frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
131,11.72,84.67,60.0,2,0,0,,,
132,11.84,83.81,61.8,2,0,0,,,
133,11.73,84.56,57.6,2,0,0,,,
134,11.84,83.82,56.3,2,0,0,,,
135,11.78,84.27,62.2,2,0,0,,,
136,11.89,83.4,61.8,2,0,0,,,
137,11.59,85.65,60.0,2,0,0,,,
138,11.76,84.33,61.1,2,0,0,,,
139,11.6,85.54,63.9,2,0,0,,,
140,11.82,83.92,61.1,2,0,0,,,
141,11.75,84.47,62.9,2,0,0,,,
142,11.83,83.83,58.8,2,0,0,,,
143,11.78,84.26,57.6,2,0,0,,,
144,11.79,84.09,62.9,2,0,0,,,
145,11.78,84.24,60.0,2,0,0,,,
146,11.79,84.1,58.8,2,0,0,,,
147,11.75,84.46,56.3,2,0,0,,,
148,11.75,84.41,63.9,2,0,0,,,
149,11.64,85.25,58.8,2,0,0,,,
150,11.74,84.47,61.1,2,0,0,,,
151,11.78,84.26,58.8,2,0,0,,,
152,11.76,84.37,60.6,2,0,0,,,
153,11.68,84.96,57.6,2,0,0,,,
154,11.81,83.99,57.6,2,0,0,,,
155,11.74,84.51,58.8,2,0,0,,,
156,11.8,84.09,61.8,2,0,0,,,
157,11.73,84.63,61.1,2,0,0,,,
158,11.88,83.48,56.3,2,0,0,,,
159,11.78,84.25,59.4,2,0,0,,,
160,11.83,83.89,58.8,2,0,0,,,
161,11.59,85.7,61.1,2,0,0,,,
162,11.84,83.81,56.3,2,0,0,,,
163,11.77,84.32,63.9,2,0,0,,,
164,11.83,83.85,63.2,2,0,0,,,
165,11.8,84.12,59.4,2,0,0,,,
166,11.78,84.06,56.3,2,0,0,,,
167,11.74,84.53,57.6,2,0,0,,,
168,11.84,83.8,62.9,2,0,0,,,
169,11.77,84.33,56.3,2,1,1,0.536,MEDIUM,Person on your left
170,11.76,84.37,60.0,2,1,1,0.695,MEDIUM,Person very close on your right
171,11.77,84.32,60.0,2,0,0,,,
172,11.77,84.28,61.8,2,0,0,,,
173,11.67,85.07,57.6,2,0,0,,,
174,11.81,84.0,62.2,2,0,0,,,
175,11.74,84.56,61.8,2,0,0,,,
176,11.85,83.7,58.8,2,0,0,,,
177,11.71,84.73,58.8,2,0,0,,,
178,11.93,83.14,60.6,2,0,0,,,
179,11.76,84.39,56.3,2,0,0,,,
180,11.75,84.44,58.8,2,0,0,,,
181,11.74,84.51,61.1,2,0,0,,,
182,11.74,84.5,60.6,4,2,0,,,
183,11.74,84.54,57.6,3,0,0,,,
184,11.51,86.24,61.1,3,1,1,0.759,HIGH,Person very close ahead
185,11.27,88.1,59.4,3,0,0,,,
186,11.3,87.84,58.8,3,0,0,,,
187,11.77,84.38,57.6,3,0,0,,,
188,11.65,85.16,59.4,3,0,0,,,
189,11.74,84.59,62.2,3,0,0,,,
190,11.63,85.3,54.8,3,0,0,,,
191,11.71,84.78,62.2,3,0,0,,,
192,11.63,85.3,60.0,3,0,0,,,
193,11.67,85.1,61.1,3,0,0,,,
194,10.81,91.9,54.3,3,0,0,,,
195,11.61,85.52,54.8,3,0,0,,,
196,11.61,85.27,58.8,3,0,0,,,
197,11.51,86.26,62.2,3,0,0,,,
198,11.66,85.08,56.3,3,0,0,,,
199,11.73,84.65,57.6,3,0,0,,,
200,11.67,85.06,56.7,3,0,0,,,
201,11.7,84.83,62.2,3,0,0,,,
202,11.73,84.54,60.0,3,0,0,,,
203,11.71,84.81,56.3,3,0,0,,,
204,11.79,84.13,58.8,3,0,0,,,
205,11.8,84.12,56.3,3,0,0,,,
206,11.85,83.72,56.7,3,0,0,,,
207,11.56,85.9,61.1,3,0,0,,,
208,11.68,84.96,54.8,3,0,0,,,
209,11.79,84.22,63.9,3,0,0,,,
210,11.8,84.07,58.8,3,0,0,,,
211,11.74,84.59,56.3,3,0,0,,,
212,11.72,84.66,60.0,3,0,0,,,
213,11.76,84.39,58.8,3,0,0,,,
214,11.8,84.09,60.6,3,0,0,,,
215,11.79,84.2,58.8,3,0,0,,,
216,11.8,84.11,61.1,3,0,0,,,
217,11.74,84.51,58.8,3,0,0,,,
218,11.86,83.68,59.4,3,0,0,,,
219,11.6,85.55,60.0,3,0,0,,,
220,11.77,84.3,57.6,3,0,0,,,
221,11.77,84.35,57.6,3,0,0,,,
222,11.74,84.5,62.9,3,0,0,,,
223,11.69,84.93,58.8,3,0,0,,,
224,11.81,84.03,60.0,3,0,0,,,
225,11.84,83.84,57.6,3,0,0,,,
226,11.84,83.83,62.9,3,0,0,,,
227,11.8,84.09,57.6,3,0,0,,,
228,11.82,83.91,58.8,3,1,1,0.537,MEDIUM,Person on your left
229,11.78,84.3,56.2,3,0,0,,,
230,11.73,84.62,62.9,3,0,0,,,
231,11.7,84.87,56.3,3,0,0,,,
232,11.71,84.7,60.0,3,0,0,,,
233,11.77,84.33,59.4,3,0,0,,,
234,11.74,84.52,56.3,3,0,0,,,
235,11.65,85.2,61.1,3,0,0,,,
236,11.83,83.86,57.6,3,0,0,,,
237,11.75,84.46,54.8,3,1,1,0.578,MEDIUM,Person on your left
238,11.72,84.64,65.8,3,0,0,,,
239,11.75,84.45,56.3,3,0,0,,,
240,11.77,84.33,53.3,3,0,0,,,
241,11.79,84.21,62.2,3,1,0,,,
242,11.61,85.46,61.8,3,0,0,,,
243,11.74,84.52,60.0,3,1,1,0.757,HIGH,Person very close ahead
244,10.8,91.97,64.9,4,1,0,,,
245,11.75,84.43,57.1,3,1,1,0.628,MEDIUM,Person very close on your left
246,11.77,84.29,54.8,3,0,0,,,
247,11.79,84.17,63.2,3,1,1,0.729,HIGH,Person very close ahead
248,11.58,85.68,59.4,3,0,0,,,
249,11.82,83.96,60.0,3,0,0,,,
250,11.68,84.97,58.8,3,0,0,,,
251,11.75,84.49,53.3,3,1,1,0.535,MEDIUM,Person on your left
252,11.74,84.51,64.9,3,0,0,,,
253,11.78,84.27,57.6,4,2,2,"0.648,0.509","MEDIUM,MEDIUM",Person ahead | Person on your left
254,11.61,85.45,57.6,4,0,0,,,
255,11.88,83.52,62.2,3,0,0,,,
256,11.59,85.57,61.8,3,0,0,,,
257,11.69,84.91,61.1,4,1,0,,,
258,11.71,84.74,57.6,4,0,0,,,
259,11.72,84.7,57.6,2,1,1,0.598,MEDIUM,Person on your left
260,11.81,84.04,62.9,2,0,0,,,
261,11.8,84.08,57.6,2,0,0,,,
262,11.82,83.95,58.8,2,0,0,,,
263,11.76,84.41,62.9,2,0,0,,,
264,11.75,84.48,61.1,2,0,0,,,
265,11.72,84.69,56.3,2,0,0,,,
266,11.58,85.71,62.2,2,0,0,,,
267,11.78,84.28,57.6,2,0,0,,,
268,11.71,84.74,61.8,2,0,0,,,
269,11.75,84.48,60.0,2,0,0,,,
270,11.73,84.63,58.8,2,0,0,,,
271,11.69,84.95,60.0,2,0,0,,,
272,11.75,84.41,61.8,3,1,0,,,
273,11.73,84.65,54.8,3,0,0,,,
274,11.69,84.91,62.2,3,0,0,,,
275,11.8,84.11,57.6,3,0,0,,,
276,11.73,84.6,57.6,2,0,0,,,
277,11.69,84.9,62.9,2,0,0,,,
278,11.65,85.18,57.6,2,0,0,,,
279,11.8,84.16,62.2,2,0,0,,,
280,11.86,83.63,59.4,2,0,0,,,
281,11.78,84.29,54.8,2,0,0,,,
282,11.8,84.12,56.3,2,0,0,,,
283,11.77,84.35,62.9,2,0,0,,,
284,11.8,84.11,57.6,2,0,0,,,
285,11.77,84.37,57.6,2,0,0,,,
286,11.76,84.36,58.8,2,0,0,,,
287,11.76,84.42,61.1,2,0,0,,,
288,11.73,84.61,56.3,2,0,0,,,
289,11.57,85.82,59.4,2,0,0,,,
290,11.76,84.38,58.8,2,0,0,,,
291,11.74,84.56,61.1,2,0,0,,,
292,11.75,84.47,56.2,2,0,0,,,
293,11.76,84.38,58.1,2,1,1,0.588,MEDIUM,Person ahead
294,11.66,85.13,60.0,2,1,1,0.572,MEDIUM,Person on your left
295,11.75,84.48,58.8,2,0,0,,,
296,11.74,84.49,53.3,2,0,0,,,
297,11.71,84.8,61.1,2,0,0,,,
298,11.79,84.16,58.8,2,0,0,,,
299,11.66,85.14,58.1,2,0,0,,,
300,11.79,84.17,57.6,2,1,0,,,
301,11.61,85.53,56.3,2,0,0,,,
302,11.1,89.43,69.2,2,0,0,,,
303,11.68,85.0,58.8,2,0,0,,,
304,11.67,85.02,57.6,2,0,0,,,
305,11.69,84.92,51.7,2,0,0,,,
306,11.89,83.4,59.4,2,0,0,,,
307,11.7,84.81,61.1,2,0,0,,,
308,11.72,84.65,57.6,2,0,0,,,
309,11.8,84.11,61.8,2,0,0,,,
310,11.73,84.58,60.0,2,0,0,,,
311,11.85,83.74,54.8,2,0,0,,,
312,11.6,85.58,56.7,2,0,0,,,
313,11.76,84.44,57.6,2,0,0,,,
314,11.44,86.73,58.8,2,0,0,,,
315,11.76,84.44,59.4,2,0,0,,,
316,11.72,84.68,61.1,2,0,0,,,
317,11.72,84.72,58.8,2,0,0,,,
318,11.76,84.41,56.3,3,1,1,0.459,MEDIUM,Person on your left
319,11.71,84.75,61.8,4,2,2,"0.831,0.486","HIGH,MEDIUM",Person very close on your left | Person on your left
320,11.79,84.16,58.8,3,1,1,0.593,MEDIUM,Person ahead
321,11.83,83.93,58.8,3,0,0,,,
322,11.8,84.08,60.6,3,0,0,,,
323,11.79,84.21,63.2,3,0,0,,,
324,11.64,85.26,58.8,2,0,0,,,
325,11.78,84.26,59.4,2,0,0,,,
326,11.73,84.6,61.1,2,0,0,,,
327,11.85,83.75,57.6,2,0,0,,,
328,11.79,84.14,51.7,2,1,1,0.758,HIGH,Person very close ahead
329,11.82,83.97,63.9,3,0,0,,,
330,11.74,84.52,60.0,3,0,0,,,
331,11.83,83.9,56.2,3,0,0,,,
332,11.7,84.8,56.7,3,0,0,,,
333,11.72,84.69,60.0,3,0,0,,,
334,11.72,84.63,60.0,3,0,0,,,
335,11.8,84.11,61.1,2,1,1,0.746,HIGH,Person very close on your right
336,11.63,85.35,61.8,2,1,1,0.642,MEDIUM,Person very close on your left
337,11.77,84.35,54.8,2,0,0,,,
338,11.68,84.91,60.0,2,0,0,,,
339,11.75,84.33,60.6,2,0,0,,,
340,11.68,84.95,57.6,2,0,0,,,
341,11.78,84.28,57.6,2,0,0,,,
342,11.71,84.76,58.8,2,0,0,,,
343,11.77,84.32,63.9,2,0,0,,,
344,11.77,84.31,61.1,2,0,0,,,
345,11.78,84.27,57.6,3,1,0,,,
346,11.77,84.29,63.9,2,0,0,,,
347,11.75,84.44,61.1,2,0,0,,,
348,11.59,85.58,54.8,2,0,0,,,
349,11.79,84.17,63.9,2,0,0,,,
350,11.73,84.57,58.8,2,0,0,,,
351,11.74,84.53,54.8,2,0,0,,,
352,11.53,86.1,58.1,2,0,0,,,
353,11.8,84.12,60.0,2,0,0,,,
354,11.74,84.51,63.9,2,0,0,,,
355,11.72,84.68,56.3,2,0,0,,,
356,11.67,85.0,61.1,2,0,0,,,
357,11.86,83.71,61.1,2,0,0,,,
358,11.76,84.33,60.6,2,0,0,,,
359,11.55,85.97,54.8,2,0,0,,,
360,11.76,84.32,58.8,2,0,0,,,
361,11.09,89.55,63.6,2,0,0,,,
362,11.75,84.45,58.8,2,0,0,,,
363,11.74,84.53,56.7,2,0,0,,,
364,11.75,84.43,61.1,2,0,0,,,
365,11.73,84.6,58.8,2,0,0,,,
366,11.7,84.79,56.3,2,0,0,,,
367,11.77,84.29,62.9,2,0,0,,,
368,11.72,84.6,58.8,2,0,0,,,
369,11.75,84.47,60.0,2,0,0,,,
370,11.72,84.62,60.0,2,0,0,,,
371,11.64,85.32,56.7,2,0,0,,,
372,11.79,84.13,63.2,2,0,0,,,
373,11.62,85.41,59.4,2,0,0,,,
374,11.78,84.19,61.1,2,0,0,,,
375,11.76,84.38,61.1,2,0,0,,,
376,11.76,84.33,55.2,2,0,0,,,
377,11.73,84.65,60.0,2,0,0,,,
378,11.75,84.43,60.0,2,0,0,,,
379,11.75,84.5,56.3,2,0,0,,,
380,11.77,84.27,61.8,2,0,0,,,
381,11.73,84.63,62.2,2,0,0,,,
382,11.89,83.46,54.8,2,0,0,,,
383,11.7,84.76,56.7,2,0,0,,,
384,11.77,84.28,63.2,2,0,0,,,
385,11.51,86.2,58.8,2,0,0,,,
386,11.81,83.99,61.1,2,0,0,,,
387,11.72,84.68,61.8,2,0,0,,,
388,11.71,84.74,61.1,2,0,0,,,
389,11.7,84.85,61.1,2,0,0,,,
390,11.78,84.19,57.6,2,0,0,,,
391,11.71,84.75,63.9,2,0,0,,,
392,11.77,84.31,57.6,2,0,0,,,
393,11.77,84.3,57.6,2,0,0,,,
394,11.64,85.28,62.9,2,1,1,0.669,MEDIUM,Person very close on your right
395,11.69,84.86,58.8,2,1,1,0.591,MEDIUM,Person very close on your left
396,11.73,84.55,62.2,2,0,0,,,
397,11.73,84.57,60.0,2,0,0,,,
398,11.76,84.34,58.1,2,0,0,,,
399,11.72,84.71,61.1,2,0,0,,,
400,11.73,84.54,58.8,2,0,0,,,
401,11.74,84.53,57.6,2,0,0,,,
402,11.79,84.19,59.4,2,0,0,,,
403,11.66,85.16,60.0,3,1,0,,,
404,11.7,84.81,57.6,3,1,0,,,
405,11.72,84.66,63.2,5,3,1,0.76,HIGH,Person very close ahead
406,11.65,85.15,56.7,3,0,0,,,
407,11.67,85.09,63.2,2,0,0,,,
408,11.93,83.17,54.8,2,0,0,,,
409,11.78,84.23,59.4,2,0,0,,,
410,11.78,84.26,56.3,2,0,0,,,
411,11.78,84.26,61.1,2,0,0,,,
412,11.78,84.2,59.4,3,0,0,,,
413,11.87,83.62,56.3,3,0,0,,,
414,11.73,84.6,54.8,3,0,0,,,
415,11.85,83.73,61.8,2,0,0,,,
416,11.87,83.61,54.8,2,0,0,,,
417,11.8,84.08,57.6,2,1,1,0.773,HIGH,Person very close ahead
418,11.58,85.7,59.4,1,0,0,,,
419,11.31,87.78,64.7,2,0,0,,,
420,11.7,84.75,58.8,3,1,0,,,
421,11.83,83.93,60.6,4,2,1,0.726,HIGH,Person very close ahead
422,11.75,84.45,63.2,3,1,0,,,
423,11.75,84.46,56.2,3,1,1,0.811,HIGH,Person very close on your left
424,11.8,84.06,53.3,3,0,0,,,
425,11.88,83.56,62.9,3,0,0,,,
426,11.8,84.1,62.2,3,1,1,0.691,MEDIUM,Person ahead
427,11.87,83.61,60.6,2,0,0,,,
428,11.84,83.76,57.6,2,1,1,0.771,HIGH,Person very close ahead
429,11.68,84.95,56.3,2,0,0,,,
430,11.86,83.68,62.9,2,0,0,,,
431,11.57,85.8,61.1,2,0,0,,,
432,11.83,83.89,61.8,3,0,0,,,
433,11.79,84.22,60.0,4,1,1,0.616,MEDIUM,Person ahead
434,11.39,87.13,62.2,3,0,0,,,
435,11.78,84.26,57.6,3,1,1,0.623,MEDIUM,Person on your left
436,11.73,84.59,56.3,3,0,0,,,
437,11.78,84.28,61.8,3,0,0,,,
438,11.83,83.85,61.1,3,0,0,,,
439,11.78,84.26,60.0,3,0,0,,,
440,11.81,84.01,59.4,3,0,0,,,
441,11.54,86.01,61.1,3,0,0,,,
442,11.75,84.45,56.3,3,0,0,,,
443,11.72,84.74,60.0,4,1,0,,,
444,11.72,84.62,59.4,3,1,1,0.737,HIGH,Person very close on your right
445,11.87,83.64,56.3,4,1,0,,,
446,11.7,84.82,58.8,4,0,0,,,
447,11.85,83.77,61.8,3,0,0,,,
448,11.83,83.87,57.6,3,0,0,,,
449,11.74,84.53,58.8,3,0,0,,,
450,11.82,83.92,62.9,4,1,0,,,
451,11.79,84.19,61.1,3,0,0,,,
452,11.81,83.99,57.6,3,0,0,,,
453,11.62,85.45,56.7,4,0,0,,,
454,11.84,83.8,60.0,4,0,0,,,
455,11.74,84.56,57.6,4,1,1,0.551,MEDIUM,Person on your left
456,11.79,84.19,60.0,4,0,0,,,
457,11.81,84.06,62.9,4,0,0,,,
458,11.8,84.09,58.8,4,0,0,,,
459,11.89,83.5,56.2,4,0,0,,,
460,11.82,83.91,60.6,4,0,0,,,
461,11.81,84.05,57.6,4,0,0,,,
462,11.81,84.04,61.1,4,0,0,,,
463,11.76,84.37,60.6,4,0,0,,,
464,11.81,84.03,56.3,3,1,0,,,
465,11.7,84.88,62.2,3,0,0,,,
466,11.86,83.63,60.6,3,0,0,,,
467,11.81,83.99,57.6,3,0,0,,,
468,11.85,83.73,58.8,3,0,0,,,
469,11.76,84.38,58.1,3,0,0,,,
470,11.84,83.8,61.1,4,0,0,,,
471,11.74,84.53,61.1,4,0,0,,,
472,11.78,84.24,54.8,3,0,0,,,
473,11.82,83.95,60.6,4,0,0,,,
474,11.8,84.07,64.1,4,0,0,,,
475,11.83,83.91,57.6,5,1,0,,,
476,11.62,85.38,58.1,3,0,0,,,
477,11.82,83.95,62.2,3,0,0,,,
478,11.11,89.32,65.7,3,0,0,,,
479,11.77,84.32,58.8,4,0,0,,,
480,11.85,83.71,62.2,3,0,0,,,
481,11.84,83.84,60.6,3,0,0,,,
482,11.79,84.12,57.6,4,0,0,,,
483,11.7,84.84,58.8,4,0,0,,,
484,11.73,84.56,63.9,4,0,0,,,
485,11.85,83.77,56.3,3,0,0,,,
486,11.79,84.19,54.8,3,0,0,,,
487,11.72,84.71,60.0,3,0,0,,,
488,11.4,87.05,59.4,3,0,0,,,
489,11.68,85.01,61.1,3,0,0,,,
490,11.56,85.85,63.9,3,0,0,,,
491,11.65,85.2,58.8,4,0,0,,,
492,11.69,84.91,60.0,3,0,0,,,
493,11.77,84.33,56.3,3,0,0,,,
494,11.71,84.72,57.6,3,0,0,,,
495,11.69,84.9,62.9,4,0,0,,,
496,11.62,85.37,51.7,3,0,0,,,
497,11.71,84.77,62.2,4,0,0,,,
498,11.69,84.88,57.6,4,0,0,,,
499,11.7,84.83,62.9,3,0,0,,,
500,11.59,85.59,53.3,3,0,0,,,
501,11.7,84.8,63.2,3,0,0,,,
502,11.63,85.3,58.8,4,0,0,,,
503,11.71,84.74,63.9,4,1,1,0.701,HIGH,Person very close on your right
504,11.69,84.87,56.3,4,0,0,,,
505,11.74,84.57,61.1,4,0,0,,,
506,11.62,85.42,61.1,4,0,0,,,
507,11.73,84.65,62.9,4,0,0,,,
508,11.64,85.23,56.3,4,0,0,,,
509,11.76,84.39,54.8,4,0,0,,,
510,11.88,83.53,61.1,4,0,0,,,
511,11.64,85.27,61.8,4,0,0,,,
512,11.8,84.1,56.2,4,0,0,,,
513,11.8,84.12,57.6,4,0,0,,,
514,11.83,83.88,64.9,4,1,1,0.55,MEDIUM,Person on your left
515,11.83,83.93,57.6,4,0,0,,,
516,11.75,84.4,57.6,4,0,0,,,
517,11.82,83.96,59.4,4,0,0,,,
518,11.81,84.02,63.2,4,0,0,,,
519,11.79,84.2,57.6,4,0,0,,,
520,11.82,83.95,56.3,4,0,0,,,
521,11.8,84.1,59.4,3,0,0,,,
522,11.81,83.99,61.1,3,0,0,,,
523,11.65,85.18,62.9,3,1,0,,,
524,11.76,84.4,54.8,3,0,0,,,
525,11.87,83.62,61.1,3,0,0,,,
526,11.8,84.08,62.9,3,0,0,,,
527,11.82,83.92,57.6,3,0,0,,,
528,11.8,84.01,56.3,3,0,0,,,
529,11.72,84.65,62.9,3,0,0,,,
530,11.74,84.54,62.2,3,0,0,,,
531,11.84,83.81,56.3,3,0,0,,,
532,11.82,83.92,51.7,3,0,0,,,
533,11.83,83.91,62.9,3,0,0,,,
534,11.83,83.9,63.2,3,0,0,,,
535,11.63,85.38,61.8,3,0,0,,,
536,9.6,103.5,59.5,3,0,0,,,
537,11.69,84.99,61.1,3,0,0,,,
538,11.82,83.96,58.8,3,0,0,,,
539,11.7,84.88,57.6,3,0,0,,,
540,11.74,84.5,57.6,3,0,0,,,
541,11.73,84.58,58.8,3,0,0,,,
542,11.73,84.61,61.8,3,0,0,,,
543,11.66,85.12,61.1,3,0,0,,,
544,11.8,84.08,57.6,3,0,0,,,
545,11.67,85.05,63.2,3,0,0,,,
546,11.68,84.91,60.0,3,0,0,,,
547,11.75,84.51,58.8,3,0,0,,,
548,11.41,86.95,62.2,3,0,0,,,
549,11.57,85.78,61.1,3,0,0,,,
550,11.77,84.32,56.3,3,0,0,,,
551,11.72,84.69,62.2,3,0,0,,,
552,11.82,83.95,56.3,3,0,0,,,
553,11.68,84.96,54.8,3,0,0,,,
554,11.63,85.3,58.8,3,0,0,,,
555,11.71,84.82,57.6,3,0,0,,,
556,11.71,84.77,61.1,3,0,0,,,
557,11.75,84.49,56.3,4,1,0,,,
558,11.41,86.96,63.2,4,0,0,,,
559,11.54,86.0,61.1,3,0,0,,,
560,11.69,84.92,57.6,3,0,0,,,
561,11.86,83.73,57.6,4,0,0,,,
562,11.76,84.39,61.1,4,1,1,0.696,MEDIUM,Person very close on your right
563,11.77,84.33,58.8,4,0,0,,,
564,11.72,84.68,56.3,4,0,0,,,
565,11.7,84.84,62.2,4,0,0,,,
566,11.67,85.06,58.1,4,0,0,,,
567,11.68,84.97,59.5,4,0,0,,,
568,11.64,85.2,60.6,4,0,0,,,
569,11.59,85.67,60.5,4,0,0,,,
570,11.36,87.39,62.2,4,0,0,,,
571,11.7,84.85,56.3,4,0,0,,,
572,11.62,85.36,61.1,4,0,0,,,
