timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779140091.979,C2,S3_multi_person,1,0,6.91,144.68,28.7,1,1,1,0,0,
1779140092.066,C2,S3_multi_person,1,1,11.7,85.44,59.5,1,1,0,0,0,
1779140092.151,C2,S3_multi_person,1,2,11.92,83.88,58.8,2,2,1,0,0,
1779140092.235,C2,S3_multi_person,1,3,12.04,83.08,60.0,2,2,0,0,0,
1779140092.32,C2,S3_multi_person,1,4,12.0,83.36,57.6,1,1,0,0,0,
1779140092.405,C2,S3_multi_person,1,5,11.92,83.91,62.2,1,1,0,0,0,
1779140092.489,C2,S3_multi_person,1,6,12.0,83.33,58.8,1,1,0,0,0,
1779140092.574,C2,S3_multi_person,1,7,12.0,83.35,54.8,1,1,0,0,0,
1779140092.659,C2,S3_multi_person,1,8,11.97,83.51,58.8,1,1,0,0,0,
1779140092.744,C2,S3_multi_person,1,9,11.99,83.37,60.0,1,1,0,0,0,
1779140092.829,C2,S3_multi_person,1,10,11.97,83.56,61.1,1,1,0,0,0,
1779140092.913,C2,S3_multi_person,1,11,11.98,83.51,61.1,1,1,0,0,0,
1779140092.998,C2,S3_multi_person,1,12,12.02,83.17,58.8,2,2,0,0,0,
1779140093.082,C2,S3_multi_person,1,13,11.97,83.52,60.0,2,2,0,0,0,
1779140093.166,C2,S3_multi_person,1,14,12.01,83.29,54.8,1,1,0,0,0,
1779140093.251,C2,S3_multi_person,1,15,11.98,83.48,54.8,1,1,0,0,0,
1779140093.336,C2,S3_multi_person,1,16,11.81,84.64,57.6,1,1,0,0,0,
1779140093.422,C2,S3_multi_person,1,17,11.89,84.08,58.8,1,1,0,0,0,
1779140093.507,C2,S3_multi_person,1,18,11.96,83.61,57.6,1,1,0,0,0,
1779140093.591,C2,S3_multi_person,1,19,12.01,83.25,60.0,2,2,1,0,0,
1779140093.685,C2,S3_multi_person,1,20,10.74,93.12,61.1,2,2,0,0,0,
1779140093.77,C2,S3_multi_person,1,21,11.99,83.42,54.5,3,3,1,0,0,
1779140093.855,C2,S3_multi_person,1,22,12.0,83.35,54.8,2,2,0,0,0,
1779140093.94,C2,S3_multi_person,1,23,11.98,83.47,57.6,2,2,1,0,0,
1779140094.025,C2,S3_multi_person,1,24,11.94,83.77,60.0,1,1,0,0,0,
1779140094.11,C2,S3_multi_person,1,25,11.86,84.35,57.6,2,2,0,0,0,
1779140094.195,C2,S3_multi_person,1,26,11.95,83.65,58.8,1,1,0,0,0,
1779140094.281,C2,S3_multi_person,1,27,11.87,84.23,55.9,1,1,0,0,0,
1779140094.369,C2,S3_multi_person,1,28,11.6,86.22,61.1,1,1,0,0,0,
1779140094.454,C2,S3_multi_person,1,29,11.84,84.47,61.1,1,1,0,0,0,
1779140094.54,C2,S3_multi_person,1,30,11.86,84.29,56.3,1,1,0,0,0,
1779140094.626,C2,S3_multi_person,1,31,11.81,84.69,61.5,2,2,1,0,0,
1779140094.714,C2,S3_multi_person,1,32,11.57,86.4,56.3,3,3,1,0,0,
1779140094.799,C2,S3_multi_person,1,33,11.83,84.55,60.0,3,3,0,0,0,
1779140094.885,C2,S3_multi_person,1,34,11.82,84.57,61.1,2,2,0,0,0,
1779140094.971,C2,S3_multi_person,1,35,11.85,84.39,58.8,2,2,0,0,0,
1779140095.057,C2,S3_multi_person,1,36,11.84,84.46,54.5,2,2,0,0,0,
1779140095.142,C2,S3_multi_person,1,37,11.9,84.02,61.1,2,2,0,0,0,
1779140095.227,C2,S3_multi_person,1,38,11.9,84.04,57.6,2,2,0,0,0,
1779140095.313,C2,S3_multi_person,1,39,11.86,84.34,61.1,2,2,0,0,0,
1779140095.399,C2,S3_multi_person,1,40,11.69,85.58,58.8,2,2,0,0,0,
1779140095.485,C2,S3_multi_person,1,41,11.89,84.08,59.5,2,2,0,0,0,
1779140095.57,C2,S3_multi_person,1,42,11.89,84.11,62.2,3,3,0,0,0,
1779140095.655,C2,S3_multi_person,1,43,11.9,84.02,56.2,2,2,0,0,0,
1779140095.74,C2,S3_multi_person,1,44,11.86,84.29,56.2,2,2,0,0,0,
1779140095.826,C2,S3_multi_person,1,45,11.9,84.04,55.9,2,2,0,0,0,
1779140095.912,C2,S3_multi_person,1,46,11.89,84.13,54.8,2,2,0,0,0,
1779140095.997,C2,S3_multi_person,1,47,11.92,83.91,61.1,1,1,0,0,0,
1779140096.082,C2,S3_multi_person,1,48,11.94,83.73,57.6,1,1,0,0,0,
1779140096.168,C2,S3_multi_person,1,49,11.91,83.98,57.1,2,2,1,0,0,
1779140096.253,C2,S3_multi_person,1,50,11.89,84.12,62.2,1,1,0,0,0,
1779140096.339,C2,S3_multi_person,1,51,11.79,84.79,62.2,2,2,0,0,0,
1779140096.425,C2,S3_multi_person,1,52,11.83,84.51,58.8,2,2,0,0,0,
1779140096.51,C2,S3_multi_person,1,53,11.93,83.79,55.9,2,2,0,0,0,
1779140096.595,C2,S3_multi_person,1,54,11.95,83.69,57.6,2,2,0,0,0,
1779140096.68,C2,S3_multi_person,1,55,11.86,84.3,58.8,5,5,2,0,0,
1779140096.766,C2,S3_multi_person,1,56,11.89,84.12,58.8,3,3,0,0,0,
1779140096.852,C2,S3_multi_person,1,57,11.89,84.12,57.1,3,3,0,0,0,
1779140096.937,C2,S3_multi_person,1,58,11.99,83.41,62.2,3,3,0,0,0,
1779140097.025,C2,S3_multi_person,1,59,11.52,86.81,55.9,2,2,1,0,0,
1779140097.11,C2,S3_multi_person,1,60,11.93,83.83,57.6,3,3,0,0,0,
1779140097.196,C2,S3_multi_person,1,61,11.95,83.68,56.3,3,3,0,0,0,
1779140097.282,C2,S3_multi_person,1,62,11.84,84.46,63.2,3,3,0,0,0,
1779140097.368,C2,S3_multi_person,1,63,11.64,85.89,58.3,3,3,0,0,0,
1779140097.454,C2,S3_multi_person,1,64,11.83,84.55,54.8,5,5,1,0,0,
1779140097.54,C2,S3_multi_person,1,65,11.94,83.74,56.2,3,3,0,0,0,
1779140097.625,C2,S3_multi_person,1,66,11.91,83.94,60.5,3,3,0,0,0,
1779140097.71,C2,S3_multi_person,1,67,11.94,83.74,61.1,2,2,0,0,0,
1779140097.795,C2,S3_multi_person,1,68,11.92,83.9,54.8,2,2,0,0,0,
1779140097.881,C2,S3_multi_person,1,69,11.93,83.85,61.1,4,4,1,0,0,
1779140097.966,C2,S3_multi_person,1,70,11.92,83.87,57.1,3,3,0,0,0,
1779140098.052,C2,S3_multi_person,1,71,11.87,84.24,56.3,3,3,0,0,0,
1779140098.137,C2,S3_multi_person,1,72,11.91,83.94,58.8,3,3,0,0,0,
1779140098.221,C2,S3_multi_person,1,73,11.93,83.79,61.1,2,2,0,0,0,
1779140098.306,C2,S3_multi_person,1,74,11.94,83.72,60.0,2,2,0,0,0,
1779140098.394,C2,S3_multi_person,1,75,11.55,86.61,53.3,2,2,0,0,0,
1779140098.479,C2,S3_multi_person,1,76,11.94,83.75,57.6,2,2,0,0,0,
1779140098.564,C2,S3_multi_person,1,77,11.92,83.93,55.9,2,2,0,0,0,
1779140098.655,C2,S3_multi_person,1,78,11.08,90.26,64.9,2,2,0,0,0,
1779140098.74,C2,S3_multi_person,1,79,11.88,84.2,57.6,2,2,0,0,0,
1779140098.825,C2,S3_multi_person,1,80,11.92,83.91,60.0,3,3,0,0,0,
1779140098.912,C2,S3_multi_person,1,81,11.82,84.57,57.6,3,3,0,0,0,
1779140098.997,C2,S3_multi_person,1,82,11.84,84.45,57.1,3,3,0,0,0,
1779140099.082,C2,S3_multi_person,1,83,11.87,84.28,57.6,3,3,0,0,0,
1779140099.168,C2,S3_multi_person,1,84,11.89,84.08,60.0,2,2,0,0,0,
1779140099.254,C2,S3_multi_person,1,85,11.82,84.59,60.0,2,2,0,0,0,
1779140099.34,C2,S3_multi_person,1,86,11.74,85.15,54.8,3,3,0,0,0,
1779140099.425,C2,S3_multi_person,1,87,11.83,84.52,60.0,3,3,0,0,0,
1779140099.511,C2,S3_multi_person,1,88,11.87,84.26,58.3,3,3,0,0,0,
1779140099.596,C2,S3_multi_person,1,89,11.94,83.77,56.3,2,2,0,0,0,
1779140099.683,C2,S3_multi_person,1,90,11.64,85.9,61.1,3,3,0,0,0,
1779140099.769,C2,S3_multi_person,1,91,11.83,84.51,57.6,3,3,0,0,0,
1779140099.854,C2,S3_multi_person,1,92,11.88,84.18,60.0,5,5,2,0,0,
1779140099.94,C2,S3_multi_person,1,93,11.89,84.12,57.6,3,3,0,0,0,
1779140100.025,C2,S3_multi_person,1,94,11.9,84.0,58.8,3,3,0,0,0,
1779140100.11,C2,S3_multi_person,1,95,11.85,84.4,57.1,4,4,0,0,0,
1779140100.196,C2,S3_multi_person,1,96,11.89,84.1,58.8,4,4,0,0,0,
1779140100.282,C2,S3_multi_person,1,97,11.85,84.39,62.2,4,4,0,0,0,
1779140100.368,C2,S3_multi_person,1,98,11.67,85.68,56.2,3,3,0,0,0,
1779140100.453,C2,S3_multi_person,1,99,11.87,84.23,64.1,3,3,0,0,0,
1779140100.539,C2,S3_multi_person,1,100,11.9,84.01,56.2,3,3,0,0,0,
1779140100.624,C2,S3_multi_person,1,101,11.93,83.84,53.1,4,4,0,0,0,
1779140100.709,C2,S3_multi_person,1,102,11.91,83.97,58.8,3,3,0,0,0,
1779140100.794,C2,S3_multi_person,1,103,11.87,84.22,56.2,3,3,0,0,0,
1779140100.879,C2,S3_multi_person,1,104,11.91,83.93,56.3,3,3,0,0,0,
1779140100.965,C2,S3_multi_person,1,105,11.87,84.22,60.0,4,4,1,0,0,
1779140101.051,C2,S3_multi_person,1,106,11.9,84.03,55.9,3,3,0,0,0,
1779140101.136,C2,S3_multi_person,1,107,11.9,84.01,58.8,3,3,0,0,0,
1779140101.221,C2,S3_multi_person,1,108,11.88,84.15,60.0,2,2,0,0,0,
1779140101.307,C2,S3_multi_person,1,109,11.88,84.21,56.3,3,3,0,0,0,
1779140101.394,C2,S3_multi_person,1,110,11.58,86.37,57.6,2,2,0,0,0,
1779140101.48,C2,S3_multi_person,1,111,11.8,84.78,57.1,2,2,0,0,0,
1779140101.566,C2,S3_multi_person,1,112,11.85,84.41,61.1,2,2,0,0,0,
1779140101.651,C2,S3_multi_person,1,113,11.85,84.41,57.6,2,2,0,0,0,
1779140101.737,C2,S3_multi_person,1,114,11.79,84.83,61.1,2,2,0,0,0,
1779140101.824,C2,S3_multi_person,1,115,11.74,85.2,60.0,2,2,0,0,0,
1779140101.91,C2,S3_multi_person,1,116,11.77,84.99,57.1,2,2,0,0,0,
1779140101.997,C2,S3_multi_person,1,117,11.78,84.9,56.2,2,2,0,0,0,
1779140102.084,C2,S3_multi_person,1,118,11.63,86.01,57.1,3,3,1,0,0,
1779140102.171,C2,S3_multi_person,1,119,11.59,86.26,61.1,2,2,0,0,0,
1779140102.257,C2,S3_multi_person,1,120,11.8,84.76,59.5,2,2,0,0,0,
1779140102.346,C2,S3_multi_person,1,121,11.49,87.06,58.8,3,3,1,0,0,
1779140102.433,C2,S3_multi_person,1,122,11.7,85.48,54.5,2,2,0,0,0,
1779140102.518,C2,S3_multi_person,1,123,11.82,84.63,61.1,3,3,0,0,0,
1779140102.604,C2,S3_multi_person,1,124,11.82,84.58,56.2,3,3,0,0,0,
1779140102.69,C2,S3_multi_person,1,125,11.79,84.81,58.3,3,3,0,0,0,
1779140102.776,C2,S3_multi_person,1,126,11.83,84.51,56.2,3,3,0,0,0,
1779140102.862,C2,S3_multi_person,1,127,11.83,84.5,62.2,3,3,0,0,0,
1779140102.948,C2,S3_multi_person,1,128,11.73,85.21,57.6,3,3,0,0,0,
1779140103.035,C2,S3_multi_person,1,129,11.67,85.67,60.5,3,3,0,0,0,
