timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779117255.387,C3,S4_walking_real,3,0,7.0,142.9,28.8,1,1,1,0,0,
1779117255.475,C3,S4_walking_real,3,1,11.67,85.71,58.3,1,1,0,0,0,
1779117255.56,C3,S4_walking_real,3,2,11.96,83.63,54.8,1,1,0,0,0,
1779117255.644,C3,S4_walking_real,3,3,12.02,83.2,56.3,1,1,0,0,0,
1779117255.728,C3,S4_walking_real,3,4,12.11,82.55,60.0,0,0,0,0,0,
1779117255.812,C3,S4_walking_real,3,5,12.16,82.22,60.0,0,0,0,0,0,
1779117255.895,C3,S4_walking_real,3,6,12.19,82.02,58.8,0,0,0,0,0,
1779117255.978,C3,S4_walking_real,3,7,12.16,82.25,58.1,0,0,0,0,0,
1779117256.062,C3,S4_walking_real,3,8,12.17,82.13,53.3,0,0,0,0,0,
1779117256.146,C3,S4_walking_real,3,9,12.0,83.3,56.3,1,1,1,1,0.733,Person very close ahead
1779117256.23,C3,S4_walking_real,3,10,12.07,82.87,54.8,1,1,0,0,0,
1779117256.314,C3,S4_walking_real,3,11,12.13,82.47,56.3,0,0,0,0,0,
1779117256.397,C3,S4_walking_real,3,12,12.11,82.58,57.6,1,1,0,0,0,
1779117256.482,C3,S4_walking_real,3,13,11.97,83.52,57.6,0,0,0,0,0,
1779117256.566,C3,S4_walking_real,3,14,12.12,82.5,54.8,0,0,0,0,0,
1779117256.649,C3,S4_walking_real,3,15,12.13,82.45,54.8,0,0,0,0,0,
1779117256.732,C3,S4_walking_real,3,16,12.17,82.17,60.6,0,0,0,0,0,
1779117256.816,C3,S4_walking_real,3,17,12.13,82.41,57.1,1,1,1,0,0,
1779117256.899,C3,S4_walking_real,3,18,12.21,81.87,58.1,0,0,0,0,0,
1779117256.983,C3,S4_walking_real,3,19,12.12,82.51,56.3,1,1,1,1,0.599,Person very close on your left
1779117257.066,C3,S4_walking_real,3,20,12.13,82.43,54.8,0,0,0,0,0,
1779117257.151,C3,S4_walking_real,3,21,12.09,82.74,57.6,0,0,0,0,0,
