timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779141029.692,C2,S4_walking_real,3,0,7.02,142.54,28.6,1,1,1,0,0,
1779141029.777,C2,S4_walking_real,3,1,11.98,83.44,55.9,1,1,0,0,0,
1779141029.861,C2,S4_walking_real,3,2,12.07,82.86,57.6,1,1,0,0,0,
1779141029.945,C2,S4_walking_real,3,3,12.11,82.58,58.8,1,1,0,0,0,
1779141030.028,C2,S4_walking_real,3,4,12.21,81.87,61.8,0,0,0,0,0,
1779141030.112,C2,S4_walking_real,3,5,12.22,81.8,61.1,0,0,0,0,0,
1779141030.195,C2,S4_walking_real,3,6,12.21,81.88,57.6,0,0,0,0,0,
1779141030.277,C2,S4_walking_real,3,7,12.25,81.65,57.6,0,0,0,0,0,
1779141030.363,C2,S4_walking_real,3,8,11.87,84.25,54.8,0,0,0,0,0,
1779141030.447,C2,S4_walking_real,3,9,12.21,81.92,60.0,1,1,1,0,0,
1779141030.53,C2,S4_walking_real,3,10,12.19,82.07,54.8,1,1,0,0,0,
1779141030.613,C2,S4_walking_real,3,11,12.21,81.91,57.6,0,0,0,0,0,
1779141030.696,C2,S4_walking_real,3,12,12.17,82.14,60.0,1,1,0,0,0,
1779141030.78,C2,S4_walking_real,3,13,12.18,82.11,60.0,0,0,0,0,0,
1779141030.862,C2,S4_walking_real,3,14,12.24,81.73,57.6,0,0,0,0,0,
1779141030.945,C2,S4_walking_real,3,15,12.25,81.66,55.2,0,0,0,0,0,
1779141031.028,C2,S4_walking_real,3,16,12.27,81.47,61.1,0,0,0,0,0,
1779141031.112,C2,S4_walking_real,3,17,12.13,82.45,60.0,1,1,1,0,0,
1779141031.195,C2,S4_walking_real,3,18,12.18,82.11,58.8,0,0,0,0,0,
1779141031.278,C2,S4_walking_real,3,19,12.19,82.05,57.6,1,1,1,0,0,
1779141031.364,C2,S4_walking_real,3,20,11.89,84.14,56.2,0,0,0,0,0,
1779141031.447,C2,S4_walking_real,3,21,12.24,81.72,58.8,0,0,0,0,0,
1779141031.53,C2,S4_walking_real,3,22,12.23,81.74,57.6,0,0,0,0,0,
1779141031.613,C2,S4_walking_real,3,23,12.2,81.98,53.3,0,0,0,0,0,
1779141031.697,C2,S4_walking_real,3,24,12.09,82.7,57.6,0,0,0,0,0,
1779141031.785,C2,S4_walking_real,3,25,11.64,85.91,64.7,0,0,0,0,0,
1779141031.869,C2,S4_walking_real,3,26,12.01,83.27,61.1,0,0,0,0,0,
1779141031.953,C2,S4_walking_real,3,27,12.12,82.51,58.8,0,0,0,0,0,
1779141032.037,C2,S4_walking_real,3,28,11.99,83.39,62.2,0,0,0,0,0,
1779141032.122,C2,S4_walking_real,3,29,11.99,83.41,57.6,0,0,0,0,0,
1779141032.206,C2,S4_walking_real,3,30,12.08,82.78,56.2,0,0,0,0,0,
1779141032.29,C2,S4_walking_real,3,31,12.03,83.15,56.3,0,0,0,0,0,
1779141032.376,C2,S4_walking_real,3,32,11.83,84.53,56.2,0,0,0,0,0,
1779141032.46,C2,S4_walking_real,3,33,12.09,82.73,60.0,0,0,0,0,0,
1779141032.544,C2,S4_walking_real,3,34,12.1,82.67,63.2,0,0,0,0,0,
1779141032.628,C2,S4_walking_real,3,35,12.08,82.76,63.2,0,0,0,0,0,
1779141032.712,C2,S4_walking_real,3,36,12.09,82.68,61.1,0,0,0,0,0,
1779141032.798,C2,S4_walking_real,3,37,11.87,84.26,64.9,0,0,0,0,0,
1779141032.882,C2,S4_walking_real,3,38,12.03,83.13,54.8,0,0,0,0,0,
1779141032.966,C2,S4_walking_real,3,39,12.06,82.92,54.8,0,0,0,0,0,
1779141033.051,C2,S4_walking_real,3,40,12.05,82.98,56.3,0,0,0,0,0,
1779141033.136,C2,S4_walking_real,3,41,12.0,83.34,60.0,0,0,0,0,0,
1779141033.22,C2,S4_walking_real,3,42,12.05,82.99,60.0,0,0,0,0,0,
1779141033.304,C2,S4_walking_real,3,43,12.09,82.73,60.0,0,0,0,0,0,
1779141033.389,C2,S4_walking_real,3,44,11.92,83.89,62.2,0,0,0,0,0,
1779141033.473,C2,S4_walking_real,3,45,12.04,83.02,56.3,0,0,0,0,0,
1779141033.558,C2,S4_walking_real,3,46,12.06,82.93,56.2,0,0,0,0,0,
1779141033.641,C2,S4_walking_real,3,47,12.1,82.63,54.8,0,0,0,0,0,
1779141033.725,C2,S4_walking_real,3,48,12.04,83.02,58.8,1,1,1,0,0,
1779141033.809,C2,S4_walking_real,3,49,12.12,82.5,54.8,0,0,0,0,0,
1779141033.893,C2,S4_walking_real,3,50,12.16,82.21,58.8,0,0,0,0,0,
1779141033.977,C2,S4_walking_real,3,51,12.08,82.81,57.6,0,0,0,0,0,
1779141034.06,C2,S4_walking_real,3,52,12.09,82.7,61.1,0,0,0,0,0,
1779141034.145,C2,S4_walking_real,3,53,12.09,82.69,57.6,0,0,0,0,0,
1779141034.228,C2,S4_walking_real,3,54,12.11,82.57,61.1,0,0,0,0,0,
1779141034.313,C2,S4_walking_real,3,55,12.04,83.05,56.2,0,0,0,0,0,
1779141034.398,C2,S4_walking_real,3,56,11.89,84.1,58.8,0,0,0,0,0,
1779141034.482,C2,S4_walking_real,3,57,12.12,82.52,58.8,0,0,0,0,0,
1779141034.566,C2,S4_walking_real,3,58,12.1,82.63,54.8,0,0,0,0,0,
1779141034.65,C2,S4_walking_real,3,59,12.08,82.77,54.8,0,0,0,0,0,
1779141034.734,C2,S4_walking_real,3,60,12.03,83.15,56.2,1,1,1,0,0,
1779141034.819,C2,S4_walking_real,3,61,12.02,83.2,56.2,0,0,0,0,0,
1779141034.903,C2,S4_walking_real,3,62,12.01,83.28,56.3,0,0,0,0,0,
1779141034.987,C2,S4_walking_real,3,63,12.07,82.82,58.1,0,0,0,0,0,
1779141035.071,C2,S4_walking_real,3,64,12.06,82.89,57.6,0,0,0,0,0,
1779141035.155,C2,S4_walking_real,3,65,12.09,82.69,56.3,0,0,0,0,0,
1779141035.239,C2,S4_walking_real,3,66,12.07,82.83,54.8,0,0,0,0,0,
1779141035.323,C2,S4_walking_real,3,67,11.98,83.5,56.2,0,0,0,0,0,
1779141035.409,C2,S4_walking_real,3,68,11.85,84.36,61.1,0,0,0,0,0,
1779141035.493,C2,S4_walking_real,3,69,12.1,82.64,57.6,0,0,0,0,0,
1779141035.577,C2,S4_walking_real,3,70,12.03,83.12,60.0,0,0,0,0,0,
1779141035.661,C2,S4_walking_real,3,71,12.08,82.76,58.8,0,0,0,0,0,
1779141035.744,C2,S4_walking_real,3,72,12.12,82.52,61.1,0,0,0,0,0,
1779141035.829,C2,S4_walking_real,3,73,12.1,82.63,57.6,0,0,0,0,0,
1779141035.913,C2,S4_walking_real,3,74,12.03,83.12,62.2,1,1,1,0,0,
1779141035.997,C2,S4_walking_real,3,75,12.06,82.92,61.1,0,0,0,0,0,
1779141036.08,C2,S4_walking_real,3,76,12.13,82.43,58.8,1,1,0,0,0,
1779141036.165,C2,S4_walking_real,3,77,12.05,83.01,61.1,0,0,0,0,0,
1779141036.248,C2,S4_walking_real,3,78,12.08,82.81,61.1,0,0,0,0,0,
1779141036.333,C2,S4_walking_real,3,79,11.94,83.77,62.2,0,0,0,0,0,
1779141036.417,C2,S4_walking_real,3,80,12.07,82.82,60.6,0,0,0,0,0,
1779141036.502,C2,S4_walking_real,3,81,12.07,82.83,53.1,0,0,0,0,0,
1779141036.586,C2,S4_walking_real,3,82,12.05,83.01,58.8,0,0,0,0,0,
1779141036.67,C2,S4_walking_real,3,83,12.05,82.95,54.8,0,0,0,0,0,
1779141036.755,C2,S4_walking_real,3,84,11.93,83.8,60.6,0,0,0,0,0,
1779141036.844,C2,S4_walking_real,3,85,11.38,87.87,65.8,0,0,0,0,0,
1779141036.928,C2,S4_walking_real,3,86,12.04,83.09,60.0,1,1,1,0,0,
1779141037.013,C2,S4_walking_real,3,87,12.0,83.35,62.2,0,0,0,0,0,
1779141037.097,C2,S4_walking_real,3,88,12.05,83.0,60.0,0,0,0,0,0,
1779141037.182,C2,S4_walking_real,3,89,12.02,83.16,56.3,0,0,0,0,0,
1779141037.266,C2,S4_walking_real,3,90,12.01,83.25,56.2,0,0,0,0,0,
1779141037.353,C2,S4_walking_real,3,91,11.69,85.53,58.8,0,0,0,0,0,
1779141037.437,C2,S4_walking_real,3,92,12.07,82.84,56.3,0,0,0,0,0,
1779141037.521,C2,S4_walking_real,3,93,12.11,82.59,56.2,0,0,0,0,0,
1779141037.605,C2,S4_walking_real,3,94,12.08,82.81,58.8,0,0,0,0,0,
1779141037.689,C2,S4_walking_real,3,95,12.07,82.85,57.6,0,0,0,0,0,
1779141037.773,C2,S4_walking_real,3,96,12.01,83.24,60.0,0,0,0,0,0,
1779141037.858,C2,S4_walking_real,3,97,11.93,83.79,61.8,0,0,0,0,0,
1779141037.943,C2,S4_walking_real,3,98,12.09,82.68,56.3,0,0,0,0,0,
1779141038.026,C2,S4_walking_real,3,99,12.09,82.68,54.8,0,0,0,0,0,
1779141038.111,C2,S4_walking_real,3,100,11.99,83.37,58.8,0,0,0,0,0,
1779141038.195,C2,S4_walking_real,3,101,12.06,82.91,57.6,0,0,0,0,0,
1779141038.278,C2,S4_walking_real,3,102,12.28,81.43,58.8,0,0,0,0,0,
1779141038.364,C2,S4_walking_real,3,103,11.75,85.08,56.3,0,0,0,0,0,
1779141038.448,C2,S4_walking_real,3,104,12.07,82.83,60.0,0,0,0,0,0,
1779141038.532,C2,S4_walking_real,3,105,12.13,82.43,60.0,0,0,0,0,0,
1779141038.616,C2,S4_walking_real,3,106,12.11,82.61,61.1,0,0,0,0,0,
1779141038.7,C2,S4_walking_real,3,107,12.09,82.74,58.8,0,0,0,0,0,
1779141038.784,C2,S4_walking_real,3,108,12.04,83.05,60.0,0,0,0,0,0,
1779141038.868,C2,S4_walking_real,3,109,12.07,82.85,61.1,0,0,0,0,0,
1779141038.952,C2,S4_walking_real,3,110,12.1,82.67,60.0,0,0,0,0,0,
1779141039.036,C2,S4_walking_real,3,111,12.07,82.83,60.0,0,0,0,0,0,
1779141039.119,C2,S4_walking_real,3,112,12.08,82.77,58.1,0,0,0,0,0,
1779141039.204,C2,S4_walking_real,3,113,12.06,82.94,58.8,0,0,0,0,0,
1779141039.287,C2,S4_walking_real,3,114,12.12,82.53,57.6,0,0,0,0,0,
1779141039.373,C2,S4_walking_real,3,115,11.78,84.92,61.5,0,0,0,0,0,
1779141039.457,C2,S4_walking_real,3,116,12.1,82.65,59.4,0,0,0,0,0,
1779141039.541,C2,S4_walking_real,3,117,12.14,82.38,58.8,0,0,0,0,0,
1779141039.625,C2,S4_walking_real,3,118,12.13,82.46,56.3,0,0,0,0,0,
1779141039.71,C2,S4_walking_real,3,119,11.97,83.54,60.0,0,0,0,0,0,
1779141039.795,C2,S4_walking_real,3,120,11.97,83.53,56.2,1,1,1,0,0,
