timestamp,model,scenario,run_id,frame,imgsz,fps_instant,latency_ms,cpu_percent,detections_count
1779317314.903,yolo11n,S4_walking_real,1,59,416,7.73,129.36,54.0,0
1779317315.034,yolo11n,S4_walking_real,1,60,416,7.72,129.58,54.9,0
1779317315.165,yolo11n,S4_walking_real,1,61,416,7.71,129.75,52.9,0
1779317315.296,yolo11n,S4_walking_real,1,62,416,7.7,129.82,54.9,0
1779317315.429,yolo11n,S4_walking_real,1,63,416,7.59,131.67,54.7,1
1779317315.56,yolo11n,S4_walking_real,1,64,416,7.69,129.96,53.8,1
1779317315.691,yolo11n,S4_walking_real,1,65,416,7.69,130.01,54.9,0
1779317315.822,yolo11n,S4_walking_real,1,66,416,7.72,129.52,53.8,0
1779317315.953,yolo11n,S4_walking_real,1,67,416,7.7,129.89,52.9,0
1779317316.085,yolo11n,S4_walking_real,1,68,416,7.67,130.36,55.8,0
1779317316.215,yolo11n,S4_walking_real,1,69,416,7.73,129.33,57.9,0
1779317316.348,yolo11n,S4_walking_real,1,70,416,7.65,130.79,52.9,0
1779317316.479,yolo11n,S4_walking_real,1,71,416,7.68,130.19,55.8,0
1779317316.611,yolo11n,S4_walking_real,1,72,416,7.66,130.55,56.4,0
1779317316.742,yolo11n,S4_walking_real,1,73,416,7.69,130.11,54.0,0
1779317316.874,yolo11n,S4_walking_real,1,74,416,7.69,130.1,52.0,1
1779317317.005,yolo11n,S4_walking_real,1,75,416,7.7,129.81,52.9,0
1779317317.136,yolo11n,S4_walking_real,1,76,416,7.68,130.18,55.6,0
1779317317.267,yolo11n,S4_walking_real,1,77,416,7.7,129.8,56.6,1
1779317317.4,yolo11n,S4_walking_real,1,78,416,7.61,131.33,54.7,0
1779317317.531,yolo11n,S4_walking_real,1,79,416,7.7,129.93,57.1,0
1779317317.663,yolo11n,S4_walking_real,1,80,416,7.7,129.92,53.8,0
1779317317.794,yolo11n,S4_walking_real,1,81,416,7.68,130.15,56.6,0
1779317317.927,yolo11n,S4_walking_real,1,82,416,7.66,130.48,55.6,0
1779317318.058,yolo11n,S4_walking_real,1,83,416,7.69,129.98,52.9,0
1779317318.189,yolo11n,S4_walking_real,1,84,416,7.68,130.21,54.9,0
1779317318.321,yolo11n,S4_walking_real,1,85,416,7.67,130.44,54.7,0
1779317318.453,yolo11n,S4_walking_real,1,86,416,7.68,130.24,52.0,1
1779317318.584,yolo11n,S4_walking_real,1,87,416,7.68,130.29,56.6,1
1779317318.721,yolo11n,S4_walking_real,1,88,416,7.36,135.85,60.0,1
1779317318.851,yolo11n,S4_walking_real,1,89,416,7.75,129.0,55.6,0
1779317318.982,yolo11n,S4_walking_real,1,90,416,7.72,129.51,54.7,1
1779317319.113,yolo11n,S4_walking_real,1,91,416,7.69,129.95,54.9,0
1779317319.243,yolo11n,S4_walking_real,1,92,416,7.72,129.48,56.6,1
1779317319.376,yolo11n,S4_walking_real,1,93,416,7.62,131.17,54.7,1
1779317319.507,yolo11n,S4_walking_real,1,94,416,7.74,129.19,52.0,0
1779317319.637,yolo11n,S4_walking_real,1,95,416,7.73,129.32,54.0,0
1779317319.769,yolo11n,S4_walking_real,1,96,416,7.59,131.67,56.6,0
1779317319.9,yolo11n,S4_walking_real,1,97,416,7.72,129.58,55.6,0
1779317320.031,yolo11n,S4_walking_real,1,98,416,7.74,129.18,55.6,0
1779317320.161,yolo11n,S4_walking_real,1,99,416,7.76,128.93,57.4,0
1779317320.291,yolo11n,S4_walking_real,1,100,416,7.75,129.09,57.4,0
1779317320.424,yolo11n,S4_walking_real,1,101,416,7.58,131.92,52.9,0
1779317320.555,yolo11n,S4_walking_real,1,102,416,7.75,129.06,56.4,0
1779317320.685,yolo11n,S4_walking_real,1,103,416,7.74,129.26,54.9,0
1779317320.815,yolo11n,S4_walking_real,1,104,416,7.74,129.21,55.8,0
1779317320.946,yolo11n,S4_walking_real,1,105,416,7.73,129.37,52.9,0
1779317321.078,yolo11n,S4_walking_real,1,106,416,7.68,130.13,54.0,0
1779317321.208,yolo11n,S4_walking_real,1,107,416,7.72,129.55,53.8,0
1779317321.34,yolo11n,S4_walking_real,1,108,416,7.62,131.15,58.2,0
1779317321.472,yolo11n,S4_walking_real,1,109,416,7.67,130.36,54.7,0
1779317321.603,yolo11n,S4_walking_real,1,110,416,7.71,129.65,55.6,0
1779317321.734,yolo11n,S4_walking_real,1,111,416,7.7,129.89,54.0,0
1779317321.865,yolo11n,S4_walking_real,1,112,416,7.71,129.65,54.7,0
1779317321.996,yolo11n,S4_walking_real,1,113,416,7.71,129.69,52.0,0
1779317322.127,yolo11n,S4_walking_real,1,114,416,7.72,129.59,55.8,0
1779317322.258,yolo11n,S4_walking_real,1,115,416,7.71,129.67,53.8,0
1779317322.391,yolo11n,S4_walking_real,1,116,416,7.57,132.17,55.6,0
1779317322.522,yolo11n,S4_walking_real,1,117,416,7.69,129.99,54.0,1
1779317322.654,yolo11n,S4_walking_real,1,118,416,7.7,129.83,52.9,0
1779317322.785,yolo11n,S4_walking_real,1,119,416,7.69,130.11,57.1,0
1779317322.916,yolo11n,S4_walking_real,1,120,416,7.66,130.62,56.6,1
1779317323.048,yolo11n,S4_walking_real,1,121,416,7.72,129.55,54.7,1
1779317323.179,yolo11n,S4_walking_real,1,122,416,7.71,129.73,55.8,1
1779317323.312,yolo11n,S4_walking_real,1,123,416,7.57,132.04,55.6,2
1779317323.443,yolo11n,S4_walking_real,1,124,416,7.67,130.37,56.6,1
1779317323.575,yolo11n,S4_walking_real,1,125,416,7.66,130.53,54.7,6
1779317323.726,yolo11n,S4_walking_real,1,126,416,6.72,148.7,55.2,3
1779317323.857,yolo11n,S4_walking_real,1,127,416,7.67,130.35,55.6,1
1779317323.988,yolo11n,S4_walking_real,1,128,416,7.71,129.76,57.4,3
1779317324.119,yolo11n,S4_walking_real,1,129,416,7.69,130.1,55.4,4
1779317324.251,yolo11n,S4_walking_real,1,130,416,7.71,129.64,54.0,6
1779317324.383,yolo11n,S4_walking_real,1,131,416,7.59,131.71,53.8,3
1779317324.515,yolo11n,S4_walking_real,1,132,416,7.67,130.43,55.8,4
1779317324.647,yolo11n,S4_walking_real,1,133,416,7.64,130.96,54.7,5
1779317324.781,yolo11n,S4_walking_real,1,134,416,7.58,131.94,58.6,4
1779317324.912,yolo11n,S4_walking_real,1,135,416,7.7,129.93,57.4,4
1779317325.043,yolo11n,S4_walking_real,1,136,416,7.69,130.08,56.6,3
1779317325.174,yolo11n,S4_walking_real,1,137,416,7.65,130.63,54.7,4
1779317325.307,yolo11n,S4_walking_real,1,138,416,7.62,131.28,55.6,7
1779317325.439,yolo11n,S4_walking_real,1,139,416,7.66,130.51,57.4,4
1779317325.57,yolo11n,S4_walking_real,1,140,416,7.65,130.8,52.9,3
1779317325.702,yolo11n,S4_walking_real,1,141,416,7.67,130.43,54.9,2
1779317325.834,yolo11n,S4_walking_real,1,142,416,7.67,130.33,52.9,2
1779317325.965,yolo11n,S4_walking_real,1,143,416,7.66,130.48,51.0,2
1779317326.097,yolo11n,S4_walking_real,1,144,416,7.67,130.43,56.6,2
1779317326.229,yolo11n,S4_walking_real,1,145,416,7.67,130.45,55.6,1
1779317326.362,yolo11n,S4_walking_real,1,146,416,7.6,131.49,52.0,2
1779317326.493,yolo11n,S4_walking_real,1,147,416,7.67,130.43,54.9,2
1779317326.625,yolo11n,S4_walking_real,1,148,416,7.64,130.87,53.8,2
1779317326.757,yolo11n,S4_walking_real,1,149,416,7.66,130.58,54.9,3
1779317326.889,yolo11n,S4_walking_real,1,150,416,7.66,130.49,55.6,2
1779317327.021,yolo11n,S4_walking_real,1,151,416,7.62,131.26,54.9,2
1779317327.153,yolo11n,S4_walking_real,1,152,416,7.65,130.74,55.6,2
1779317327.284,yolo11n,S4_walking_real,1,153,416,7.72,129.57,52.0,2
1779317327.417,yolo11n,S4_walking_real,1,154,416,7.6,131.55,52.1,2
1779317327.548,yolo11n,S4_walking_real,1,155,416,7.7,129.85,58.2,1
1779317327.678,yolo11n,S4_walking_real,1,156,416,7.7,129.87,54.7,1
1779317327.81,yolo11n,S4_walking_real,1,157,416,7.68,130.29,55.8,1
1779317327.942,yolo11n,S4_walking_real,1,158,416,7.65,130.74,52.0,1
1779317328.074,yolo11n,S4_walking_real,1,159,416,7.66,130.62,52.9,1
1779317328.206,yolo11n,S4_walking_real,1,160,416,7.64,130.84,54.0,2
1779317328.338,yolo11n,S4_walking_real,1,161,416,7.58,131.9,53.8,1
1779317328.47,yolo11n,S4_walking_real,1,162,416,7.65,130.72,54.7,1
1779317328.602,yolo11n,S4_walking_real,1,163,416,7.64,130.93,55.8,1
1779317328.742,yolo11n,S4_walking_real,1,164,416,7.23,138.25,57.4,1
1779317328.873,yolo11n,S4_walking_real,1,165,416,7.67,130.44,52.9,1
1779317329.006,yolo11n,S4_walking_real,1,166,416,7.63,131.11,56.6,1
1779317329.138,yolo11n,S4_walking_real,1,167,416,7.64,130.87,52.9,1
1779317329.269,yolo11n,S4_walking_real,1,168,416,7.66,130.62,54.0,1
1779317329.402,yolo11n,S4_walking_real,1,169,416,7.61,131.35,54.7,1
1779317329.534,yolo11n,S4_walking_real,1,170,416,7.66,130.51,52.9,1
1779317329.665,yolo11n,S4_walking_real,1,171,416,7.68,130.2,54.0,1
1779317329.798,yolo11n,S4_walking_real,1,172,416,7.58,131.87,54.9,1
1779317329.93,yolo11n,S4_walking_real,1,173,416,7.66,130.49,52.9,1
1779317330.061,yolo11n,S4_walking_real,1,174,416,7.66,130.52,55.6,1
1779317330.193,yolo11n,S4_walking_real,1,175,416,7.64,130.87,56.6,1
1779317330.325,yolo11n,S4_walking_real,1,176,416,7.64,130.81,55.6,1
1779317330.457,yolo11n,S4_walking_real,1,177,416,7.68,130.24,54.0,1
1779317330.589,yolo11n,S4_walking_real,1,178,416,7.66,130.47,53.8,1
1779317330.72,yolo11n,S4_walking_real,1,179,416,7.67,130.4,55.6,1
1779317330.851,yolo11n,S4_walking_real,1,180,416,7.68,130.15,54.7,1
1779317330.984,yolo11n,S4_walking_real,1,181,416,7.64,130.94,57.4,1
1779317331.115,yolo11n,S4_walking_real,1,182,416,7.66,130.51,55.6,1
1779317331.246,yolo11n,S4_walking_real,1,183,416,7.7,129.95,55.6,1
1779317331.379,yolo11n,S4_walking_real,1,184,416,7.6,131.6,53.1,1
1779317331.51,yolo11n,S4_walking_real,1,185,416,7.68,130.22,54.7,1
1779317331.642,yolo11n,S4_walking_real,1,186,416,7.65,130.68,54.7,1
1779317331.774,yolo11n,S4_walking_real,1,187,416,7.67,130.29,55.8,1
1779317331.905,yolo11n,S4_walking_real,1,188,416,7.67,130.45,54.7,1
1779317332.037,yolo11n,S4_walking_real,1,189,416,7.67,130.35,54.7,1
1779317332.169,yolo11n,S4_walking_real,1,190,416,7.67,130.35,54.9,1
1779317332.302,yolo11n,S4_walking_real,1,191,416,7.6,131.58,53.8,1
1779317332.434,yolo11n,S4_walking_real,1,192,416,7.65,130.65,53.8,1
1779317332.565,yolo11n,S4_walking_real,1,193,416,7.68,130.28,53.8,1
1779317332.697,yolo11n,S4_walking_real,1,194,416,7.66,130.46,54.9,1
1779317332.828,yolo11n,S4_walking_real,1,195,416,7.69,130.02,52.0,1
1779317332.959,yolo11n,S4_walking_real,1,196,416,7.67,130.34,57.9,1
1779317333.09,yolo11n,S4_walking_real,1,197,416,7.71,129.77,55.8,1
1779317333.221,yolo11n,S4_walking_real,1,198,416,7.72,129.55,54.9,1
1779317333.353,yolo11n,S4_walking_real,1,199,416,7.67,130.44,56.4,1
1779317333.484,yolo11n,S4_walking_real,1,200,416,7.68,130.25,55.8,1
1779317333.614,yolo11n,S4_walking_real,1,201,416,7.72,129.5,52.0,1
1779317333.752,yolo11n,S4_walking_real,1,202,416,7.32,136.7,58.5,1
1779317333.884,yolo11n,S4_walking_real,1,203,416,7.71,129.63,53.8,1
1779317334.014,yolo11n,S4_walking_real,1,204,416,7.73,129.38,54.9,1
1779317334.145,yolo11n,S4_walking_real,1,205,416,7.69,130.08,53.8,1
1779317334.275,yolo11n,S4_walking_real,1,206,416,7.74,129.23,54.9,0
1779317334.407,yolo11n,S4_walking_real,1,207,416,7.68,130.27,56.4,0
1779317334.537,yolo11n,S4_walking_real,1,208,416,7.73,129.32,56.6,0
1779317334.668,yolo11n,S4_walking_real,1,209,416,7.69,129.98,55.6,1
1779317334.8,yolo11n,S4_walking_real,1,210,416,7.67,130.34,56.6,1
1779317334.932,yolo11n,S4_walking_real,1,211,416,7.66,130.62,56.6,1
1779317335.063,yolo11n,S4_walking_real,1,212,416,7.67,130.31,54.7,1
1779317335.196,yolo11n,S4_walking_real,1,213,416,7.63,131.05,56.6,0
1779317335.327,yolo11n,S4_walking_real,1,214,416,7.64,130.82,55.6,0
1779317335.459,yolo11n,S4_walking_real,1,215,416,7.71,129.76,56.4,0
1779317335.59,yolo11n,S4_walking_real,1,216,416,7.68,130.18,55.8,0
1779317335.721,yolo11n,S4_walking_real,1,217,416,7.68,130.18,50.0,0
1779317335.853,yolo11n,S4_walking_real,1,218,416,7.68,130.13,56.6,0
1779317335.984,yolo11n,S4_walking_real,1,219,416,7.7,129.89,52.9,0
1779317336.115,yolo11n,S4_walking_real,1,220,416,7.69,130.04,58.2,0
1779317336.246,yolo11n,S4_walking_real,1,221,416,7.72,129.47,53.8,0
1779317336.379,yolo11n,S4_walking_real,1,222,416,7.61,131.48,54.9,0
1779317336.51,yolo11n,S4_walking_real,1,223,416,7.71,129.76,52.9,0
1779317336.642,yolo11n,S4_walking_real,1,224,416,7.66,130.54,54.9,0
1779317336.774,yolo11n,S4_walking_real,1,225,416,7.66,130.49,53.8,0
1779317336.905,yolo11n,S4_walking_real,1,226,416,7.69,130.12,53.8,0
1779317337.036,yolo11n,S4_walking_real,1,227,416,7.69,129.97,52.0,0
1779317337.169,yolo11n,S4_walking_real,1,228,416,7.6,131.54,54.9,0
1779317337.302,yolo11n,S4_walking_real,1,229,416,7.6,131.6,55.6,0
1779317337.433,yolo11n,S4_walking_real,1,230,416,7.68,130.27,54.9,0
1779317337.565,yolo11n,S4_walking_real,1,231,416,7.71,129.65,57.1,0
1779317337.696,yolo11n,S4_walking_real,1,232,416,7.67,130.3,54.7,0
1779317337.827,yolo11n,S4_walking_real,1,233,416,7.71,129.76,54.9,0
1779317337.959,yolo11n,S4_walking_real,1,234,416,7.66,130.63,55.6,0
1779317338.091,yolo11n,S4_walking_real,1,235,416,7.66,130.49,53.8,1
1779317338.222,yolo11n,S4_walking_real,1,236,416,7.7,129.94,54.9,1
1779317338.353,yolo11n,S4_walking_real,1,237,416,7.66,130.54,54.7,1
1779317338.484,yolo11n,S4_walking_real,1,238,416,7.74,129.13,54.0,0
1779317338.615,yolo11n,S4_walking_real,1,239,416,7.7,129.91,55.6,0
1779317338.768,yolo11n,S4_walking_real,1,240,416,6.59,151.72,57.4,1
1779317338.9,yolo11n,S4_walking_real,1,241,416,7.63,130.99,53.8,1
1779317339.031,yolo11n,S4_walking_real,1,242,416,7.72,129.45,56.6,1
1779317339.163,yolo11n,S4_walking_real,1,243,416,7.68,130.14,55.6,1
1779317339.293,yolo11n,S4_walking_real,1,244,416,7.74,129.15,55.6,0
1779317339.425,yolo11n,S4_walking_real,1,245,416,7.66,130.48,54.9,0
1779317339.555,yolo11n,S4_walking_real,1,246,416,7.74,129.23,54.0,0
1779317339.686,yolo11n,S4_walking_real,1,247,416,7.74,129.24,52.9,0
1779317339.818,yolo11n,S4_walking_real,1,248,416,7.68,130.18,56.6,0
1779317339.948,yolo11n,S4_walking_real,1,249,416,7.73,129.39,53.8,0
1779317340.079,yolo11n,S4_walking_real,1,250,416,7.72,129.46,55.8,0
1779317340.21,yolo11n,S4_walking_real,1,251,416,7.75,129.09,54.7,0
1779317340.342,yolo11n,S4_walking_real,1,252,416,7.64,130.88,53.1,0
1779317340.472,yolo11n,S4_walking_real,1,253,416,7.73,129.34,56.6,0
1779317340.603,yolo11n,S4_walking_real,1,254,416,7.72,129.52,54.7,0
1779317340.734,yolo11n,S4_walking_real,1,255,416,7.72,129.53,53.8,1
1779317340.865,yolo11n,S4_walking_real,1,256,416,7.71,129.64,54.0,0
1779317340.997,yolo11n,S4_walking_real,1,257,416,7.67,130.3,53.8,1
1779317341.128,yolo11n,S4_walking_real,1,258,416,7.7,129.89,56.6,1
1779317341.259,yolo11n,S4_walking_real,1,259,416,7.7,129.88,57.1,1
1779317341.392,yolo11n,S4_walking_real,1,260,416,7.61,131.34,58.2,1
1779317341.523,yolo11n,S4_walking_real,1,261,416,7.67,130.31,52.9,1
1779317341.654,yolo11n,S4_walking_real,1,262,416,7.7,129.79,55.8,1
1779317341.786,yolo11n,S4_walking_real,1,263,416,7.69,130.01,54.7,1
1779317341.917,yolo11n,S4_walking_real,1,264,416,7.69,130.0,52.9,1
1779317342.048,yolo11n,S4_walking_real,1,265,416,7.72,129.46,54.0,1
1779317342.179,yolo11n,S4_walking_real,1,266,416,7.68,130.16,56.1,1
1779317342.312,yolo11n,S4_walking_real,1,267,416,7.62,131.17,53.1,1
1779317342.443,yolo11n,S4_walking_real,1,268,416,7.7,129.95,57.1,1
1779317342.574,yolo11n,S4_walking_real,1,269,416,7.73,129.42,55.8,1
1779317342.705,yolo11n,S4_walking_real,1,270,416,7.68,130.14,53.8,1
1779317342.836,yolo11n,S4_walking_real,1,271,416,7.7,129.86,53.1,1
1779317342.968,yolo11n,S4_walking_real,1,272,416,7.69,130.11,53.8,1
1779317343.098,yolo11n,S4_walking_real,1,273,416,7.73,129.44,55.8,1
1779317343.229,yolo11n,S4_walking_real,1,274,416,7.7,129.91,54.7,1
1779317343.362,yolo11n,S4_walking_real,1,275,416,7.58,131.84,54.0,1
1779317343.494,yolo11n,S4_walking_real,1,276,416,7.68,130.28,48.9,1
1779317343.625,yolo11n,S4_walking_real,1,277,416,7.67,130.42,55.8,1
1779317343.763,yolo11n,S4_walking_real,1,278,416,7.33,136.39,55.8,0
1779317343.894,yolo11n,S4_walking_real,1,279,416,7.7,129.89,53.8,0
1779317344.025,yolo11n,S4_walking_real,1,280,416,7.68,130.27,55.8,0
1779317344.156,yolo11n,S4_walking_real,1,281,416,7.69,130.04,53.8,0
1779317344.288,yolo11n,S4_walking_real,1,282,416,7.68,130.22,56.6,0
1779317344.421,yolo11n,S4_walking_real,1,283,416,7.57,132.02,54.9,0
1779317344.552,yolo11n,S4_walking_real,1,284,416,7.69,129.95,54.7,0
1779317344.683,yolo11n,S4_walking_real,1,285,416,7.7,129.85,53.8,0
1779317344.816,yolo11n,S4_walking_real,1,286,416,7.57,132.09,57.4,0
1779317344.947,yolo11n,S4_walking_real,1,287,416,7.68,130.16,55.8,0
1779317345.078,yolo11n,S4_walking_real,1,288,416,7.68,130.15,53.8,0
1779317345.21,yolo11n,S4_walking_real,1,289,416,7.67,130.32,53.8,0
1779317345.342,yolo11n,S4_walking_real,1,290,416,7.61,131.43,55.8,0
1779317345.474,yolo11n,S4_walking_real,1,291,416,7.65,130.8,53.8,0
1779317345.605,yolo11n,S4_walking_real,1,292,416,7.71,129.76,52.9,0
1779317345.736,yolo11n,S4_walking_real,1,293,416,7.68,130.13,53.1,0
1779317345.868,yolo11n,S4_walking_real,1,294,416,7.7,129.95,55.6,0
1779317345.999,yolo11n,S4_walking_real,1,295,416,7.7,129.91,57.4,0
1779317346.13,yolo11n,S4_walking_real,1,296,416,7.67,130.44,52.9,0
1779317346.261,yolo11n,S4_walking_real,1,297,416,7.69,130.0,52.9,0
1779317346.394,yolo11n,S4_walking_real,1,298,416,7.61,131.43,54.9,1
1779317346.525,yolo11n,S4_walking_real,1,299,416,7.7,129.85,53.8,1
1779317346.657,yolo11n,S4_walking_real,1,300,416,7.65,130.76,54.7,1
1779317346.789,yolo11n,S4_walking_real,1,301,416,7.64,130.89,54.9,0
1779317346.92,yolo11n,S4_walking_real,1,302,416,7.7,129.91,52.0,1
1779317347.051,yolo11n,S4_walking_real,1,303,416,7.7,129.92,58.2,0
1779317347.183,yolo11n,S4_walking_real,1,304,416,7.67,130.3,55.6,0
1779317347.315,yolo11n,S4_walking_real,1,305,416,7.62,131.28,55.6,0
1779317347.446,yolo11n,S4_walking_real,1,306,416,7.68,130.12,54.9,0
1779317347.578,yolo11n,S4_walking_real,1,307,416,7.69,130.11,52.9,1
1779317347.708,yolo11n,S4_walking_real,1,308,416,7.72,129.48,55.8,1
1779317347.839,yolo11n,S4_walking_real,1,309,416,7.71,129.7,56.4,2
1779317347.97,yolo11n,S4_walking_real,1,310,416,7.7,129.88,57.4,2
1779317348.102,yolo11n,S4_walking_real,1,311,416,7.67,130.37,52.0,2
1779317348.233,yolo11n,S4_walking_real,1,312,416,7.67,130.38,55.8,2
1779317348.366,yolo11n,S4_walking_real,1,313,416,7.61,131.48,55.6,2
1779317348.497,yolo11n,S4_walking_real,1,314,416,7.69,130.11,55.8,2
1779317348.629,yolo11n,S4_walking_real,1,315,416,7.66,130.5,52.9,2
1779317348.768,yolo11n,S4_walking_real,1,316,416,7.26,137.7,57.4,2
1779317348.9,yolo11n,S4_walking_real,1,317,416,7.69,129.96,55.8,2
1779317349.031,yolo11n,S4_walking_real,1,318,416,7.68,130.28,55.6,2
1779317349.162,yolo11n,S4_walking_real,1,319,416,7.69,130.1,56.6,2
1779317349.293,yolo11n,S4_walking_real,1,320,416,7.72,129.52,53.8,2
1779317349.425,yolo11n,S4_walking_real,1,321,416,7.64,130.81,54.9,2
1779317349.555,yolo11n,S4_walking_real,1,322,416,7.72,129.5,56.4,2
1779317349.687,yolo11n,S4_walking_real,1,323,416,7.7,129.81,56.6,2
1779317349.818,yolo11n,S4_walking_real,1,324,416,7.66,130.61,57.4,2
1779317349.949,yolo11n,S4_walking_real,1,325,416,7.72,129.53,54.7,2
1779317350.079,yolo11n,S4_walking_real,1,326,416,7.74,129.2,57.4,2
1779317350.211,yolo11n,S4_walking_real,1,327,416,7.69,130.01,53.8,1
1779317350.343,yolo11n,S4_walking_real,1,328,416,7.58,131.96,54.7,1
1779317350.474,yolo11n,S4_walking_real,1,329,416,7.71,129.75,55.8,1
1779317350.605,yolo11n,S4_walking_real,1,330,416,7.71,129.71,55.8,1
1779317350.736,yolo11n,S4_walking_real,1,331,416,7.69,130.1,51.0,1
1779317350.867,yolo11n,S4_walking_real,1,332,416,7.71,129.64,57.4,1
1779317350.998,yolo11n,S4_walking_real,1,333,416,7.7,129.89,54.7,1
1779317351.129,yolo11n,S4_walking_real,1,334,416,7.69,130.04,54.0,1
1779317351.26,yolo11n,S4_walking_real,1,335,416,7.7,129.85,53.8,1
1779317351.393,yolo11n,S4_walking_real,1,336,416,7.6,131.55,54.9,1
1779317351.524,yolo11n,S4_walking_real,1,337,416,7.71,129.73,54.7,1
1779317351.655,yolo11n,S4_walking_real,1,338,416,7.69,129.96,54.0,1
