timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293259.9,old,S3_multi_person,1,55,11.85,84.39,57.6,5,5,8,5,2,2,0.546,Person very close on your right | Person on your right
1779293259.986,old,S3_multi_person,1,56,11.77,84.96,61.1,3,5,8,3,0,0,0,
1779293260.074,old,S3_multi_person,1,57,11.66,85.75,55.9,3,5,8,3,0,0,0,
1779293260.16,old,S3_multi_person,1,58,11.76,85.06,58.3,3,5,8,3,0,0,0,
1779293260.249,old,S3_multi_person,1,59,11.45,87.35,58.8,2,6,9,2,1,0,0,
1779293260.334,old,S3_multi_person,1,60,11.9,84.0,58.8,3,6,9,3,0,0,0,
1779293260.419,old,S3_multi_person,1,61,11.9,84.0,57.6,3,6,9,3,0,0,0,
1779293260.504,old,S3_multi_person,1,62,12.0,83.35,58.3,3,6,9,3,0,0,0,
1779293260.588,old,S3_multi_person,1,63,12.05,83.01,60.6,3,6,9,3,0,0,0,
1779293260.672,old,S3_multi_person,1,64,12.05,83.01,57.6,5,7,10,5,1,1,0.576,Person very close on your right
1779293260.763,old,S3_multi_person,1,65,11.26,88.8,57.1,3,7,10,3,0,0,0,
1779293260.847,old,S3_multi_person,1,66,12.09,82.68,57.6,3,6,10,3,0,0,0,
1779293260.931,old,S3_multi_person,1,67,12.11,82.59,57.1,2,6,10,2,0,0,0,
1779293261.015,old,S3_multi_person,1,68,12.07,82.87,57.6,2,6,10,2,0,0,0,
1779293261.099,old,S3_multi_person,1,69,12.01,83.28,53.3,4,6,10,4,1,1,0.755,Person very close ahead
1779293261.184,old,S3_multi_person,1,70,12.01,83.27,54.8,3,6,10,3,0,0,0,
1779293261.27,old,S3_multi_person,1,71,11.82,84.57,53.3,3,6,10,3,0,0,0,
1779293261.354,old,S3_multi_person,1,72,12.02,83.22,60.0,3,6,10,3,0,0,0,
1779293261.439,old,S3_multi_person,1,73,12.08,82.8,57.6,2,6,10,2,0,0,0,
1779293261.523,old,S3_multi_person,1,74,12.01,83.23,57.6,2,6,10,2,0,0,0,
1779293261.609,old,S3_multi_person,1,75,11.82,84.62,58.8,2,5,10,2,0,0,0,
1779293261.694,old,S3_multi_person,1,76,11.92,83.89,57.1,2,4,10,2,0,0,0,
1779293261.78,old,S3_multi_person,1,77,11.83,84.54,58.8,2,4,10,2,0,0,0,
1779293261.867,old,S3_multi_person,1,78,11.68,85.63,56.3,2,4,10,2,0,0,0,
1779293261.953,old,S3_multi_person,1,79,11.68,85.61,57.1,2,4,10,2,0,0,0,
1779293262.038,old,S3_multi_person,1,80,11.95,83.65,58.8,3,4,10,3,0,0,0,
1779293262.123,old,S3_multi_person,1,81,11.99,83.4,58.8,3,4,10,3,0,0,0,
1779293262.208,old,S3_multi_person,1,82,11.91,83.99,56.3,3,4,10,3,0,0,0,
1779293262.295,old,S3_multi_person,1,83,11.81,84.64,60.0,3,3,10,3,0,0,0,
1779293262.379,old,S3_multi_person,1,84,11.9,84.04,58.8,2,3,10,2,0,0,0,
1779293262.464,old,S3_multi_person,1,85,11.98,83.44,56.3,2,3,10,2,0,0,0,
1779293262.549,old,S3_multi_person,1,86,11.9,84.02,57.1,3,3,10,3,0,0,0,
1779293262.633,old,S3_multi_person,1,87,11.97,83.51,56.2,3,3,10,3,0,0,0,
1779293262.718,old,S3_multi_person,1,88,11.97,83.56,60.0,3,3,10,3,0,0,0,
1779293262.802,old,S3_multi_person,1,89,11.99,83.42,61.1,2,3,10,2,0,0,0,
1779293262.886,old,S3_multi_person,1,90,12.0,83.32,57.6,3,3,10,3,0,0,0,
1779293262.972,old,S3_multi_person,1,91,11.86,84.33,58.8,3,3,10,3,0,0,0,
1779293263.057,old,S3_multi_person,1,92,11.92,83.91,56.3,5,5,12,5,2,1,0.59,Person very close on your right
1779293263.142,old,S3_multi_person,1,93,11.88,84.21,57.6,3,5,12,3,0,0,0,
1779293263.227,old,S3_multi_person,1,94,11.77,84.95,60.0,3,5,12,3,0,0,0,
