timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779283140.307,C3,S4_walking_real_stabilized,1,0,6.88,145.35,28.1,1,1,1,0,0,
1779283140.393,C3,S4_walking_real_stabilized,1,1,11.83,84.49,56.3,1,1,0,0,0,
1779283140.479,C3,S4_walking_real_stabilized,1,2,11.92,83.87,60.0,1,1,0,0,0,
1779283140.562,C3,S4_walking_real_stabilized,1,3,12.06,82.95,58.8,1,1,0,0,0,
1779283140.647,C3,S4_walking_real_stabilized,1,4,12.09,82.74,57.6,0,0,0,0,0,
1779283140.73,C3,S4_walking_real_stabilized,1,5,12.16,82.23,57.6,0,0,0,0,0,
1779283140.815,C3,S4_walking_real_stabilized,1,6,11.96,83.61,57.1,0,0,0,0,0,
1779283140.9,C3,S4_walking_real_stabilized,1,7,11.87,84.25,58.8,0,0,0,0,0,
1779283140.986,C3,S4_walking_real_stabilized,1,8,11.83,84.55,60.0,0,0,0,0,0,
1779283141.072,C3,S4_walking_real_stabilized,1,9,11.8,84.72,60.0,1,1,1,1,0.733,Person very close ahead
1779283141.158,C3,S4_walking_real_stabilized,1,10,11.8,84.74,58.3,1,1,0,0,0,
1779283141.245,C3,S4_walking_real_stabilized,1,11,11.73,85.24,58.8,0,0,0,0,0,
1779283141.331,C3,S4_walking_real_stabilized,1,12,11.73,85.27,60.0,1,1,0,0,0,
1779283141.416,C3,S4_walking_real_stabilized,1,13,11.87,84.25,60.0,0,0,0,0,0,
1779283141.501,C3,S4_walking_real_stabilized,1,14,12.0,83.31,57.6,0,0,0,0,0,
1779283141.587,C3,S4_walking_real_stabilized,1,15,11.86,84.31,62.2,0,0,0,0,0,
1779283141.673,C3,S4_walking_real_stabilized,1,16,11.81,84.7,57.1,0,0,0,0,0,
1779283141.758,C3,S4_walking_real_stabilized,1,17,11.85,84.4,56.2,1,1,1,0,0,
1779283141.85,C3,S4_walking_real_stabilized,1,18,11.07,90.3,62.9,0,0,0,0,0,
1779283141.936,C3,S4_walking_real_stabilized,1,19,11.68,85.61,60.5,1,1,1,1,0.599,Person very close on your left
1779283142.022,C3,S4_walking_real_stabilized,1,20,11.83,84.54,58.8,0,0,0,0,0,
1779283142.108,C3,S4_walking_real_stabilized,1,21,11.76,85.06,61.1,0,0,0,0,0,
1779283142.194,C3,S4_walking_real_stabilized,1,22,11.87,84.27,61.1,0,0,0,0,0,
1779283142.28,C3,S4_walking_real_stabilized,1,23,11.73,85.23,58.8,0,0,0,0,0,
1779283142.367,C3,S4_walking_real_stabilized,1,24,11.7,85.47,55.9,0,0,0,0,0,
1779283142.452,C3,S4_walking_real_stabilized,1,25,11.85,84.37,57.6,0,0,0,0,0,
1779283142.539,C3,S4_walking_real_stabilized,1,26,11.8,84.75,58.8,0,0,0,0,0,
1779283142.625,C3,S4_walking_real_stabilized,1,27,11.8,84.78,57.1,0,0,0,0,0,
1779283142.711,C3,S4_walking_real_stabilized,1,28,11.8,84.73,60.0,0,0,0,0,0,
1779283142.797,C3,S4_walking_real_stabilized,1,29,11.71,85.39,57.6,0,0,0,0,0,
1779283142.885,C3,S4_walking_real_stabilized,1,30,11.6,86.23,58.3,0,0,0,0,0,
1779283142.972,C3,S4_walking_real_stabilized,1,31,11.65,85.83,62.2,0,0,0,0,0,
1779283143.058,C3,S4_walking_real_stabilized,1,32,11.73,85.24,58.8,0,0,0,0,0,
1779283143.144,C3,S4_walking_real_stabilized,1,33,11.87,84.22,58.8,0,0,0,0,0,
1779283143.231,C3,S4_walking_real_stabilized,1,34,11.65,85.81,55.9,0,0,0,0,0,
1779283143.317,C3,S4_walking_real_stabilized,1,35,11.8,84.72,56.3,0,0,0,0,0,
1779283143.403,C3,S4_walking_real_stabilized,1,36,11.83,84.51,62.2,0,0,0,0,0,
1779283143.488,C3,S4_walking_real_stabilized,1,37,11.8,84.75,58.8,0,0,0,0,0,
1779283143.574,C3,S4_walking_real_stabilized,1,38,11.82,84.63,58.3,0,0,0,0,0,
1779283143.66,C3,S4_walking_real_stabilized,1,39,11.85,84.41,57.6,0,0,0,0,0,
1779283143.746,C3,S4_walking_real_stabilized,1,40,11.82,84.61,56.3,0,0,0,0,0,
1779283143.831,C3,S4_walking_real_stabilized,1,41,11.82,84.61,61.1,0,0,0,0,0,
1779283143.918,C3,S4_walking_real_stabilized,1,42,11.78,84.87,54.5,0,0,0,0,0,
1779283144.004,C3,S4_walking_real_stabilized,1,43,11.76,85.0,63.2,0,0,0,0,0,
1779283144.09,C3,S4_walking_real_stabilized,1,44,11.74,85.14,54.8,0,0,0,0,0,
1779283144.176,C3,S4_walking_real_stabilized,1,45,11.73,85.28,58.3,0,0,0,0,0,
1779283144.264,C3,S4_walking_real_stabilized,1,46,11.6,86.22,61.1,0,0,0,0,0,
1779283144.351,C3,S4_walking_real_stabilized,1,47,11.71,85.43,57.6,0,0,0,0,0,
1779283144.438,C3,S4_walking_real_stabilized,1,48,11.65,85.84,58.3,1,1,1,0,0,
1779283144.523,C3,S4_walking_real_stabilized,1,49,11.8,84.76,61.1,0,0,0,0,0,
1779283144.609,C3,S4_walking_real_stabilized,1,50,11.83,84.5,55.9,0,0,0,0,0,
1779283144.695,C3,S4_walking_real_stabilized,1,51,11.75,85.1,62.2,0,0,0,0,0,
1779283144.782,C3,S4_walking_real_stabilized,1,52,11.71,85.41,57.6,0,0,0,0,0,
1779283144.869,C3,S4_walking_real_stabilized,1,53,11.73,85.24,55.9,0,0,0,0,0,
1779283144.955,C3,S4_walking_real_stabilized,1,54,11.8,84.74,60.0,0,0,0,0,0,
1779283145.04,C3,S4_walking_real_stabilized,1,55,11.88,84.17,56.2,0,0,0,0,0,
1779283145.126,C3,S4_walking_real_stabilized,1,56,11.84,84.43,54.8,0,0,0,0,0,
1779283145.213,C3,S4_walking_real_stabilized,1,57,11.61,86.15,58.3,0,0,0,0,0,
1779283145.301,C3,S4_walking_real_stabilized,1,58,11.66,85.77,57.6,0,0,0,0,0,
1779283145.387,C3,S4_walking_real_stabilized,1,59,11.71,85.4,57.1,0,0,0,0,0,
1779283145.473,C3,S4_walking_real_stabilized,1,60,11.74,85.16,57.6,1,1,1,0,0,
1779283145.565,C3,S4_walking_real_stabilized,1,61,11.1,90.09,57.1,0,0,0,0,0,
1779283145.65,C3,S4_walking_real_stabilized,1,62,11.85,84.38,62.2,0,0,0,0,0,
