phase,scenario,run_id,frames,mean_fps,mean_latency_ms,mean_cpu_percent,total_detections,raw_messages,filtered_messages,decision_messages,mean_priority_score,output_csv
C1,S1_static,1,1767,11.74,85.29,58.41,1775,0,0,0,0,Experiments/results_csv/C1_S1_static_run01.csv
