timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779139842.044,C2,S2_slow_approach,3,0,7.08,141.26,28.5,1,1,1,0,0,
1779139842.129,C2,S2_slow_approach,3,1,11.94,83.73,61.1,1,1,0,0,0,
1779139842.214,C2,S2_slow_approach,3,2,12.07,82.86,56.3,1,1,0,0,0,
1779139842.297,C2,S2_slow_approach,3,3,12.1,82.61,58.8,1,1,0,0,0,
1779139842.382,C2,S2_slow_approach,3,4,11.96,83.62,57.6,1,1,0,0,0,
1779139842.466,C2,S2_slow_approach,3,5,12.07,82.84,54.8,1,1,0,0,0,
1779139842.551,C2,S2_slow_approach,3,6,12.02,83.19,54.8,1,1,0,0,0,
1779139842.635,C2,S2_slow_approach,3,7,12.06,82.91,56.3,1,1,0,0,0,
1779139842.719,C2,S2_slow_approach,3,8,12.11,82.58,58.8,1,1,0,0,0,
1779139842.802,C2,S2_slow_approach,3,9,12.08,82.81,56.3,1,1,0,0,0,
1779139842.887,C2,S2_slow_approach,3,10,12.1,82.63,60.0,1,1,0,0,0,
1779139842.971,C2,S2_slow_approach,3,11,12.1,82.67,57.6,1,1,0,0,0,
1779139843.055,C2,S2_slow_approach,3,12,12.04,83.09,57.6,1,1,0,0,0,
1779139843.139,C2,S2_slow_approach,3,13,12.06,82.94,58.8,2,2,1,0,0,
1779139843.224,C2,S2_slow_approach,3,14,12.09,82.73,57.6,2,2,0,0,0,
1779139843.307,C2,S2_slow_approach,3,15,12.11,82.57,56.3,2,2,0,0,0,
1779139843.392,C2,S2_slow_approach,3,16,11.94,83.72,60.0,2,2,0,0,0,
1779139843.476,C2,S2_slow_approach,3,17,12.07,82.82,58.8,2,2,0,0,0,
1779139843.561,C2,S2_slow_approach,3,18,12.09,82.71,63.2,2,2,0,0,0,
1779139843.644,C2,S2_slow_approach,3,19,12.08,82.8,62.2,2,2,0,0,0,
1779139843.728,C2,S2_slow_approach,3,20,12.11,82.55,56.3,3,3,1,0,0,
1779139843.812,C2,S2_slow_approach,3,21,12.08,82.76,61.1,4,4,1,0,0,
1779139843.896,C2,S2_slow_approach,3,22,12.13,82.45,60.0,4,4,0,0,0,
1779139843.98,C2,S2_slow_approach,3,23,12.11,82.58,57.6,4,4,0,0,0,
1779139844.064,C2,S2_slow_approach,3,24,12.0,83.3,58.8,5,5,1,0,0,
1779139844.148,C2,S2_slow_approach,3,25,12.11,82.6,56.3,3,3,0,0,0,
1779139844.233,C2,S2_slow_approach,3,26,12.02,83.19,58.8,3,3,0,0,0,
1779139844.316,C2,S2_slow_approach,3,27,12.2,82.0,58.8,1,1,0,0,0,
1779139844.401,C2,S2_slow_approach,3,28,11.97,83.54,61.1,1,1,0,0,0,
1779139844.483,C2,S2_slow_approach,3,29,12.24,81.68,58.8,1,1,0,0,0,
1779139844.568,C2,S2_slow_approach,3,30,12.16,82.21,54.8,1,1,0,0,0,
1779139844.651,C2,S2_slow_approach,3,31,12.1,82.67,54.8,1,1,0,0,0,
1779139844.734,C2,S2_slow_approach,3,32,12.2,81.99,57.6,1,1,0,0,0,
1779139844.818,C2,S2_slow_approach,3,33,12.18,82.07,53.6,1,1,0,0,0,
1779139844.901,C2,S2_slow_approach,3,34,12.18,82.08,56.3,1,1,0,0,0,
1779139844.985,C2,S2_slow_approach,3,35,12.14,82.35,62.2,1,1,0,0,0,
1779139845.068,C2,S2_slow_approach,3,36,12.2,81.96,57.6,1,1,0,0,0,
1779139845.151,C2,S2_slow_approach,3,37,12.19,82.0,57.6,1,1,0,0,0,
1779139845.249,C2,S2_slow_approach,3,38,10.37,96.42,61.0,1,1,0,0,0,
1779139845.334,C2,S2_slow_approach,3,39,11.99,83.38,62.9,1,1,0,0,0,
1779139845.417,C2,S2_slow_approach,3,40,12.15,82.31,60.0,1,1,0,0,0,
1779139845.5,C2,S2_slow_approach,3,41,12.26,81.57,61.1,1,1,0,0,0,
1779139845.583,C2,S2_slow_approach,3,42,12.23,81.77,58.8,1,1,0,0,0,
1779139845.666,C2,S2_slow_approach,3,43,12.22,81.83,57.6,1,1,0,0,0,
1779139845.749,C2,S2_slow_approach,3,44,12.24,81.73,54.8,1,1,0,0,0,
1779139845.834,C2,S2_slow_approach,3,45,11.93,83.8,58.8,1,1,0,0,0,
1779139845.92,C2,S2_slow_approach,3,46,11.88,84.16,58.8,1,1,0,0,0,
1779139846.005,C2,S2_slow_approach,3,47,11.86,84.34,57.1,1,1,0,0,0,
1779139846.091,C2,S2_slow_approach,3,48,11.87,84.22,58.8,1,1,0,0,0,
1779139846.176,C2,S2_slow_approach,3,49,11.85,84.37,56.3,1,1,0,0,0,
1779139846.263,C2,S2_slow_approach,3,50,11.62,86.07,57.6,1,1,0,0,0,
1779139846.351,C2,S2_slow_approach,3,51,11.48,87.13,60.5,1,1,0,0,0,
1779139846.439,C2,S2_slow_approach,3,52,11.62,86.04,61.1,1,1,0,0,0,
1779139846.525,C2,S2_slow_approach,3,53,11.75,85.07,54.5,1,1,0,0,0,
1779139846.611,C2,S2_slow_approach,3,54,11.74,85.15,58.8,1,1,0,0,0,
1779139846.699,C2,S2_slow_approach,3,55,11.68,85.64,61.5,1,1,0,0,0,
1779139846.785,C2,S2_slow_approach,3,56,11.76,85.05,54.8,1,1,0,0,0,
1779139846.871,C2,S2_slow_approach,3,57,11.68,85.64,57.6,1,1,0,0,0,
1779139846.958,C2,S2_slow_approach,3,58,11.77,84.96,59.5,1,1,0,0,0,
1779139847.046,C2,S2_slow_approach,3,59,11.6,86.19,57.6,1,1,0,0,0,
1779139847.132,C2,S2_slow_approach,3,60,11.71,85.41,57.1,1,1,0,0,0,
1779139847.219,C2,S2_slow_approach,3,61,11.67,85.69,57.6,1,1,0,0,0,
1779139847.306,C2,S2_slow_approach,3,62,11.63,85.99,58.3,2,2,1,0,0,
1779139847.395,C2,S2_slow_approach,3,63,11.45,87.36,62.2,2,2,0,0,0,
1779139847.482,C2,S2_slow_approach,3,64,11.69,85.56,58.3,2,2,0,0,0,
1779139847.568,C2,S2_slow_approach,3,65,11.68,85.64,58.8,2,2,0,0,0,
1779139847.655,C2,S2_slow_approach,3,66,11.67,85.69,58.8,2,2,0,0,0,
1779139847.742,C2,S2_slow_approach,3,67,11.72,85.35,59.5,2,2,0,0,0,
1779139847.829,C2,S2_slow_approach,3,68,11.7,85.46,56.2,2,2,0,0,0,
1779139847.915,C2,S2_slow_approach,3,69,11.72,85.32,60.0,2,2,0,0,0,
1779139848.002,C2,S2_slow_approach,3,70,11.72,85.29,55.9,2,2,0,0,0,
1779139848.089,C2,S2_slow_approach,3,71,11.55,86.61,57.1,2,2,0,0,0,
1779139848.175,C2,S2_slow_approach,3,72,11.75,85.07,58.8,2,2,0,0,0,
1779139848.262,C2,S2_slow_approach,3,73,11.7,85.47,61.1,2,2,0,0,0,
1779139848.35,C2,S2_slow_approach,3,74,11.41,87.65,55.9,2,2,0,0,0,
1779139848.438,C2,S2_slow_approach,3,75,11.59,86.26,58.8,2,2,0,0,0,
1779139848.524,C2,S2_slow_approach,3,76,11.82,84.58,54.5,2,2,0,0,0,
1779139848.612,C2,S2_slow_approach,3,77,11.58,86.37,60.0,2,2,0,0,0,
1779139848.698,C2,S2_slow_approach,3,78,11.66,85.77,58.3,2,2,0,0,0,
1779139848.785,C2,S2_slow_approach,3,79,11.78,84.86,58.8,2,2,0,0,0,
1779139848.871,C2,S2_slow_approach,3,80,11.75,85.11,55.9,1,1,0,0,0,
1779139848.958,C2,S2_slow_approach,3,81,11.62,86.05,61.1,1,1,0,0,0,
1779139849.045,C2,S2_slow_approach,3,82,11.66,85.77,57.6,1,1,0,0,0,
1779139849.132,C2,S2_slow_approach,3,83,11.7,85.47,55.9,1,1,0,0,0,
1779139849.22,C2,S2_slow_approach,3,84,11.65,85.86,57.6,1,1,0,0,0,
1779139849.307,C2,S2_slow_approach,3,85,11.54,86.69,57.1,1,1,0,0,0,
1779139849.395,C2,S2_slow_approach,3,86,11.53,86.72,63.2,1,1,0,0,0,
1779139849.483,C2,S2_slow_approach,3,87,11.62,86.04,58.3,1,1,0,0,0,
1779139849.569,C2,S2_slow_approach,3,88,11.71,85.38,62.2,1,1,0,0,0,
1779139849.656,C2,S2_slow_approach,3,89,11.68,85.59,55.9,1,1,0,0,0,
1779139849.743,C2,S2_slow_approach,3,90,11.67,85.65,61.1,1,1,0,0,0,
1779139849.83,C2,S2_slow_approach,3,91,11.62,86.03,61.5,1,1,0,0,0,
1779139849.918,C2,S2_slow_approach,3,92,11.62,86.07,58.8,1,1,0,0,0,
1779139850.004,C2,S2_slow_approach,3,93,11.75,85.1,56.3,1,1,0,0,0,
1779139850.091,C2,S2_slow_approach,3,94,11.64,85.93,59.5,1,1,0,0,0,
1779139850.185,C2,S2_slow_approach,3,95,10.73,93.15,65.8,1,1,0,0,0,
1779139850.273,C2,S2_slow_approach,3,96,11.63,85.98,55.9,1,1,0,0,0,
1779139850.361,C2,S2_slow_approach,3,97,11.43,87.45,57.6,1,1,0,0,0,
1779139850.448,C2,S2_slow_approach,3,98,11.7,85.47,54.5,1,1,0,0,0,
1779139850.535,C2,S2_slow_approach,3,99,11.69,85.57,61.1,1,1,0,0,0,
1779139850.622,C2,S2_slow_approach,3,100,11.62,86.07,55.9,1,1,0,0,0,
1779139850.708,C2,S2_slow_approach,3,101,11.75,85.1,57.6,1,1,0,0,0,
1779139850.794,C2,S2_slow_approach,3,102,11.81,84.65,61.1,1,1,0,0,0,
1779139850.88,C2,S2_slow_approach,3,103,11.76,85.0,58.8,1,1,0,0,0,
1779139850.967,C2,S2_slow_approach,3,104,11.68,85.62,60.5,1,1,0,0,0,
1779139851.053,C2,S2_slow_approach,3,105,11.77,84.99,56.2,1,1,0,0,0,
1779139851.139,C2,S2_slow_approach,3,106,11.78,84.86,57.6,1,1,0,0,0,
1779139851.225,C2,S2_slow_approach,3,107,11.73,85.25,57.6,1,1,0,0,0,
1779139851.31,C2,S2_slow_approach,3,108,11.93,83.83,57.6,1,1,0,0,0,
1779139851.398,C2,S2_slow_approach,3,109,11.46,87.23,57.6,1,1,0,0,0,
1779139851.485,C2,S2_slow_approach,3,110,11.7,85.46,54.5,1,1,0,0,0,
1779139851.571,C2,S2_slow_approach,3,111,11.72,85.29,58.8,1,1,0,0,0,
1779139851.658,C2,S2_slow_approach,3,112,11.69,85.56,60.5,1,1,1,0,0,
1779139851.744,C2,S2_slow_approach,3,113,11.72,85.33,57.6,1,1,0,0,0,
1779139851.83,C2,S2_slow_approach,3,114,11.73,85.27,61.1,1,1,0,0,0,
1779139851.917,C2,S2_slow_approach,3,115,11.66,85.78,57.6,1,1,0,0,0,
1779139852.004,C2,S2_slow_approach,3,116,11.7,85.47,55.9,1,1,0,0,0,
1779139852.092,C2,S2_slow_approach,3,117,11.47,87.14,61.1,1,1,1,0,0,
1779139852.179,C2,S2_slow_approach,3,118,11.71,85.4,58.3,1,1,0,0,0,
1779139852.266,C2,S2_slow_approach,3,119,11.61,86.12,56.2,1,1,0,0,0,
1779139852.354,C2,S2_slow_approach,3,120,11.53,86.74,58.8,1,1,0,0,0,
1779139852.442,C2,S2_slow_approach,3,121,11.56,86.47,59.5,1,1,0,0,0,
1779139852.536,C2,S2_slow_approach,3,122,10.76,92.93,61.1,1,1,0,0,0,
1779139852.622,C2,S2_slow_approach,3,123,11.69,85.55,60.5,1,1,0,0,0,
1779139852.709,C2,S2_slow_approach,3,124,11.65,85.81,54.8,1,1,0,0,0,
1779139852.797,C2,S2_slow_approach,3,125,11.55,86.56,58.8,1,1,0,0,0,
1779139852.884,C2,S2_slow_approach,3,126,11.64,85.88,54.5,1,1,0,0,0,
1779139852.969,C2,S2_slow_approach,3,127,11.85,84.42,58.8,1,1,0,0,0,
1779139853.056,C2,S2_slow_approach,3,128,11.7,85.49,56.3,1,1,0,0,0,
1779139853.142,C2,S2_slow_approach,3,129,11.72,85.34,61.1,1,1,0,0,0,
1779139853.228,C2,S2_slow_approach,3,130,11.73,85.24,55.9,1,1,0,0,0,
1779139853.314,C2,S2_slow_approach,3,131,11.76,85.03,61.1,1,1,0,0,0,
1779139853.404,C2,S2_slow_approach,3,132,11.28,88.61,54.5,1,1,0,0,0,
1779139853.491,C2,S2_slow_approach,3,133,11.66,85.73,58.8,2,2,1,0,0,
1779139853.578,C2,S2_slow_approach,3,134,11.63,86.0,56.2,1,1,0,0,0,
1779139853.664,C2,S2_slow_approach,3,135,11.71,85.38,53.1,1,1,0,0,0,
1779139853.75,C2,S2_slow_approach,3,136,11.8,84.76,58.8,1,1,0,0,0,
1779139853.837,C2,S2_slow_approach,3,137,11.74,85.18,53.3,1,1,0,0,0,
1779139853.923,C2,S2_slow_approach,3,138,11.76,85.0,58.8,1,1,0,0,0,
1779139854.009,C2,S2_slow_approach,3,139,11.69,85.51,53.1,1,1,0,0,0,
1779139854.096,C2,S2_slow_approach,3,140,11.68,85.6,58.8,1,1,0,0,0,
1779139854.182,C2,S2_slow_approach,3,141,11.69,85.54,61.1,1,1,0,0,0,
1779139854.269,C2,S2_slow_approach,3,142,11.66,85.77,54.5,1,1,0,0,0,
