phase,scenario,run_id,frames,mean_fps,mean_latency_ms,mean_cpu_percent,total_detections,raw_messages,filtered_messages,decision_messages,mean_priority_score,output_csv
C1,S3_multi_person,1,1749,11.8,84.76,58.28,5611,0,0,0,0,Experiments/results_csv/C1_S3_multi_person_run01.csv
