timestamp,model,scenario,run_id,frame,imgsz,fps_instant,latency_ms,cpu_percent,detections_count
1779316383.177,yolo11n,S4_walking_real,1,0,320,6.72,148.82,28.0,1
1779316383.263,yolo11n,S4_walking_real,1,1,320,11.88,84.19,55.9,1
1779316383.349,yolo11n,S4_walking_real,1,2,320,11.84,84.46,61.1,1
1779316383.433,yolo11n,S4_walking_real,1,3,320,12.07,82.85,57.6,1
1779316383.517,yolo11n,S4_walking_real,1,4,320,12.1,82.62,58.8,0
1779316383.6,yolo11n,S4_walking_real,1,5,320,12.18,82.11,62.2,0
1779316383.683,yolo11n,S4_walking_real,1,6,320,12.18,82.09,60.0,0
1779316383.767,yolo11n,S4_walking_real,1,7,320,12.18,82.07,60.0,0
1779316383.85,yolo11n,S4_walking_real,1,8,320,12.19,82.01,58.1,0
1779316383.933,yolo11n,S4_walking_real,1,9,320,12.15,82.31,54.8,1
1779316384.017,yolo11n,S4_walking_real,1,10,320,12.13,82.46,56.2,1
1779316384.1,yolo11n,S4_walking_real,1,11,320,12.2,82.0,57.6,0
1779316384.184,yolo11n,S4_walking_real,1,12,320,12.14,82.39,63.2,1
1779316384.267,yolo11n,S4_walking_real,1,13,320,12.17,82.19,60.0,0
1779316384.352,yolo11n,S4_walking_real,1,14,320,11.99,83.41,61.1,0
1779316384.446,yolo11n,S4_walking_real,1,15,320,10.77,92.86,64.1,0
1779316384.529,yolo11n,S4_walking_real,1,16,320,12.13,82.41,54.8,0
1779316384.613,yolo11n,S4_walking_real,1,17,320,12.11,82.59,57.6,1
1779316384.696,yolo11n,S4_walking_real,1,18,320,12.19,82.03,60.0,0
1779316384.78,yolo11n,S4_walking_real,1,19,320,12.13,82.44,58.8,1
1779316384.863,yolo11n,S4_walking_real,1,20,320,12.18,82.09,60.6,0
1779316384.946,yolo11n,S4_walking_real,1,21,320,12.15,82.32,56.2,0
1779316385.03,yolo11n,S4_walking_real,1,22,320,12.14,82.39,57.6,0
1779316385.114,yolo11n,S4_walking_real,1,23,320,12.19,82.04,57.6,0
1779316385.198,yolo11n,S4_walking_real,1,24,320,12.06,82.92,54.8,0
1779316385.282,yolo11n,S4_walking_real,1,25,320,12.04,83.03,54.8,0
1779316385.369,yolo11n,S4_walking_real,1,26,320,11.63,85.98,56.3,0
1779316385.456,yolo11n,S4_walking_real,1,27,320,11.66,85.76,58.8,0
1779316385.54,yolo11n,S4_walking_real,1,28,320,11.99,83.4,62.2,0
1779316385.624,yolo11n,S4_walking_real,1,29,320,12.05,82.98,58.8,0
1779316385.709,yolo11n,S4_walking_real,1,30,320,12.02,83.16,57.6,0
1779316385.794,yolo11n,S4_walking_real,1,31,320,11.9,84.01,56.3,0
1779316385.879,yolo11n,S4_walking_real,1,32,320,12.04,83.05,56.2,0
1779316385.963,yolo11n,S4_walking_real,1,33,320,12.07,82.87,54.8,0
1779316386.047,yolo11n,S4_walking_real,1,34,320,12.01,83.29,56.3,0
1779316386.131,yolo11n,S4_walking_real,1,35,320,12.03,83.11,58.8,0
1779316386.216,yolo11n,S4_walking_real,1,36,320,12.05,82.96,61.1,0
1779316386.302,yolo11n,S4_walking_real,1,37,320,11.85,84.42,60.0,0
1779316386.386,yolo11n,S4_walking_real,1,38,320,12.0,83.32,58.8,0
1779316386.471,yolo11n,S4_walking_real,1,39,320,12.0,83.32,53.3,0
1779316386.556,yolo11n,S4_walking_real,1,40,320,12.01,83.25,60.5,0
1779316386.64,yolo11n,S4_walking_real,1,41,320,11.99,83.39,60.0,0
1779316386.724,yolo11n,S4_walking_real,1,42,320,12.04,83.03,63.9,0
1779316386.808,yolo11n,S4_walking_real,1,43,320,12.07,82.87,62.2,0
1779316386.893,yolo11n,S4_walking_real,1,44,320,12.04,83.03,54.5,0
1779316386.977,yolo11n,S4_walking_real,1,45,320,12.04,83.04,54.8,0
1779316387.062,yolo11n,S4_walking_real,1,46,320,12.03,83.15,54.8,0
1779316387.146,yolo11n,S4_walking_real,1,47,320,12.03,83.11,54.8,0
1779316387.23,yolo11n,S4_walking_real,1,48,320,12.01,83.28,58.8,1
1779316387.316,yolo11n,S4_walking_real,1,49,320,11.87,84.27,57.6,0
1779316387.399,yolo11n,S4_walking_real,1,50,320,12.11,82.55,62.9,0
1779316387.483,yolo11n,S4_walking_real,1,51,320,12.05,82.96,58.8,0
1779316387.568,yolo11n,S4_walking_real,1,52,320,12.03,83.1,61.1,0
1779316387.652,yolo11n,S4_walking_real,1,53,320,12.04,83.06,63.2,0
1779316387.736,yolo11n,S4_walking_real,1,54,320,12.07,82.88,63.2,0
1779316387.82,yolo11n,S4_walking_real,1,55,320,12.02,83.2,60.0,0
1779316387.905,yolo11n,S4_walking_real,1,56,320,12.03,83.1,57.6,0
1779316387.989,yolo11n,S4_walking_real,1,57,320,12.02,83.16,61.1,0
1779316388.073,yolo11n,S4_walking_real,1,58,320,12.03,83.1,56.2,0
1779316388.157,yolo11n,S4_walking_real,1,59,320,12.06,82.94,57.6,0
1779316388.241,yolo11n,S4_walking_real,1,60,320,12.04,83.08,54.8,1
1779316388.328,yolo11n,S4_walking_real,1,61,320,11.68,85.61,56.2,0
1779316388.413,yolo11n,S4_walking_real,1,62,320,12.01,83.23,60.0,0
1779316388.497,yolo11n,S4_walking_real,1,63,320,12.05,83.01,60.0,0
1779316388.581,yolo11n,S4_walking_real,1,64,320,12.02,83.16,57.6,0
1779316388.665,yolo11n,S4_walking_real,1,65,320,12.05,82.98,54.8,0
1779316388.749,yolo11n,S4_walking_real,1,66,320,12.07,82.87,56.2,0
1779316388.833,yolo11n,S4_walking_real,1,67,320,12.06,82.92,57.6,0
1779316388.918,yolo11n,S4_walking_real,1,68,320,12.01,83.25,56.2,0
1779316389.002,yolo11n,S4_walking_real,1,69,320,12.07,82.87,54.8,0
1779316389.086,yolo11n,S4_walking_real,1,70,320,12.03,83.13,56.3,0
1779316389.17,yolo11n,S4_walking_real,1,71,320,12.06,82.93,56.2,0
1779316389.255,yolo11n,S4_walking_real,1,72,320,12.02,83.17,56.2,0
1779316389.34,yolo11n,S4_walking_real,1,73,320,11.85,84.41,60.6,0
1779316389.429,yolo11n,S4_walking_real,1,74,320,11.42,87.54,62.2,1
1779316389.516,yolo11n,S4_walking_real,1,75,320,11.64,85.91,63.2,0
1779316389.6,yolo11n,S4_walking_real,1,76,320,12.14,82.34,58.8,1
1779316389.684,yolo11n,S4_walking_real,1,77,320,12.01,83.25,62.9,0
1779316389.768,yolo11n,S4_walking_real,1,78,320,12.08,82.77,58.3,0
1779316389.852,yolo11n,S4_walking_real,1,79,320,12.06,82.94,63.9,0
