timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293743.179,bytetrack,S3_multi_person,1,51,11.87,84.24,62.2,1,1,4,1,0,0,0,
1779293743.267,bytetrack,S3_multi_person,1,52,11.51,86.91,57.1,1,1,4,1,0,0,0,
1779293743.354,bytetrack,S3_multi_person,1,53,11.71,85.38,58.8,1,1,4,1,0,0,0,
1779293743.44,bytetrack,S3_multi_person,1,54,11.79,84.83,58.3,1,1,4,1,0,0,0,
1779293743.526,bytetrack,S3_multi_person,1,55,11.74,85.21,58.8,2,2,4,2,0,0,0,
1779293743.612,bytetrack,S3_multi_person,1,56,11.8,84.73,58.3,2,2,4,2,0,0,0,
1779293743.698,bytetrack,S3_multi_person,1,57,11.79,84.79,60.0,2,2,4,2,0,0,0,
1779293743.784,bytetrack,S3_multi_person,1,58,11.79,84.8,57.1,2,2,4,2,0,0,0,
1779293743.87,bytetrack,S3_multi_person,1,59,11.78,84.87,56.3,1,1,4,1,0,0,0,
1779293743.955,bytetrack,S3_multi_person,1,60,11.79,84.8,61.1,2,2,4,2,1,0,0,
1779293744.042,bytetrack,S3_multi_person,1,61,11.75,85.07,57.1,2,2,4,2,0,0,0,
1779293744.128,bytetrack,S3_multi_person,1,62,11.75,85.11,61.1,2,2,5,2,1,1,0.681,Person very close on your right
1779293744.223,bytetrack,S3_multi_person,1,63,10.73,93.22,62.2,2,2,5,2,0,0,0,
1779293744.309,bytetrack,S3_multi_person,1,64,11.7,85.5,55.9,2,2,5,2,1,0,0,
1779293744.395,bytetrack,S3_multi_person,1,65,11.79,84.84,60.0,3,3,6,3,1,1,0.614,Person very close on your right
1779293744.481,bytetrack,S3_multi_person,1,66,11.83,84.56,56.3,2,2,6,2,0,0,0,
1779293744.567,bytetrack,S3_multi_person,1,67,11.83,84.53,59.5,2,2,6,2,0,0,0,
1779293744.652,bytetrack,S3_multi_person,1,68,11.84,84.47,61.1,2,2,6,2,0,0,0,
1779293744.738,bytetrack,S3_multi_person,1,69,11.75,85.07,54.5,3,3,6,3,0,0,0,
1779293744.824,bytetrack,S3_multi_person,1,70,11.79,84.8,61.1,3,3,6,3,2,1,0.789,Person very close ahead
1779293744.911,bytetrack,S3_multi_person,1,71,11.71,85.43,53.1,3,3,6,3,0,0,0,
1779293744.997,bytetrack,S3_multi_person,1,72,11.79,84.82,57.6,3,3,6,3,0,0,0,
1779293745.082,bytetrack,S3_multi_person,1,73,11.82,84.61,57.6,2,2,6,2,0,0,0,
1779293745.168,bytetrack,S3_multi_person,1,74,11.78,84.87,58.3,2,2,6,2,0,0,0,
1779293745.257,bytetrack,S3_multi_person,1,75,11.36,88.0,57.1,2,2,6,2,0,0,0,
1779293745.343,bytetrack,S3_multi_person,1,76,11.8,84.74,61.1,2,2,6,2,0,0,0,
1779293745.428,bytetrack,S3_multi_person,1,77,11.87,84.23,60.0,2,2,6,2,0,0,0,
1779293745.514,bytetrack,S3_multi_person,1,78,11.79,84.79,57.6,2,2,6,2,0,0,0,
1779293745.6,bytetrack,S3_multi_person,1,79,11.84,84.43,57.1,2,2,6,2,0,0,0,
1779293745.686,bytetrack,S3_multi_person,1,80,11.78,84.91,56.3,3,3,6,3,0,0,0,
1779293745.771,bytetrack,S3_multi_person,1,81,11.78,84.89,59.5,3,3,6,3,0,0,0,
1779293745.857,bytetrack,S3_multi_person,1,82,11.79,84.79,56.3,3,3,6,3,0,0,0,
1779293745.944,bytetrack,S3_multi_person,1,83,11.76,85.04,62.5,3,3,6,3,0,0,0,
1779293746.029,bytetrack,S3_multi_person,1,84,11.83,84.51,54.8,2,2,6,2,0,0,0,
1779293746.115,bytetrack,S3_multi_person,1,85,11.75,85.12,62.2,2,2,6,2,0,0,0,
1779293746.201,bytetrack,S3_multi_person,1,86,11.74,85.16,57.1,3,3,6,3,0,0,0,
1779293746.29,bytetrack,S3_multi_person,1,87,11.51,86.89,57.1,3,3,6,3,0,0,0,
1779293746.376,bytetrack,S3_multi_person,1,88,11.76,85.04,63.2,3,3,6,3,0,0,0,
1779293746.463,bytetrack,S3_multi_person,1,89,11.66,85.74,54.5,2,2,6,2,0,0,0,
1779293746.551,bytetrack,S3_multi_person,1,90,11.48,87.11,55.9,3,3,6,3,0,0,0,
1779293746.64,bytetrack,S3_multi_person,1,91,11.54,86.67,55.9,3,3,6,3,0,0,0,
1779293746.727,bytetrack,S3_multi_person,1,92,11.52,86.78,53.3,4,4,6,4,0,0,0,
1779293746.814,bytetrack,S3_multi_person,1,93,11.68,85.6,58.3,3,3,6,3,0,0,0,
1779293746.9,bytetrack,S3_multi_person,1,94,11.77,84.95,61.1,3,3,6,3,1,0,0,
1779293746.986,bytetrack,S3_multi_person,1,95,11.8,84.72,53.1,3,3,6,3,0,0,0,
1779293747.073,bytetrack,S3_multi_person,1,96,11.66,85.8,63.2,3,3,6,3,0,0,0,
1779293747.159,bytetrack,S3_multi_person,1,97,11.71,85.42,58.3,3,3,6,3,0,0,0,
1779293747.246,bytetrack,S3_multi_person,1,98,11.61,86.14,58.8,3,3,6,3,1,0,0,
1779293747.334,bytetrack,S3_multi_person,1,99,11.62,86.07,55.9,3,3,6,3,0,0,0,
1779293747.42,bytetrack,S3_multi_person,1,100,11.8,84.72,62.2,3,3,6,3,0,0,0,
1779293747.505,bytetrack,S3_multi_person,1,101,11.81,84.69,53.1,3,3,6,3,0,0,0,
1779293747.591,bytetrack,S3_multi_person,1,102,11.83,84.5,57.6,3,3,6,3,0,0,0,
1779293747.677,bytetrack,S3_multi_person,1,103,11.83,84.55,53.1,3,3,6,3,0,0,0,
1779293747.762,bytetrack,S3_multi_person,1,104,11.81,84.64,57.6,3,3,6,3,0,0,0,
