timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779294260.831,old,S4_walking_real,1,215,11.75,85.07,60.0,0,0,20,0,0,0,0,
1779294260.918,old,S4_walking_real,1,216,11.7,85.5,61.1,0,0,20,0,0,0,0,
1779294261.006,old,S4_walking_real,1,217,11.53,86.73,55.9,0,0,20,0,0,0,0,
1779294261.093,old,S4_walking_real,1,218,11.67,85.69,59.5,0,0,20,0,0,0,0,
1779294261.18,old,S4_walking_real,1,219,11.63,85.99,57.6,0,0,20,0,0,0,0,
1779294261.268,old,S4_walking_real,1,220,11.48,87.09,58.8,0,0,20,0,0,0,0,
1779294261.356,old,S4_walking_real,1,221,11.65,85.86,53.1,0,0,20,0,0,0,0,
1779294261.442,old,S4_walking_real,1,222,11.7,85.49,55.9,0,0,20,0,0,0,0,
1779294261.529,old,S4_walking_real,1,223,11.7,85.47,58.8,0,0,20,0,0,0,0,
1779294261.616,old,S4_walking_real,1,224,11.63,85.99,59.5,1,1,21,1,1,0,0,
1779294261.703,old,S4_walking_real,1,225,11.76,85.04,58.8,0,1,21,0,0,0,0,
1779294261.79,old,S4_walking_real,1,226,11.68,85.58,58.8,0,1,21,0,0,0,0,
1779294261.876,old,S4_walking_real,1,227,11.71,85.37,59.5,0,1,21,0,0,0,0,
1779294261.962,old,S4_walking_real,1,228,11.76,85.01,56.3,0,1,21,0,0,0,0,
1779294262.049,old,S4_walking_real,1,229,11.74,85.18,54.5,0,1,21,0,0,0,0,
1779294262.136,old,S4_walking_real,1,230,11.66,85.73,61.1,0,1,21,0,0,0,0,
1779294262.224,old,S4_walking_real,1,231,11.43,87.49,58.3,1,2,22,1,1,0,0,
1779294262.311,old,S4_walking_real,1,232,11.69,85.57,54.8,0,2,22,0,0,0,0,
1779294262.398,old,S4_walking_real,1,233,11.67,85.72,53.1,0,2,22,0,0,0,0,
1779294262.484,old,S4_walking_real,1,234,11.78,84.91,57.6,0,2,22,0,0,0,0,
1779294262.571,old,S4_walking_real,1,235,11.67,85.72,56.3,1,2,23,1,1,0,0,
1779294262.657,old,S4_walking_real,1,236,11.71,85.41,55.9,0,2,23,0,0,0,0,
1779294262.744,old,S4_walking_real,1,237,11.74,85.17,61.1,0,2,23,0,0,0,0,
1779294262.83,old,S4_walking_real,1,238,11.69,85.52,58.8,0,2,23,0,0,0,0,
1779294262.917,old,S4_walking_real,1,239,11.74,85.16,55.9,0,2,23,0,0,0,0,
1779294263.003,old,S4_walking_real,1,240,11.78,84.88,62.2,1,2,23,1,0,0,0,
1779294263.091,old,S4_walking_real,1,241,11.58,86.32,55.9,1,2,23,1,0,0,0,
1779294263.178,old,S4_walking_real,1,242,11.69,85.51,58.8,0,2,23,0,0,0,0,
1779294263.266,old,S4_walking_real,1,243,11.5,86.96,58.3,1,2,23,1,0,0,0,
