timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779115266.798,C3,S2_slow_approach,2,0,7.1,140.84,28.7,1,1,1,1,0.742,Person very close ahead
1779115266.883,C3,S2_slow_approach,2,1,11.87,84.23,58.8,1,1,0,0,0,
1779115266.968,C3,S2_slow_approach,2,2,12.12,82.54,59.4,1,1,0,0,0,
1779115267.051,C3,S2_slow_approach,2,3,12.16,82.21,61.1,1,1,0,0,0,
1779115267.134,C3,S2_slow_approach,2,4,12.17,82.14,54.8,1,1,0,0,0,
1779115267.218,C3,S2_slow_approach,2,5,12.17,82.19,54.8,1,1,0,0,0,
1779115267.303,C3,S2_slow_approach,2,6,12.08,82.8,56.3,1,1,0,0,0,
1779115267.387,C3,S2_slow_approach,2,7,12.13,82.43,54.8,1,1,0,0,0,
1779115267.471,C3,S2_slow_approach,2,8,11.93,83.8,57.6,1,1,0,0,0,
1779115267.555,C3,S2_slow_approach,2,9,12.12,82.54,58.8,1,1,0,0,0,
1779115267.64,C3,S2_slow_approach,2,10,12.1,82.62,60.0,1,1,0,0,0,
1779115267.724,C3,S2_slow_approach,2,11,12.17,82.18,57.1,1,1,0,0,0,
1779115267.807,C3,S2_slow_approach,2,12,12.12,82.53,59.4,1,1,0,0,0,
1779115267.891,C3,S2_slow_approach,2,13,12.1,82.64,58.8,2,2,1,0,0,
1779115267.975,C3,S2_slow_approach,2,14,12.17,82.19,58.8,2,2,0,0,0,
1779115268.059,C3,S2_slow_approach,2,15,12.15,82.32,57.1,2,2,0,0,0,
1779115268.142,C3,S2_slow_approach,2,16,12.21,81.89,56.7,2,2,0,0,0,
1779115268.225,C3,S2_slow_approach,2,17,12.18,82.08,54.8,2,2,0,0,0,
1779115268.309,C3,S2_slow_approach,2,18,12.18,82.08,61.1,2,2,0,0,0,
1779115268.392,C3,S2_slow_approach,2,19,12.2,81.96,60.0,2,2,0,0,0,
