timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779138896.435,C2,S1_static,1,0,2.15,465.81,7.1,1,1,1,0,0,
1779138896.519,C2,S1_static,1,1,12.1,82.64,58.8,1,1,0,0,0,
1779138896.602,C2,S1_static,1,2,12.19,82.02,56.2,1,1,0,0,0,
1779138896.686,C2,S1_static,1,3,12.15,82.28,56.2,1,1,0,0,0,
1779138896.77,C2,S1_static,1,4,12.14,82.37,53.3,1,1,0,0,0,
1779138896.854,C2,S1_static,1,5,12.11,82.58,56.2,1,1,0,0,0,
1779138896.956,C2,S1_static,1,6,9.91,100.87,56.4,1,1,0,0,0,
1779138897.04,C2,S1_static,1,7,12.11,82.59,56.2,1,1,0,0,0,
1779138897.123,C2,S1_static,1,8,12.15,82.28,60.6,1,1,0,0,0,
1779138897.206,C2,S1_static,1,9,12.12,82.49,54.8,1,1,0,0,0,
1779138897.29,C2,S1_static,1,10,12.16,82.22,53.3,1,1,0,0,0,
1779138897.374,C2,S1_static,1,11,11.96,83.62,56.3,1,1,0,0,0,
1779138897.458,C2,S1_static,1,12,12.13,82.46,56.2,1,1,0,0,0,
1779138897.542,C2,S1_static,1,13,12.16,82.25,56.3,1,1,0,0,0,
1779138897.625,C2,S1_static,1,14,12.18,82.11,61.1,1,1,0,0,0,
1779138897.708,C2,S1_static,1,15,12.14,82.4,60.6,1,1,0,0,0,
1779138897.792,C2,S1_static,1,16,12.05,83.01,55.9,1,1,0,0,0,
1779138897.875,C2,S1_static,1,17,12.16,82.24,57.6,1,1,0,0,0,
1779138897.961,C2,S1_static,1,18,11.81,84.67,61.8,1,1,0,0,0,
1779138898.044,C2,S1_static,1,19,12.2,81.94,58.8,1,1,0,0,0,
1779138898.128,C2,S1_static,1,20,12.15,82.33,57.6,1,1,0,0,0,
1779138898.211,C2,S1_static,1,21,12.11,82.59,60.0,1,1,0,0,0,
1779138898.294,C2,S1_static,1,22,12.12,82.5,56.3,1,1,0,0,0,
1779138898.379,C2,S1_static,1,23,11.99,83.41,56.2,1,1,0,0,0,
