timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779114043.846,C3,S1_static,3,0,6.99,143.14,28.6,1,1,1,1,0.718,Person very close ahead
1779114043.931,C3,S1_static,3,1,11.93,83.79,60.0,1,1,0,0,0,
1779114044.015,C3,S1_static,3,2,12.05,82.97,51.6,1,1,0,0,0,
1779114044.1,C3,S1_static,3,3,12.05,82.99,56.3,1,1,0,0,0,
1779114044.184,C3,S1_static,3,4,12.05,83.0,58.8,1,1,0,0,0,
1779114044.268,C3,S1_static,3,5,12.03,83.09,58.8,1,1,0,0,0,
1779114044.352,C3,S1_static,3,6,12.06,82.91,58.8,1,1,0,0,0,
1779114044.439,C3,S1_static,3,7,11.75,85.14,58.8,1,1,0,0,0,
1779114044.523,C3,S1_static,3,8,12.01,83.24,56.3,1,1,0,0,0,
1779114044.607,C3,S1_static,3,9,12.06,82.88,56.3,1,1,0,0,0,
1779114044.692,C3,S1_static,3,10,12.01,83.25,57.6,1,1,0,0,0,
1779114044.776,C3,S1_static,3,11,12.03,83.1,58.8,1,1,0,0,0,
1779114044.86,C3,S1_static,3,12,12.05,83.0,58.8,1,1,0,0,0,
1779114044.951,C3,S1_static,3,13,11.11,90.0,64.9,1,1,0,0,0,
1779114045.036,C3,S1_static,3,14,11.99,83.39,57.1,1,1,0,0,0,
1779114045.12,C3,S1_static,3,15,12.06,82.94,60.0,1,1,0,0,0,
1779114045.205,C3,S1_static,3,16,12.04,83.07,57.6,1,1,0,0,0,
1779114045.289,C3,S1_static,3,17,12.01,83.23,61.1,1,1,0,0,0,
1779114045.373,C3,S1_static,3,18,12.08,82.76,60.0,1,1,0,0,0,
1779114045.46,C3,S1_static,3,19,11.74,85.17,56.3,1,1,0,0,0,
1779114045.544,C3,S1_static,3,20,12.02,83.19,57.6,1,1,0,0,0,
1779114045.628,C3,S1_static,3,21,12.0,83.35,60.0,1,1,0,0,0,
1779114045.713,C3,S1_static,3,22,12.05,82.99,61.1,1,1,0,0,0,
1779114045.797,C3,S1_static,3,23,12.03,83.1,58.8,1,1,0,0,0,
1779114045.881,C3,S1_static,3,24,12.1,82.64,56.3,1,1,0,0,0,
1779114045.966,C3,S1_static,3,25,11.86,84.28,60.0,1,1,0,0,0,
1779114046.051,C3,S1_static,3,26,12.0,83.32,57.6,1,1,0,0,0,
1779114046.136,C3,S1_static,3,27,12.04,83.08,57.6,1,1,0,0,0,
1779114046.22,C3,S1_static,3,28,12.04,83.07,56.3,1,1,0,0,0,
1779114046.304,C3,S1_static,3,29,11.97,83.55,58.8,1,1,0,0,0,
1779114046.389,C3,S1_static,3,30,11.98,83.44,62.2,1,1,0,0,0,
1779114046.477,C3,S1_static,3,31,11.56,86.49,53.1,1,1,0,0,0,
1779114046.562,C3,S1_static,3,32,11.94,83.72,61.1,1,1,0,0,0,
1779114046.647,C3,S1_static,3,33,11.93,83.82,57.6,1,1,0,0,0,
1779114046.732,C3,S1_static,3,34,11.94,83.76,56.3,1,1,0,0,0,
1779114046.817,C3,S1_static,3,35,11.95,83.7,61.1,1,1,0,0,0,
1779114046.902,C3,S1_static,3,36,11.93,83.84,62.2,1,1,0,0,0,
1779114046.987,C3,S1_static,3,37,11.95,83.68,58.8,1,1,0,0,0,
1779114047.072,C3,S1_static,3,38,11.88,84.15,54.5,1,1,0,0,0,
1779114047.157,C3,S1_static,3,39,11.93,83.81,61.1,1,1,0,0,0,
1779114047.242,C3,S1_static,3,40,11.98,83.5,60.0,1,1,0,0,0,
1779114047.327,C3,S1_static,3,41,11.94,83.73,57.6,1,1,0,0,0,
1779114047.413,C3,S1_static,3,42,11.81,84.66,54.8,1,1,0,0,0,
1779114047.498,C3,S1_static,3,43,11.88,84.14,60.0,1,1,0,0,0,
1779114047.583,C3,S1_static,3,44,11.91,83.96,56.3,1,1,0,0,0,
1779114047.668,C3,S1_static,3,45,11.89,84.07,54.8,1,1,0,0,0,
1779114047.753,C3,S1_static,3,46,11.97,83.57,61.1,1,1,0,0,0,
1779114047.838,C3,S1_static,3,47,12.0,83.33,58.3,1,1,0,0,0,
1779114047.922,C3,S1_static,3,48,11.95,83.69,57.6,1,1,0,0,0,
1779114048.007,C3,S1_static,3,49,11.95,83.67,56.3,1,1,0,0,0,
1779114048.092,C3,S1_static,3,50,12.01,83.24,54.8,1,1,0,0,0,
1779114048.175,C3,S1_static,3,51,12.1,82.61,58.8,1,1,0,0,0,
1779114048.26,C3,S1_static,3,52,11.99,83.39,54.8,1,1,0,0,0,
1779114048.344,C3,S1_static,3,53,11.98,83.5,60.0,1,1,0,0,0,
1779114048.43,C3,S1_static,3,54,11.82,84.6,60.0,1,1,0,0,0,
1779114048.516,C3,S1_static,3,55,11.84,84.44,56.3,1,1,0,0,0,
1779114048.6,C3,S1_static,3,56,12.01,83.29,58.8,1,1,0,0,0,
1779114048.684,C3,S1_static,3,57,11.99,83.41,58.8,1,1,0,0,0,
1779114048.769,C3,S1_static,3,58,12.0,83.33,62.2,1,1,0,0,0,
1779114048.853,C3,S1_static,3,59,12.04,83.07,58.8,1,1,0,0,0,
1779114048.938,C3,S1_static,3,60,11.94,83.77,56.3,1,1,0,0,0,
1779114049.023,C3,S1_static,3,61,11.89,84.12,57.6,1,1,0,0,0,
1779114049.108,C3,S1_static,3,62,11.96,83.63,60.0,1,1,0,0,0,
1779114049.193,C3,S1_static,3,63,12.01,83.25,62.2,1,1,0,0,0,
1779114049.277,C3,S1_static,3,64,11.97,83.53,60.0,1,1,0,0,0,
1779114049.362,C3,S1_static,3,65,12.0,83.31,58.8,1,1,0,0,0,
1779114049.447,C3,S1_static,3,66,11.97,83.53,57.6,1,1,0,0,0,
1779114049.532,C3,S1_static,3,67,11.83,84.51,56.3,1,1,0,0,0,
1779114049.617,C3,S1_static,3,68,11.97,83.53,60.0,1,1,0,0,0,
1779114049.702,C3,S1_static,3,69,11.93,83.84,61.1,1,1,0,0,0,
1779114049.786,C3,S1_static,3,70,12.05,83.0,58.8,1,1,0,0,0,
1779114049.87,C3,S1_static,3,71,11.97,83.51,56.3,1,1,0,0,0,
1779114049.962,C3,S1_static,3,72,11.09,90.17,63.9,1,1,0,0,0,
1779114050.046,C3,S1_static,3,73,11.97,83.52,56.2,1,1,0,0,0,
1779114050.131,C3,S1_static,3,74,12.0,83.36,56.3,1,1,0,0,0,
1779114050.215,C3,S1_static,3,75,12.02,83.18,57.6,1,1,0,0,0,
1779114050.3,C3,S1_static,3,76,11.99,83.4,56.3,1,1,0,0,0,
1779114050.384,C3,S1_static,3,77,11.97,83.55,58.8,1,1,0,0,0,
1779114050.47,C3,S1_static,3,78,11.83,84.56,60.0,1,1,0,0,0,
1779114050.555,C3,S1_static,3,79,11.95,83.69,57.6,1,1,0,0,0,
1779114050.64,C3,S1_static,3,80,11.92,83.86,56.3,1,1,0,0,0,
1779114050.724,C3,S1_static,3,81,11.91,83.93,58.8,1,1,0,0,0,
1779114050.809,C3,S1_static,3,82,11.97,83.56,60.0,1,1,0,0,0,
1779114050.894,C3,S1_static,3,83,12.01,83.29,60.0,1,1,0,0,0,
1779114050.98,C3,S1_static,3,84,11.7,85.44,58.8,1,1,0,0,0,
1779114051.066,C3,S1_static,3,85,11.85,84.39,61.1,1,1,0,0,0,
1779114051.151,C3,S1_static,3,86,11.96,83.6,57.6,1,1,0,0,0,
1779114051.235,C3,S1_static,3,87,11.97,83.55,53.3,1,1,0,0,0,
1779114051.32,C3,S1_static,3,88,11.96,83.61,54.8,1,1,0,0,0,
1779114051.405,C3,S1_static,3,89,11.85,84.38,60.0,1,1,0,0,0,
1779114051.491,C3,S1_static,3,90,11.89,84.08,57.1,1,1,0,0,0,
1779114051.576,C3,S1_static,3,91,11.84,84.47,58.1,1,1,0,0,0,
1779114051.661,C3,S1_static,3,92,11.92,83.91,57.6,1,1,0,0,0,
1779114051.746,C3,S1_static,3,93,11.93,83.85,61.1,1,1,0,0,0,
1779114051.831,C3,S1_static,3,94,11.99,83.4,54.5,1,1,0,0,0,
1779114051.915,C3,S1_static,3,95,11.95,83.65,57.6,1,1,0,0,0,
1779114052.0,C3,S1_static,3,96,11.96,83.61,56.3,1,1,0,0,0,
1779114052.085,C3,S1_static,3,97,11.91,83.98,62.2,1,1,0,0,0,
1779114052.17,C3,S1_static,3,98,11.99,83.38,58.8,1,1,0,0,0,
1779114052.254,C3,S1_static,3,99,11.98,83.44,57.6,1,1,0,0,0,
1779114052.339,C3,S1_static,3,100,11.95,83.66,57.6,1,1,0,0,0,
1779114052.424,C3,S1_static,3,101,11.85,84.39,57.6,1,1,0,0,0,
1779114052.51,C3,S1_static,3,102,11.9,84.05,61.1,1,1,0,0,0,
1779114052.594,C3,S1_static,3,103,12.02,83.2,58.8,1,1,0,0,0,
1779114052.679,C3,S1_static,3,104,11.91,83.93,57.6,1,1,0,0,0,
1779114052.764,C3,S1_static,3,105,11.93,83.81,56.3,1,1,0,0,0,
1779114052.848,C3,S1_static,3,106,12.0,83.32,58.8,1,1,0,0,0,
1779114052.933,C3,S1_static,3,107,11.94,83.72,61.1,1,1,0,0,0,
1779114053.018,C3,S1_static,3,108,11.92,83.87,61.1,1,1,0,0,0,
1779114053.103,C3,S1_static,3,109,11.91,83.93,57.6,1,1,0,0,0,
1779114053.188,C3,S1_static,3,110,11.96,83.58,54.8,1,1,0,0,0,
1779114053.273,C3,S1_static,3,111,11.89,84.08,60.0,1,1,0,0,0,
1779114053.357,C3,S1_static,3,112,11.99,83.37,61.1,1,1,0,0,0,
1779114053.443,C3,S1_static,3,113,11.76,85.0,58.8,1,1,0,0,0,
1779114053.529,C3,S1_static,3,114,11.92,83.9,57.6,1,1,0,0,0,
1779114053.614,C3,S1_static,3,115,11.83,84.5,59.5,1,1,0,0,0,
1779114053.699,C3,S1_static,3,116,11.98,83.45,57.6,1,1,0,0,0,
1779114053.783,C3,S1_static,3,117,11.94,83.72,56.3,1,1,0,0,0,
1779114053.869,C3,S1_static,3,118,11.93,83.81,60.0,1,1,1,1,0.788,Person very close ahead
1779114053.954,C3,S1_static,3,119,11.89,84.1,62.2,1,1,0,0,0,
1779114054.038,C3,S1_static,3,120,12.0,83.34,56.3,1,1,0,0,0,
1779114054.124,C3,S1_static,3,121,11.79,84.85,61.1,1,1,0,0,0,
1779114054.209,C3,S1_static,3,122,11.98,83.44,61.1,1,1,0,0,0,
1779114054.294,C3,S1_static,3,123,11.96,83.59,60.0,1,1,0,0,0,
1779114054.378,C3,S1_static,3,124,11.99,83.39,56.3,1,1,0,0,0,
1779114054.465,C3,S1_static,3,125,11.72,85.3,57.6,1,1,0,0,0,
1779114054.549,C3,S1_static,3,126,11.99,83.43,63.2,1,1,0,0,0,
1779114054.632,C3,S1_static,3,127,12.15,82.29,60.0,1,1,0,0,0,
1779114054.717,C3,S1_static,3,128,11.97,83.52,61.1,1,1,0,0,0,
1779114054.803,C3,S1_static,3,129,11.85,84.38,61.1,1,1,0,0,0,
1779114054.888,C3,S1_static,3,130,11.98,83.47,57.6,1,1,0,0,0,
1779114054.98,C3,S1_static,3,131,10.96,91.24,60.0,1,1,0,0,0,
1779114055.065,C3,S1_static,3,132,11.94,83.74,57.6,1,1,0,0,0,
1779114055.149,C3,S1_static,3,133,12.04,83.07,60.0,1,1,0,0,0,
1779114055.234,C3,S1_static,3,134,12.0,83.3,58.8,1,1,0,0,0,
1779114055.318,C3,S1_static,3,135,11.96,83.61,56.3,1,1,0,0,0,
1779114055.403,C3,S1_static,3,136,11.9,84.05,56.3,1,1,0,0,0,
1779114055.49,C3,S1_static,3,137,11.85,84.36,59.5,1,1,0,0,0,
1779114055.574,C3,S1_static,3,138,12.02,83.21,53.3,1,1,0,0,0,
1779114055.658,C3,S1_static,3,139,12.01,83.28,58.8,1,1,0,0,0,
1779114055.743,C3,S1_static,3,140,12.01,83.25,56.3,1,1,0,0,0,
1779114055.827,C3,S1_static,3,141,12.01,83.27,53.3,1,1,0,0,0,
1779114055.911,C3,S1_static,3,142,12.02,83.2,57.6,1,1,0,0,0,
1779114055.997,C3,S1_static,3,143,11.76,85.02,57.6,1,1,0,0,0,
1779114056.082,C3,S1_static,3,144,11.98,83.47,61.1,2,2,1,0,0,
1779114056.166,C3,S1_static,3,145,12.05,83.0,60.0,1,1,0,0,0,
1779114056.25,C3,S1_static,3,146,12.06,82.94,54.8,1,1,0,0,0,
1779114056.334,C3,S1_static,3,147,12.07,82.86,60.0,1,1,0,0,0,
1779114056.419,C3,S1_static,3,148,11.89,84.08,61.8,1,1,0,0,0,
1779114056.503,C3,S1_static,3,149,12.0,83.31,54.8,2,2,0,0,0,
1779114056.587,C3,S1_static,3,150,12.0,83.34,57.1,2,2,0,0,0,
1779114056.673,C3,S1_static,3,151,11.88,84.16,57.6,1,1,0,0,0,
1779114056.757,C3,S1_static,3,152,12.01,83.28,62.2,1,1,0,0,0,
1779114056.84,C3,S1_static,3,153,12.16,82.25,58.1,1,1,0,0,0,
1779114056.925,C3,S1_static,3,154,12.02,83.2,58.3,1,1,0,0,0,
1779114057.009,C3,S1_static,3,155,12.0,83.35,63.9,1,1,0,0,0,
1779114057.093,C3,S1_static,3,156,11.95,83.66,61.1,1,1,0,0,0,
1779114057.177,C3,S1_static,3,157,12.03,83.09,57.6,1,1,0,0,0,
1779114057.262,C3,S1_static,3,158,12.06,82.94,58.8,1,1,0,0,0,
1779114057.346,C3,S1_static,3,159,12.03,83.11,58.8,1,1,0,0,0,
1779114057.431,C3,S1_static,3,160,11.83,84.55,55.9,1,1,0,0,0,
1779114057.515,C3,S1_static,3,161,12.01,83.26,59.4,1,1,0,0,0,
1779114057.6,C3,S1_static,3,162,12.01,83.23,55.9,1,1,0,0,0,
1779114057.684,C3,S1_static,3,163,12.02,83.21,57.6,1,1,0,0,0,
1779114057.768,C3,S1_static,3,164,12.04,83.09,61.8,1,1,0,0,0,
1779114057.852,C3,S1_static,3,165,12.05,82.99,57.6,1,1,0,0,0,
1779114057.937,C3,S1_static,3,166,12.01,83.3,58.8,1,1,0,0,0,
1779114058.021,C3,S1_static,3,167,12.03,83.11,61.1,1,1,0,0,0,
1779114058.105,C3,S1_static,3,168,12.02,83.2,63.2,1,1,0,0,0,
1779114058.189,C3,S1_static,3,169,12.02,83.21,63.2,1,1,0,0,0,
1779114058.274,C3,S1_static,3,170,11.99,83.38,58.8,1,1,0,0,0,
