timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779141714.307,C1,S1_static,1,0,6.79,147.2,28.7,1,0,0,0,0,
1779141714.396,C1,S1_static,1,1,11.46,87.24,57.6,1,0,0,0,0,
1779141714.482,C1,S1_static,1,2,11.79,84.84,60.0,1,0,0,0,0,
1779141714.569,C1,S1_static,1,3,11.74,85.16,54.5,1,0,0,0,0,
1779141714.655,C1,S1_static,1,4,11.8,84.75,58.8,1,0,0,0,0,
1779141714.741,C1,S1_static,1,5,11.76,85.03,60.0,1,0,0,0,0,
1779141714.827,C1,S1_static,1,6,11.81,84.65,57.1,1,0,0,0,0,
1779141714.913,C1,S1_static,1,7,11.79,84.79,58.8,1,0,0,0,0,
1779141714.999,C1,S1_static,1,8,11.8,84.74,60.0,1,0,0,0,0,
1779141715.086,C1,S1_static,1,9,11.8,84.75,58.3,1,0,0,0,0,
1779141715.172,C1,S1_static,1,10,11.76,85.04,54.8,1,0,0,0,0,
1779141715.258,C1,S1_static,1,11,11.8,84.72,61.1,1,0,0,0,0,
1779141715.345,C1,S1_static,1,12,11.61,86.14,58.3,1,0,0,0,0,
1779141715.432,C1,S1_static,1,13,11.78,84.9,56.2,1,0,0,0,0,
1779141715.518,C1,S1_static,1,14,11.76,85.0,60.0,1,0,0,0,0,
1779141715.604,C1,S1_static,1,15,11.78,84.88,57.1,1,0,0,0,0,
1779141715.69,C1,S1_static,1,16,11.79,84.83,62.2,1,0,0,0,0,
1779141715.776,C1,S1_static,1,17,11.78,84.88,58.8,1,0,0,0,0,
1779141715.862,C1,S1_static,1,18,11.79,84.8,57.1,1,0,0,0,0,
1779141715.948,C1,S1_static,1,19,11.75,85.08,56.3,1,0,0,0,0,
1779141716.034,C1,S1_static,1,20,11.82,84.57,60.0,1,0,0,0,0,
1779141716.121,C1,S1_static,1,21,11.78,84.9,57.1,1,0,0,0,0,
1779141716.207,C1,S1_static,1,22,11.77,84.95,57.6,1,0,0,0,0,
1779141716.293,C1,S1_static,1,23,11.77,84.96,59.5,1,0,0,0,0,
1779141716.386,C1,S1_static,1,24,10.95,91.34,66.7,1,0,0,0,0,
1779141716.473,C1,S1_static,1,25,11.68,85.61,55.9,1,0,0,0,0,
