timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779140289.834,C2,S3_multi_person,2,0,7.02,142.51,28.8,1,1,1,0,0,
1779140289.92,C2,S3_multi_person,2,1,11.88,84.18,58.8,1,1,0,0,0,
1779140290.004,C2,S3_multi_person,2,2,12.12,82.48,60.0,2,2,1,0,0,
1779140290.087,C2,S3_multi_person,2,3,12.13,82.44,58.8,2,2,0,0,0,
1779140290.171,C2,S3_multi_person,2,4,12.11,82.56,56.2,1,1,0,0,0,
1779140290.255,C2,S3_multi_person,2,5,12.13,82.47,57.6,1,1,0,0,0,
1779140290.34,C2,S3_multi_person,2,6,11.96,83.62,56.7,1,1,0,0,0,
1779140290.423,C2,S3_multi_person,2,7,12.08,82.78,57.6,1,1,0,0,0,
1779140290.507,C2,S3_multi_person,2,8,12.11,82.58,56.3,1,1,0,0,0,
1779140290.592,C2,S3_multi_person,2,9,12.04,83.05,61.1,1,1,0,0,0,
1779140290.676,C2,S3_multi_person,2,10,12.13,82.43,58.8,1,1,0,0,0,
1779140290.76,C2,S3_multi_person,2,11,12.06,82.91,57.6,1,1,0,0,0,
1779140290.843,C2,S3_multi_person,2,12,12.15,82.29,58.8,2,2,0,0,0,
1779140290.927,C2,S3_multi_person,2,13,12.06,82.92,57.6,2,2,0,0,0,
1779140291.01,C2,S3_multi_person,2,14,12.13,82.43,57.6,1,1,0,0,0,
1779140291.094,C2,S3_multi_person,2,15,12.12,82.48,56.7,1,1,0,0,0,
1779140291.177,C2,S3_multi_person,2,16,12.1,82.61,58.8,1,1,0,0,0,
1779140291.261,C2,S3_multi_person,2,17,12.14,82.4,57.6,1,1,0,0,0,
1779140291.345,C2,S3_multi_person,2,18,12.01,83.28,58.8,1,1,0,0,0,
1779140291.429,C2,S3_multi_person,2,19,12.06,82.9,60.0,2,2,1,0,0,
1779140291.513,C2,S3_multi_person,2,20,12.11,82.58,61.8,2,2,0,0,0,
1779140291.598,C2,S3_multi_person,2,21,12.02,83.2,53.1,3,3,1,0,0,
1779140291.682,C2,S3_multi_person,2,22,12.1,82.67,56.2,2,2,0,0,0,
1779140291.765,C2,S3_multi_person,2,23,12.11,82.57,54.8,2,2,1,0,0,
1779140291.85,C2,S3_multi_person,2,24,12.02,83.17,59.4,1,1,0,0,0,
1779140291.935,C2,S3_multi_person,2,25,11.9,84.0,57.6,2,2,0,0,0,
