phase,scenario,run_id,frames,mean_fps,mean_latency_ms,mean_cpu_percent,total_detections,raw_messages,filtered_messages,decision_messages,mean_priority_score,output_csv
C1,S2_slow_approach,2,1732,11.95,83.72,58.64,3327,0,0,0,0,Experiments/results_csv/C1_S2_slow_approach_run02.csv
