timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779142670.182,C1,S3_multi_person,1,0,6.98,143.27,28.5,1,0,0,0,0,
1779142670.267,C1,S3_multi_person,1,1,11.84,84.42,58.8,1,0,0,0,0,
1779142670.354,C1,S3_multi_person,1,2,11.76,85.01,60.0,2,0,0,0,0,
1779142670.438,C1,S3_multi_person,1,3,12.04,83.08,56.3,2,0,0,0,0,
1779142670.522,C1,S3_multi_person,1,4,11.99,83.39,54.8,1,0,0,0,0,
1779142670.606,C1,S3_multi_person,1,5,12.08,82.78,54.8,1,0,0,0,0,
1779142670.691,C1,S3_multi_person,1,6,12.02,83.19,56.3,1,0,0,0,0,
1779142670.775,C1,S3_multi_person,1,7,12.04,83.08,56.2,1,0,0,0,0,
1779142670.86,C1,S3_multi_person,1,8,12.02,83.2,57.6,1,0,0,0,0,
1779142670.944,C1,S3_multi_person,1,9,12.02,83.21,58.8,1,0,0,0,0,
1779142671.028,C1,S3_multi_person,1,10,12.02,83.23,61.1,1,0,0,0,0,
1779142671.113,C1,S3_multi_person,1,11,12.04,83.02,58.8,1,0,0,0,0,
1779142671.198,C1,S3_multi_person,1,12,11.97,83.54,61.1,2,0,0,0,0,
1779142671.282,C1,S3_multi_person,1,13,12.01,83.26,57.6,2,0,0,0,0,
1779142671.368,C1,S3_multi_person,1,14,11.8,84.75,57.6,1,0,0,0,0,
1779142671.453,C1,S3_multi_person,1,15,12.01,83.27,57.1,1,0,0,0,0,
1779142671.537,C1,S3_multi_person,1,16,12.07,82.86,62.2,1,0,0,0,0,
1779142671.621,C1,S3_multi_person,1,17,12.06,82.95,63.9,1,0,0,0,0,
1779142671.705,C1,S3_multi_person,1,18,12.02,83.19,61.1,1,0,0,0,0,
1779142671.789,C1,S3_multi_person,1,19,12.02,83.18,63.2,2,0,0,0,0,
1779142671.873,C1,S3_multi_person,1,20,12.05,82.95,60.0,2,0,0,0,0,
1779142671.957,C1,S3_multi_person,1,21,12.01,83.3,61.1,3,0,0,0,0,
1779142672.041,C1,S3_multi_person,1,22,12.04,83.07,60.0,2,0,0,0,0,
1779142672.126,C1,S3_multi_person,1,23,12.02,83.18,56.2,2,0,0,0,0,
1779142672.212,C1,S3_multi_person,1,24,11.88,84.21,56.3,1,0,0,0,0,
1779142672.302,C1,S3_multi_person,1,25,11.12,89.94,67.5,2,0,0,0,0,
