phase,scenario,run_id,frames,mean_fps,mean_latency_ms,mean_cpu_percent,total_detections,raw_messages,filtered_messages,decision_messages,mean_priority_score,output_csv
C1,S2_slow_approach,1,1732,11.79,84.87,58.44,3327,0,0,0,0,Experiments/results_csv/C1_S2_slow_approach_run01.csv
