timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779113305.011,C3,S1_static,1,0,7.13,140.26,28.7,1,1,1,1,0.718,Person very close ahead
1779113305.096,C3,S1_static,1,1,11.91,83.93,60.6,1,1,0,0,0,
1779113305.18,C3,S1_static,1,2,12.14,82.38,58.3,1,1,0,0,0,
1779113305.264,C3,S1_static,1,3,12.18,82.11,60.6,1,1,0,0,0,
1779113305.347,C3,S1_static,1,4,12.19,82.06,58.8,1,1,0,0,0,
1779113305.433,C3,S1_static,1,5,11.79,84.83,61.1,1,1,0,0,0,
1779113305.516,C3,S1_static,1,6,12.21,81.87,61.1,1,1,0,0,0,
1779113305.6,C3,S1_static,1,7,12.16,82.22,58.8,1,1,0,0,0,
1779113305.683,C3,S1_static,1,8,12.21,81.89,60.0,1,1,0,0,0,
1779113305.766,C3,S1_static,1,9,12.19,82.04,58.1,1,1,0,0,0,
1779113305.849,C3,S1_static,1,10,12.23,81.79,60.0,1,1,0,0,0,
1779113305.932,C3,S1_static,1,11,12.17,82.15,57.6,1,1,0,0,0,
1779113306.015,C3,S1_static,1,12,12.26,81.59,58.8,1,1,0,0,0,
1779113306.097,C3,S1_static,1,13,12.23,81.79,57.6,1,1,0,0,0,
1779113306.181,C3,S1_static,1,14,12.23,81.73,58.8,1,1,0,0,0,
1779113306.263,C3,S1_static,1,15,12.19,82.05,59.4,1,1,0,0,0,
1779113306.347,C3,S1_static,1,16,12.19,82.03,58.8,1,1,0,0,0,
1779113306.431,C3,S1_static,1,17,12.04,83.05,53.3,1,1,0,0,0,
1779113306.514,C3,S1_static,1,18,12.24,81.73,56.3,1,1,0,0,0,
1779113306.597,C3,S1_static,1,19,12.14,82.36,59.4,1,1,0,0,0,
1779113306.68,C3,S1_static,1,20,12.24,81.69,60.0,1,1,0,0,0,
1779113306.763,C3,S1_static,1,21,12.22,81.86,56.3,1,1,0,0,0,
