phase,scenario,run_id,frames,mean_fps,mean_latency_ms,mean_cpu_percent,total_detections,raw_messages,filtered_messages,decision_messages,mean_priority_score,output_csv
C2,S3_multi_person,2,1749,11.96,83.67,58.43,5611,5611,232,0,0,Experiments/results_csv/C2_S3_multi_person_run02.csv
