timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779289524.885,C3,S4_walking_real_safe_true,1,171,11.94,83.73,57.6,1,1,0,0,0,,0
1779289524.97,C3,S4_walking_real_safe_true,1,172,11.95,83.71,55.9,1,1,0,0,0,,0
1779289525.054,C3,S4_walking_real_safe_true,1,173,11.93,83.82,61.1,1,1,0,0,0,,0
1779289525.14,C3,S4_walking_real_safe_true,1,174,11.85,84.4,57.6,1,1,0,0,0,,0
1779289525.227,C3,S4_walking_real_safe_true,1,175,11.68,85.65,57.6,1,1,0,0,0,,0
1779289525.313,C3,S4_walking_real_safe_true,1,176,11.8,84.73,58.8,1,1,0,0,0,,0
1779289525.398,C3,S4_walking_real_safe_true,1,177,11.93,83.79,61.1,1,1,0,0,0,,0
1779289525.483,C3,S4_walking_real_safe_true,1,178,11.97,83.56,61.1,1,1,0,0,0,,0
1779289525.567,C3,S4_walking_real_safe_true,1,179,12.13,82.47,61.1,1,1,0,0,0,,0
1779289525.65,C3,S4_walking_real_safe_true,1,180,12.05,82.96,60.0,1,1,0,0,0,,0
1779289525.736,C3,S4_walking_real_safe_true,1,181,11.82,84.59,57.1,1,1,0,0,0,,0
1779289525.821,C3,S4_walking_real_safe_true,1,182,11.97,83.56,56.3,1,1,0,0,0,,0
1779289525.905,C3,S4_walking_real_safe_true,1,183,12.07,82.84,56.3,1,1,0,0,0,,0
1779289525.989,C3,S4_walking_real_safe_true,1,184,12.08,82.75,58.1,1,1,0,0,0,,0
1779289526.073,C3,S4_walking_real_safe_true,1,185,12.06,82.91,58.8,1,1,0,0,0,,0
1779289526.157,C3,S4_walking_real_safe_true,1,186,12.06,82.91,57.6,1,1,0,0,0,,0
1779289526.243,C3,S4_walking_real_safe_true,1,187,11.78,84.9,58.3,1,1,0,0,0,,0
1779289526.327,C3,S4_walking_real_safe_true,1,188,12.04,83.04,62.2,1,1,0,0,0,,0
1779289526.411,C3,S4_walking_real_safe_true,1,189,12.08,82.77,60.6,1,1,0,0,0,,0
1779289526.494,C3,S4_walking_real_safe_true,1,190,12.09,82.72,62.2,1,1,0,0,0,,0
1779289526.583,C3,S4_walking_real_safe_true,1,191,11.44,87.43,63.9,1,1,0,0,0,,0
1779289526.667,C3,S4_walking_real_safe_true,1,192,12.07,82.88,57.6,1,1,0,0,0,,0
1779289526.752,C3,S4_walking_real_safe_true,1,193,12.01,83.26,56.3,1,1,0,0,0,,0
1779289526.836,C3,S4_walking_real_safe_true,1,194,12.03,83.13,56.7,1,1,0,0,0,,0
1779289526.92,C3,S4_walking_real_safe_true,1,195,12.03,83.15,54.5,1,1,0,0,0,,0
1779289527.004,C3,S4_walking_real_safe_true,1,196,12.05,82.97,58.1,1,1,0,0,0,,0
1779289527.088,C3,S4_walking_real_safe_true,1,197,12.04,83.08,57.6,1,1,0,0,0,,0
1779289527.173,C3,S4_walking_real_safe_true,1,198,12.02,83.16,56.3,1,1,0,0,0,,0
1779289527.259,C3,S4_walking_real_safe_true,1,199,11.77,84.99,55.9,1,1,0,0,0,,0
1779289527.342,C3,S4_walking_real_safe_true,1,200,12.1,82.66,61.8,0,0,0,0,0,,0
1779289527.426,C3,S4_walking_real_safe_true,1,201,12.16,82.27,61.1,0,0,0,0,0,,0
1779289527.509,C3,S4_walking_real_safe_true,1,202,12.14,82.4,62.2,0,0,0,0,0,,0
1779289527.597,C3,S4_walking_real_safe_true,1,203,11.64,85.89,62.2,0,0,0,0,0,,0
1779289527.68,C3,S4_walking_real_safe_true,1,204,12.15,82.3,57.6,0,0,0,0,0,,0
1779289527.765,C3,S4_walking_real_safe_true,1,205,11.96,83.64,54.8,0,0,0,0,0,,0
1779289527.849,C3,S4_walking_real_safe_true,1,206,11.99,83.38,58.8,0,0,0,0,0,,0
1779289527.934,C3,S4_walking_real_safe_true,1,207,11.97,83.55,57.6,0,0,0,0,0,,0
