timestamp,model,scenario,run_id,frame,imgsz,fps_instant,latency_ms,cpu_percent,detections_count
1779316747.288,yolo11n,S4_walking_real,1,103,640,3.41,293.02,52.9,0
1779316747.584,yolo11n,S4_walking_real,1,104,640,3.39,294.65,52.9,0
1779316747.877,yolo11n,S4_walking_real,1,105,640,3.42,292.21,50.9,0
1779316748.172,yolo11n,S4_walking_real,1,106,640,3.41,293.3,52.1,1
1779316748.467,yolo11n,S4_walking_real,1,107,640,3.4,294.34,49.6,0
1779316748.761,yolo11n,S4_walking_real,1,108,640,3.41,293.36,51.7,1
1779316749.055,yolo11n,S4_walking_real,1,109,640,3.42,292.29,50.9,0
1779316749.349,yolo11n,S4_walking_real,1,110,640,3.41,293.27,50.9,0
1779316749.643,yolo11n,S4_walking_real,1,111,640,3.41,293.1,51.7,0
1779316749.935,yolo11n,S4_walking_real,1,112,640,3.44,290.87,49.6,0
1779316750.229,yolo11n,S4_walking_real,1,113,640,3.42,292.39,51.7,0
1779316750.522,yolo11n,S4_walking_real,1,114,640,3.42,292.36,52.9,0
1779316750.815,yolo11n,S4_walking_real,1,115,640,3.43,291.93,51.7,0
1779316751.108,yolo11n,S4_walking_real,1,116,640,3.42,292.08,50.9,0
1779316751.404,yolo11n,S4_walking_real,1,117,640,3.4,294.24,51.7,0
1779316751.699,yolo11n,S4_walking_real,1,118,640,3.41,293.5,50.0,0
1779316751.992,yolo11n,S4_walking_real,1,119,640,3.42,292.82,52.9,0
1779316752.286,yolo11n,S4_walking_real,1,120,640,3.42,292.79,50.0,1
1779316752.581,yolo11n,S4_walking_real,1,121,640,3.41,293.33,51.7,1
1779316752.876,yolo11n,S4_walking_real,1,122,640,3.41,293.21,50.9,1
1779316753.17,yolo11n,S4_walking_real,1,123,640,3.41,293.16,51.7,1
1779316753.47,yolo11n,S4_walking_real,1,124,640,3.35,298.93,52.9,3
1779316753.763,yolo11n,S4_walking_real,1,125,640,3.42,292.37,53.7,5
1779316754.056,yolo11n,S4_walking_real,1,126,640,3.43,291.41,52.1,3
1779316754.356,yolo11n,S4_walking_real,1,127,640,3.34,299.29,50.4,1
1779316754.65,yolo11n,S4_walking_real,1,128,640,3.42,292.51,50.0,3
1779316754.943,yolo11n,S4_walking_real,1,129,640,3.42,292.7,52.1,5
1779316755.239,yolo11n,S4_walking_real,1,130,640,3.4,293.84,49.1,4
1779316755.533,yolo11n,S4_walking_real,1,131,640,3.4,293.73,50.4,3
1779316755.827,yolo11n,S4_walking_real,1,132,640,3.42,292.27,50.9,4
1779316756.12,yolo11n,S4_walking_real,1,133,640,3.42,292.13,52.1,4
1779316756.416,yolo11n,S4_walking_real,1,134,640,3.39,294.65,52.1,5
1779316756.709,yolo11n,S4_walking_real,1,135,640,3.42,292.68,48.6,2
1779316757.003,yolo11n,S4_walking_real,1,136,640,3.42,292.27,53.3,4
1779316757.296,yolo11n,S4_walking_real,1,137,640,3.42,292.64,50.4,2
1779316757.591,yolo11n,S4_walking_real,1,138,640,3.4,293.71,51.7,6
1779316757.885,yolo11n,S4_walking_real,1,139,640,3.42,292.26,50.9,5
1779316758.178,yolo11n,S4_walking_real,1,140,640,3.42,292.29,49.5,2
1779316758.473,yolo11n,S4_walking_real,1,141,640,3.39,294.57,50.4,3
1779316758.767,yolo11n,S4_walking_real,1,142,640,3.42,292.37,53.3,3
1779316759.06,yolo11n,S4_walking_real,1,143,640,3.42,292.27,50.9,3
1779316759.354,yolo11n,S4_walking_real,1,144,640,3.41,292.91,50.0,2
1779316759.649,yolo11n,S4_walking_real,1,145,640,3.41,293.64,51.7,1
1779316759.943,yolo11n,S4_walking_real,1,146,640,3.42,292.26,51.3,1
1779316760.235,yolo11n,S4_walking_real,1,147,640,3.43,291.48,52.5,2
1779316760.53,yolo11n,S4_walking_real,1,148,640,3.41,293.59,50.0,2
1779316760.824,yolo11n,S4_walking_real,1,149,640,3.41,293.27,54.0,2
1779316761.117,yolo11n,S4_walking_real,1,150,640,3.42,292.65,50.4,2
1779316761.412,yolo11n,S4_walking_real,1,151,640,3.4,293.9,54.0,2
1779316761.706,yolo11n,S4_walking_real,1,152,640,3.42,292.79,49.1,3
1779316762.0,yolo11n,S4_walking_real,1,153,640,3.41,293.03,52.9,2
1779316762.303,yolo11n,S4_walking_real,1,154,640,3.31,302.21,54.5,2
1779316762.598,yolo11n,S4_walking_real,1,155,640,3.4,294.22,50.4,2
1779316762.893,yolo11n,S4_walking_real,1,156,640,3.41,293.48,53.3,1
1779316763.187,yolo11n,S4_walking_real,1,157,640,3.41,293.57,51.7,1
1779316763.483,yolo11n,S4_walking_real,1,158,640,3.39,294.74,49.6,1
1779316763.778,yolo11n,S4_walking_real,1,159,640,3.41,293.62,51.3,2
1779316764.072,yolo11n,S4_walking_real,1,160,640,3.41,293.09,52.9,2
1779316764.366,yolo11n,S4_walking_real,1,161,640,3.41,293.53,50.4,2
1779316764.661,yolo11n,S4_walking_real,1,162,640,3.41,293.65,54.4,2
1779316764.955,yolo11n,S4_walking_real,1,163,640,3.41,293.33,50.9,2
1779316765.249,yolo11n,S4_walking_real,1,164,640,3.41,293.33,49.6,2
1779316765.545,yolo11n,S4_walking_real,1,165,640,3.4,294.37,52.9,1
1779316765.838,yolo11n,S4_walking_real,1,166,640,3.42,292.59,49.6,2
1779316766.133,yolo11n,S4_walking_real,1,167,640,3.41,293.46,53.3,2
1779316766.428,yolo11n,S4_walking_real,1,168,640,3.4,294.11,50.9,2
1779316766.723,yolo11n,S4_walking_real,1,169,640,3.4,294.37,50.0,2
1779316767.018,yolo11n,S4_walking_real,1,170,640,3.41,293.44,48.7,1
1779316767.313,yolo11n,S4_walking_real,1,171,640,3.4,294.11,53.7,1
1779316767.607,yolo11n,S4_walking_real,1,172,640,3.41,292.95,49.6,1
1779316767.9,yolo11n,S4_walking_real,1,173,640,3.41,292.85,52.9,1
1779316768.194,yolo11n,S4_walking_real,1,174,640,3.42,292.76,49.6,1
1779316768.489,yolo11n,S4_walking_real,1,175,640,3.4,293.79,52.1,1
1779316768.782,yolo11n,S4_walking_real,1,176,640,3.42,292.72,50.9,1
