timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779140475.436,C2,S3_multi_person,3,0,7.02,142.48,28.2,1,1,1,0,0,
1779140475.521,C2,S3_multi_person,3,1,11.9,84.04,61.1,1,1,0,0,0,
1779140475.605,C2,S3_multi_person,3,2,12.13,82.44,58.1,2,2,1,0,0,
1779140475.689,C2,S3_multi_person,3,3,12.1,82.66,56.3,2,2,0,0,0,
1779140475.773,C2,S3_multi_person,3,4,12.14,82.38,58.8,1,1,0,0,0,
1779140475.857,C2,S3_multi_person,3,5,12.15,82.28,58.8,1,1,0,0,0,
1779140475.94,C2,S3_multi_person,3,6,12.08,82.8,61.1,1,1,0,0,0,
1779140476.025,C2,S3_multi_person,3,7,12.11,82.6,57.6,1,1,0,0,0,
1779140476.108,C2,S3_multi_person,3,8,12.12,82.49,58.8,1,1,0,0,0,
1779140476.192,C2,S3_multi_person,3,9,12.11,82.6,61.1,1,1,0,0,0,
1779140476.276,C2,S3_multi_person,3,10,12.1,82.65,60.0,1,1,0,0,0,
1779140476.362,C2,S3_multi_person,3,11,11.87,84.22,58.8,1,1,0,0,0,
1779140476.445,C2,S3_multi_person,3,12,12.1,82.66,57.6,2,2,0,0,0,
1779140476.529,C2,S3_multi_person,3,13,12.11,82.56,58.8,2,2,0,0,0,
1779140476.613,C2,S3_multi_person,3,14,12.08,82.78,57.6,1,1,0,0,0,
1779140476.698,C2,S3_multi_person,3,15,11.98,83.48,58.8,1,1,0,0,0,
1779140476.782,C2,S3_multi_person,3,16,12.1,82.64,53.3,1,1,0,0,0,
1779140476.865,C2,S3_multi_person,3,17,12.11,82.59,60.6,1,1,0,0,0,
1779140476.949,C2,S3_multi_person,3,18,12.11,82.59,54.8,1,1,0,0,0,
1779140477.034,C2,S3_multi_person,3,19,12.03,83.14,57.6,2,2,1,0,0,
1779140477.118,C2,S3_multi_person,3,20,12.07,82.86,56.3,2,2,0,0,0,
1779140477.201,C2,S3_multi_person,3,21,12.09,82.71,57.6,3,3,1,0,0,
1779140477.285,C2,S3_multi_person,3,22,12.09,82.72,58.8,2,2,0,0,0,
1779140477.371,C2,S3_multi_person,3,23,11.91,83.97,57.6,2,2,1,0,0,
1779140477.456,C2,S3_multi_person,3,24,11.99,83.38,56.2,1,1,0,0,0,
1779140477.54,C2,S3_multi_person,3,25,12.01,83.27,61.1,2,2,0,0,0,
1779140477.624,C2,S3_multi_person,3,26,12.07,82.87,61.1,1,1,0,0,0,
1779140477.708,C2,S3_multi_person,3,27,12.01,83.26,61.1,1,1,0,0,0,
1779140477.793,C2,S3_multi_person,3,28,11.99,83.43,58.8,1,1,0,0,0,
1779140477.878,C2,S3_multi_person,3,29,11.97,83.51,57.6,1,1,0,0,0,
1779140477.963,C2,S3_multi_person,3,30,11.96,83.63,56.2,1,1,0,0,0,
1779140478.048,C2,S3_multi_person,3,31,11.91,83.97,53.3,2,2,1,0,0,
1779140478.133,C2,S3_multi_person,3,32,11.89,84.08,61.1,3,3,1,0,0,
1779140478.218,C2,S3_multi_person,3,33,11.91,83.99,57.6,3,3,0,0,0,
1779140478.303,C2,S3_multi_person,3,34,11.96,83.64,56.3,2,2,0,0,0,
1779140478.389,C2,S3_multi_person,3,35,11.79,84.83,61.1,2,2,0,0,0,
1779140478.474,C2,S3_multi_person,3,36,11.94,83.73,57.1,2,2,0,0,0,
1779140478.567,C2,S3_multi_person,3,37,10.87,91.97,62.9,2,2,0,0,0,
1779140478.653,C2,S3_multi_person,3,38,11.89,84.08,61.1,2,2,0,0,0,
1779140478.737,C2,S3_multi_person,3,39,11.95,83.66,60.0,2,2,0,0,0,
1779140478.823,C2,S3_multi_person,3,40,11.93,83.79,58.8,2,2,0,0,0,
1779140478.907,C2,S3_multi_person,3,41,11.97,83.51,58.8,2,2,0,0,0,
1779140478.992,C2,S3_multi_person,3,42,11.97,83.57,57.6,3,3,0,0,0,
1779140479.077,C2,S3_multi_person,3,43,11.99,83.4,61.1,2,2,0,0,0,
1779140479.161,C2,S3_multi_person,3,44,11.96,83.64,58.8,2,2,0,0,0,
1779140479.246,C2,S3_multi_person,3,45,11.97,83.55,57.6,2,2,0,0,0,
1779140479.333,C2,S3_multi_person,3,46,11.68,85.64,54.5,2,2,0,0,0,
1779140479.418,C2,S3_multi_person,3,47,11.92,83.9,58.8,1,1,0,0,0,
1779140479.503,C2,S3_multi_person,3,48,11.9,84.02,57.6,1,1,0,0,0,
1779140479.59,C2,S3_multi_person,3,49,11.68,85.63,60.0,2,2,1,0,0,
1779140479.675,C2,S3_multi_person,3,50,12.03,83.1,57.6,1,1,0,0,0,
1779140479.759,C2,S3_multi_person,3,51,12.07,82.82,58.8,2,2,0,0,0,
1779140479.843,C2,S3_multi_person,3,52,12.01,83.24,60.0,2,2,0,0,0,
1779140479.927,C2,S3_multi_person,3,53,12.03,83.15,58.8,2,2,0,0,0,
1779140480.012,C2,S3_multi_person,3,54,11.98,83.46,58.8,2,2,0,0,0,
1779140480.099,C2,S3_multi_person,3,55,11.77,84.99,61.1,5,5,2,0,0,
1779140480.183,C2,S3_multi_person,3,56,11.94,83.76,57.6,3,3,0,0,0,
1779140480.268,C2,S3_multi_person,3,57,11.92,83.9,58.8,3,3,0,0,0,
1779140480.355,C2,S3_multi_person,3,58,11.79,84.8,57.1,3,3,0,0,0,
1779140480.44,C2,S3_multi_person,3,59,11.97,83.57,53.3,2,2,1,0,0,
1779140480.524,C2,S3_multi_person,3,60,12.0,83.35,60.0,3,3,0,0,0,
1779140480.608,C2,S3_multi_person,3,61,12.05,82.96,61.8,3,3,0,0,0,
1779140480.693,C2,S3_multi_person,3,62,11.94,83.73,59.5,3,3,0,0,0,
1779140480.778,C2,S3_multi_person,3,63,12.05,82.97,58.8,3,3,0,0,0,
1779140480.862,C2,S3_multi_person,3,64,12.02,83.17,60.0,5,5,1,0,0,
1779140480.946,C2,S3_multi_person,3,65,12.03,83.13,58.1,3,3,0,0,0,
1779140481.031,C2,S3_multi_person,3,66,12.04,83.09,55.9,3,3,0,0,0,
1779140481.115,C2,S3_multi_person,3,67,12.05,83.01,56.2,2,2,0,0,0,
1779140481.198,C2,S3_multi_person,3,68,12.07,82.85,58.1,2,2,0,0,0,
1779140481.283,C2,S3_multi_person,3,69,12.02,83.17,56.3,4,4,1,0,0,
1779140481.369,C2,S3_multi_person,3,70,11.73,85.23,55.9,3,3,0,0,0,
1779140481.454,C2,S3_multi_person,3,71,11.99,83.43,57.6,3,3,0,0,0,
1779140481.538,C2,S3_multi_person,3,72,12.01,83.23,58.8,3,3,0,0,0,
1779140481.622,C2,S3_multi_person,3,73,12.07,82.86,56.7,2,2,0,0,0,
1779140481.707,C2,S3_multi_person,3,74,12.03,83.16,54.5,2,2,0,0,0,
1779140481.791,C2,S3_multi_person,3,75,12.0,83.36,60.6,2,2,0,0,0,
