timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779518623.117,C1,P1_dynamic_multi_person_C1,1,77,13.6,73.55,75.0,7,0,0,0,0,,0
1779518623.202,C1,P1_dynamic_multi_person_C1,1,78,13.46,74.3,74.3,6,0,0,0,0,,0
1779518623.286,C1,P1_dynamic_multi_person_C1,1,79,13.71,72.94,71.9,7,0,0,0,0,,0
1779518623.373,C1,P1_dynamic_multi_person_C1,1,80,13.51,74.02,73.0,5,0,0,0,0,,0
1779518623.458,C1,P1_dynamic_multi_person_C1,1,81,13.71,72.95,74.3,3,0,0,0,0,,0
1779518623.542,C1,P1_dynamic_multi_person_C1,1,82,13.73,72.86,71.9,6,0,0,0,0,,0
1779518623.626,C1,P1_dynamic_multi_person_C1,1,83,13.79,72.51,70.6,6,0,0,0,0,,0
1779518623.711,C1,P1_dynamic_multi_person_C1,1,84,13.59,73.56,73.3,4,0,0,0,0,,0
1779518623.795,C1,P1_dynamic_multi_person_C1,1,85,13.71,72.94,70.6,7,0,0,0,0,,0
1779518623.88,C1,P1_dynamic_multi_person_C1,1,86,13.63,73.36,72.7,4,0,0,0,0,,0
1779518623.965,C1,P1_dynamic_multi_person_C1,1,87,13.72,72.86,72.2,5,0,0,0,0,,0
1779518624.05,C1,P1_dynamic_multi_person_C1,1,88,13.45,74.32,77.8,7,0,0,0,0,,0
1779518624.135,C1,P1_dynamic_multi_person_C1,1,89,13.61,73.5,67.7,7,0,0,0,0,,0
1779518624.221,C1,P1_dynamic_multi_person_C1,1,90,13.44,74.43,69.4,7,0,0,0,0,,0
1779518624.306,C1,P1_dynamic_multi_person_C1,1,91,13.6,73.55,70.6,6,0,0,0,0,,0
1779518624.392,C1,P1_dynamic_multi_person_C1,1,92,13.53,73.88,75.0,5,0,0,0,0,,0
1779518624.476,C1,P1_dynamic_multi_person_C1,1,93,13.75,72.74,72.2,8,0,0,0,0,,0
1779518624.563,C1,P1_dynamic_multi_person_C1,1,94,13.83,72.32,69.7,6,0,0,0,0,,0
1779518624.647,C1,P1_dynamic_multi_person_C1,1,95,13.73,72.83,69.7,6,0,0,0,0,,0
1779518624.734,C1,P1_dynamic_multi_person_C1,1,96,13.51,74.02,76.3,8,0,0,0,0,,0
1779518624.82,C1,P1_dynamic_multi_person_C1,1,97,13.72,72.86,68.7,8,0,0,0,0,,0
1779518624.903,C1,P1_dynamic_multi_person_C1,1,98,13.76,72.66,69.7,8,0,0,0,0,,0
1779518624.987,C1,P1_dynamic_multi_person_C1,1,99,13.76,72.67,72.7,7,0,0,0,0,,0
1779518625.074,C1,P1_dynamic_multi_person_C1,1,100,13.33,74.99,72.7,7,0,0,0,0,,0
1779518625.159,C1,P1_dynamic_multi_person_C1,1,101,13.55,73.79,72.7,8,0,0,0,0,,0
1779518625.244,C1,P1_dynamic_multi_person_C1,1,102,13.68,73.08,70.6,6,0,0,0,0,,0
1779518625.328,C1,P1_dynamic_multi_person_C1,1,103,13.74,72.77,70.6,5,0,0,0,0,,0
1779518625.415,C1,P1_dynamic_multi_person_C1,1,104,13.69,73.06,71.9,6,0,0,0,0,,0
1779518625.5,C1,P1_dynamic_multi_person_C1,1,105,13.6,73.52,73.5,6,0,0,0,0,,0
