frame,timestamp,fps,latency_ms,cpu_percent,detections_count,labels
368,1778951331.81,11.48,86.4,56.3,3,"bottle,bottle,microwave"
369,1778951331.9,11.47,86.47,57.1,3,"bottle,bottle,microwave"
370,1778951331.98,11.54,85.9,60.0,3,"bottle,bottle,microwave"
371,1778951332.07,11.46,86.54,57.6,4,"bottle,bottle,microwave,sink"
372,1778951332.16,11.5,86.2,62.2,3,"bottle,bottle,microwave"
373,1778951332.25,11.51,86.15,57.6,3,"bottle,bottle,microwave"
374,1778951332.33,11.47,86.46,58.8,4,"bottle,bottle,microwave,sink"
375,1778951332.42,11.43,86.74,58.8,2,"bottle,bottle"
376,1778951332.51,11.54,85.94,57.6,3,"bottle,microwave,bottle"
377,1778951332.59,11.51,86.14,63.2,4,"bottle,bottle,microwave,sink"
378,1778951332.68,11.55,85.86,58.8,2,"bottle,bottle"
379,1778951332.77,11.45,86.61,58.8,3,"bottle,bottle,microwave"
380,1778951332.86,11.54,85.96,55.9,4,"bottle,bottle,microwave,bowl"
381,1778951332.94,11.55,85.84,63.2,2,"bottle,bottle"
382,1778951333.03,11.37,87.2,60.0,2,"bottle,bottle"
383,1778951333.12,11.61,85.43,57.6,3,"bottle,bottle,microwave"
384,1778951333.2,11.55,85.88,60.0,3,"bottle,bottle,microwave"
385,1778951333.29,11.59,85.56,60.0,3,"bottle,bottle,microwave"
386,1778951333.38,11.56,85.77,57.6,3,"bottle,microwave,bottle"
387,1778951333.46,11.55,85.91,58.8,2,"bottle,bottle"
388,1778951333.55,11.56,85.83,62.2,4,"bottle,bottle,sink,microwave"
389,1778951333.64,11.36,87.26,63.2,3,"bottle,bottle,microwave"
390,1778951333.73,11.52,86.09,60.5,2,"bottle,bottle"
391,1778951333.81,11.47,86.47,57.6,3,"bottle,bottle,sink"
392,1778951333.9,11.47,86.49,58.8,3,"bottle,bottle,microwave"
393,1778951333.99,11.53,86.03,60.0,3,"bottle,bottle,microwave"
394,1778951334.08,11.53,86.01,56.3,3,"bottle,bottle,sink"
395,1778951334.16,11.5,86.25,61.1,3,"bottle,bottle,bottle"
396,1778951334.25,11.5,86.27,54.5,2,"bottle,bottle"
397,1778951334.34,11.54,85.98,58.8,3,"bottle,bottle,microwave"
398,1778951334.42,11.56,85.74,56.3,3,"bottle,microwave,bottle"
399,1778951334.51,11.55,85.85,62.2,3,"bottle,bottle,microwave"
400,1778951334.6,11.46,86.53,56.3,3,"bottle,bottle,microwave"
401,1778951334.69,11.47,86.53,58.8,3,"bottle,bottle,microwave"
402,1778951334.77,11.4,86.99,61.1,2,"bottle,bottle"
403,1778951334.86,11.47,86.42,54.5,3,"bottle,microwave,bottle"
404,1778951334.95,11.55,85.85,58.8,3,"bottle,bottle,microwave"
405,1778951335.04,11.22,88.47,62.2,3,"bottle,microwave,bottle"
406,1778951335.12,11.49,86.31,57.6,2,"bottle,bottle"
407,1778951335.21,11.5,86.21,62.2,2,"bottle,bottle"
408,1778951335.3,11.49,86.32,62.2,2,"bottle,bottle"
409,1778951335.39,11.49,86.27,55.9,2,"bottle,bottle"
410,1778951335.47,11.45,86.66,57.6,3,"bottle,bottle,microwave"
411,1778951335.56,11.42,86.85,60.0,2,"bottle,bottle"
412,1778951335.65,11.37,87.25,60.0,3,"bottle,bottle,microwave"
413,1778951335.74,11.35,87.36,60.0,3,"bottle,microwave,bottle"
414,1778951335.83,11.43,86.76,55.9,2,"bottle,bottle"
415,1778951335.91,11.56,85.78,58.8,3,"bottle,bottle,sink"
416,1778951336.0,11.39,87.06,60.0,3,"bottle,microwave,bottle"
417,1778951336.09,11.55,85.83,60.0,3,"bottle,bottle,microwave"
418,1778951336.17,11.48,86.35,62.2,3,"bottle,microwave,bottle"
419,1778951336.26,11.5,86.3,58.8,3,"bottle,bottle,microwave"
420,1778951336.35,11.56,85.79,58.8,3,"bottle,bottle,microwave"
421,1778951336.44,10.86,91.39,64.9,3,"bottle,microwave,bottle"
422,1778951336.53,11.54,85.96,60.0,4,"bottle,bottle,microwave,bowl"
423,1778951336.61,11.52,86.12,61.1,3,"bottle,microwave,bottle"
424,1778951336.7,11.42,86.86,58.8,3,"bottle,microwave,bottle"
425,1778951336.79,11.47,86.47,53.3,3,"bottle,microwave,bottle"
426,1778951336.88,11.51,86.2,54.5,4,"bottle,microwave,bottle,sink"
427,1778951336.96,11.54,85.91,56.3,3,"bottle,microwave,bottle"
428,1778951337.05,11.32,87.64,61.1,3,"bottle,bottle,microwave"
429,1778951337.14,11.5,86.27,61.1,4,"bottle,bottle,microwave,bowl"
430,1778951337.23,11.53,86.02,62.2,3,"bottle,bottle,microwave"
431,1778951337.31,11.57,85.72,56.3,3,"bottle,bottle,microwave"
432,1778951337.4,11.32,87.63,57.6,4,"bottle,bottle,sink,microwave"
433,1778951337.49,11.47,86.45,60.0,4,"bottle,bottle,microwave,sink"
434,1778951337.57,11.7,84.71,57.6,3,"bottle,bottle,microwave"
435,1778951337.66,11.44,86.68,58.3,4,"bottle,microwave,bottle,sink"
436,1778951337.75,11.47,86.43,56.3,3,"bottle,bottle,microwave"
437,1778951337.84,11.44,86.66,60.0,3,"bottle,microwave,bottle"
438,1778951337.92,11.55,85.83,60.0,3,"bottle,bottle,microwave"
439,1778951338.01,11.45,86.66,57.6,3,"bottle,bottle,microwave"
440,1778951338.1,11.42,86.81,61.1,4,"bottle,bottle,microwave,sink"
441,1778951338.19,11.57,85.74,63.2,3,"bottle,bottle,microwave"
442,1778951338.27,11.56,85.76,58.8,2,"bottle,bottle"
443,1778951338.36,11.55,85.84,57.6,4,"bottle,microwave,bottle,sink"
444,1778951338.45,11.49,86.33,61.1,2,"bottle,bottle"
445,1778951338.53,11.49,86.32,58.3,3,"bottle,bottle,microwave"
446,1778951338.62,11.5,86.2,57.6,3,"bottle,bottle,microwave"
447,1778951338.71,11.54,85.96,58.8,3,"bottle,bottle,microwave"
448,1778951338.8,11.49,86.32,56.2,2,"bottle,bottle"
449,1778951338.88,11.55,85.9,62.2,4,"bottle,bottle,microwave,sink"
450,1778951338.97,11.44,86.66,61.1,3,"bottle,microwave,bottle"
451,1778951339.06,11.34,87.5,58.8,4,"bottle,bottle,microwave,sink"
452,1778951339.15,11.45,86.63,60.0,3,"bottle,microwave,bottle"
453,1778951339.23,11.5,86.2,58.8,3,"bottle,microwave,bottle"
454,1778951339.32,11.58,85.59,55.9,4,"bottle,bottle,microwave,sink"
455,1778951339.41,11.47,86.51,62.2,4,"bottle,bottle,microwave,sink"
456,1778951339.49,11.52,86.08,61.1,3,"bottle,bottle,microwave"
457,1778951339.58,11.48,86.44,56.3,3,"bottle,microwave,bottle"
458,1778951339.67,11.5,86.27,57.6,4,"bottle,bottle,microwave,sink"
459,1778951339.76,11.46,86.59,56.3,4,"bottle,bottle,microwave,sink"
460,1778951339.84,11.59,85.54,60.0,4,"bottle,bottle,microwave,sink"
461,1778951339.93,11.6,85.54,60.0,3,"bottle,bottle,microwave"
462,1778951340.02,11.46,86.49,61.1,4,"bottle,microwave,bottle,sink"
463,1778951340.1,11.65,85.15,60.0,3,"bottle,bottle,microwave"
464,1778951340.19,11.54,85.97,58.3,3,"bottle,bottle,sink"
465,1778951340.28,11.65,85.05,56.3,3,"bottle,microwave,bottle"
466,1778951340.36,11.63,85.26,63.9,2,"bottle,bottle"
467,1778951340.45,11.56,85.84,54.5,4,"bottle,bottle,microwave,sink"
468,1778951340.54,11.6,85.36,57.6,4,"bottle,bottle,microwave,sink"
469,1778951340.62,11.58,85.69,62.2,3,"bottle,microwave,bottle"
470,1778951340.71,11.57,85.72,54.8,3,"bottle,bottle,microwave"
471,1778951340.8,11.53,85.99,61.8,4,"bottle,microwave,bottle,bowl"
472,1778951340.88,11.61,85.42,61.1,2,"bottle,bottle"
473,1778951340.97,11.6,85.55,54.8,3,"bottle,bottle,microwave"
474,1778951341.06,11.42,86.87,61.1,4,"bottle,bottle,microwave,sink"
475,1778951341.14,11.58,85.6,59.5,4,"bottle,bottle,microwave,sink"
476,1778951341.23,11.54,85.93,60.0,3,"bottle,bottle,microwave"
477,1778951341.32,11.67,85.02,58.8,4,"bottle,bottle,microwave,sink"
478,1778951341.41,11.01,90.09,68.4,4,"bottle,bottle,microwave,sink"
479,1778951341.49,11.59,85.54,57.6,3,"bottle,bottle,microwave"
480,1778951341.58,11.61,85.36,57.6,3,"bottle,bottle,microwave"
481,1778951341.67,11.57,85.75,62.2,2,"bottle,bottle"
482,1778951341.75,11.56,85.79,56.2,4,"bottle,bottle,microwave,sink"
483,1778951341.84,11.63,85.3,58.8,4,"bottle,bottle,microwave,bowl"
484,1778951341.93,11.5,86.25,62.2,3,"bottle,bottle,microwave"
485,1778951342.01,11.57,85.74,56.2,3,"bottle,microwave,bottle"
486,1778951342.1,11.59,85.55,58.8,3,"bottle,bottle,microwave"
487,1778951342.19,11.6,85.46,60.0,3,"bottle,microwave,bottle"
488,1778951342.27,11.5,86.2,50.0,5,"bottle,bottle,microwave,sink,bowl"
489,1778951342.36,11.53,86.0,58.8,3,"bottle,bottle,microwave"
490,1778951342.45,11.38,87.13,63.9,4,"bottle,bottle,microwave,sink"
491,1778951342.54,11.48,86.41,55.9,4,"bottle,bottle,sink,microwave"
492,1778951342.62,11.57,85.68,62.2,4,"bottle,bottle,microwave,sink"
493,1778951342.71,11.48,86.43,56.3,3,"bottle,microwave,bottle"
494,1778951342.8,11.59,85.52,58.8,3,"bottle,bottle,microwave"
495,1778951342.88,11.58,85.67,63.2,3,"bottle,microwave,bottle"
496,1778951342.97,11.47,86.48,57.6,4,"bottle,bottle,microwave,sink"
497,1778951343.06,11.36,87.33,57.6,4,"bottle,bottle,microwave,sink"
498,1778951343.15,11.52,86.14,57.6,4,"bottle,bottle,microwave,sink"
499,1778951343.23,11.62,85.33,60.0,3,"bottle,bottle,microwave"
500,1778951343.32,11.57,85.72,63.2,3,"bottle,microwave,bottle"
501,1778951343.41,11.44,86.68,58.8,4,"bottle,bottle,microwave,sink"
502,1778951343.49,11.54,85.91,53.1,2,"bottle,bottle"
503,1778951343.58,11.58,85.59,56.3,3,"bottle,bottle,microwave"
504,1778951343.67,11.51,86.2,61.1,4,"bottle,bottle,microwave,sink"
505,1778951343.76,11.31,87.72,60.6,4,"bottle,bottle,sink,microwave"
506,1778951343.84,11.53,86.01,62.2,4,"bottle,bottle,microwave,sink"
507,1778951343.93,11.52,86.07,54.8,3,"bottle,bottle,microwave"
508,1778951344.02,11.43,86.74,61.1,3,"bottle,bottle,microwave"
509,1778951344.1,11.51,86.16,60.0,4,"bottle,bottle,microwave,sink"
510,1778951344.19,11.53,85.98,61.1,4,"bottle,microwave,bottle,sink"
511,1778951344.28,11.69,84.83,56.2,4,"bottle,bottle,microwave,sink"
512,1778951344.36,11.52,86.05,55.9,5,"bottle,microwave,bottle,sink,bowl"
513,1778951344.45,11.58,85.65,62.2,4,"bottle,microwave,bottle,sink"
514,1778951344.54,11.55,85.85,54.8,4,"bottle,microwave,bottle,sink"
515,1778951344.62,11.58,85.66,54.8,4,"bottle,microwave,bottle,sink"
516,1778951344.71,11.6,85.5,62.2,4,"bottle,microwave,bottle,sink"
517,1778951344.8,11.4,86.95,58.8,4,"bottle,microwave,bottle,sink"
518,1778951344.88,11.65,85.1,56.3,4,"bottle,microwave,bottle,sink"
519,1778951344.97,11.49,86.3,61.1,4,"bottle,microwave,bottle,bowl"
520,1778951345.06,11.42,86.82,61.1,4,"bottle,microwave,bottle,sink"
521,1778951345.15,11.49,86.32,63.2,4,"bottle,microwave,bottle,sink"
522,1778951345.23,11.59,85.52,57.6,4,"bottle,microwave,bottle,sink"
523,1778951345.32,11.62,85.35,58.8,5,"bottle,microwave,bottle,sink,bowl"
524,1778951345.41,11.47,86.46,63.2,3,"bottle,bottle,sink"
525,1778951345.49,11.51,86.17,60.0,4,"bottle,microwave,bottle,bowl"
526,1778951345.58,11.71,84.7,60.0,4,"bottle,microwave,bottle,sink"
527,1778951345.67,11.62,85.39,61.1,4,"bottle,microwave,bottle,sink"
528,1778951345.75,11.58,85.6,60.0,4,"bottle,microwave,bottle,sink"
529,1778951345.84,11.61,85.42,62.2,4,"bottle,microwave,bottle,sink"
530,1778951345.93,11.57,85.68,56.2,4,"bottle,microwave,bottle,sink"
531,1778951346.01,11.49,86.35,56.3,5,"bottle,microwave,bottle,sink,bowl"
532,1778951346.1,11.69,84.82,63.2,4,"bottle,microwave,bottle,sink"
533,1778951346.18,11.61,85.47,56.2,4,"bottle,microwave,bottle,sink"
534,1778951346.27,11.65,85.15,61.1,4,"bottle,microwave,bottle,sink"
535,1778951346.36,11.57,85.73,57.6,4,"bottle,microwave,bottle,sink"
536,1778951346.45,11.1,89.37,62.9,4,"bottle,microwave,bottle,sink"
537,1778951346.53,11.58,85.65,63.2,4,"bottle,microwave,bottle,sink"
538,1778951346.62,11.43,86.65,57.6,4,"bottle,microwave,bottle,sink"
539,1778951346.71,11.65,85.14,57.6,4,"bottle,microwave,bottle,sink"
540,1778951346.79,11.52,86.08,57.1,4,"bottle,microwave,bottle,sink"
541,1778951346.88,11.51,86.18,62.2,4,"bottle,microwave,bottle,sink"
542,1778951346.97,11.51,86.19,58.8,4,"bottle,microwave,bottle,sink"
543,1778951347.06,11.42,86.83,58.8,4,"bottle,microwave,bottle,sink"
544,1778951347.14,11.58,85.59,60.0,4,"bottle,bottle,microwave,sink"
545,1778951347.23,11.56,85.78,63.2,4,"bottle,bottle,microwave,sink"
546,1778951347.32,11.56,85.83,54.8,4,"bottle,microwave,bottle,sink"
547,1778951347.4,11.43,86.76,60.0,3,"bottle,bottle,sink"
548,1778951347.49,11.55,85.85,58.8,4,"bottle,microwave,bottle,sink"
549,1778951347.58,11.56,85.76,62.2,4,"bottle,bottle,microwave,sink"
550,1778951347.66,11.6,85.45,54.8,4,"bottle,microwave,bottle,sink"
551,1778951347.75,11.5,86.22,58.8,4,"bottle,microwave,bottle,sink"
552,1778951347.84,11.57,85.74,61.1,4,"bottle,bottle,microwave,sink"
553,1778951347.93,11.5,86.29,58.8,4,"bottle,microwave,bottle,sink"
554,1778951348.01,11.48,86.34,58.8,4,"bottle,microwave,bottle,sink"
555,1778951348.1,11.58,85.67,57.6,4,"bottle,microwave,bottle,sink"
556,1778951348.19,11.58,85.64,62.2,4,"bottle,microwave,bottle,sink"
557,1778951348.27,11.5,86.28,56.3,5,"bottle,bottle,microwave,bowl,sink"
558,1778951348.36,11.58,85.6,56.2,4,"bottle,bottle,microwave,sink"
559,1778951348.45,11.57,85.73,56.3,4,"bottle,bottle,microwave,sink"
560,1778951348.54,11.34,87.49,62.2,4,"bottle,bottle,microwave,sink"
561,1778951348.62,11.56,85.79,61.1,4,"bottle,microwave,bottle,sink"
562,1778951348.71,11.68,84.92,57.6,4,"bottle,microwave,bottle,bowl"
563,1778951348.8,11.49,86.3,58.8,5,"bottle,microwave,bottle,sink,bowl"
564,1778951348.88,11.5,86.22,62.2,5,"bottle,microwave,bottle,sink,bowl"
565,1778951348.97,11.49,86.33,55.9,4,"bottle,microwave,bottle,sink"
566,1778951349.06,11.41,86.88,60.0,4,"bottle,microwave,bottle,sink"
567,1778951349.14,11.6,85.43,57.6,4,"bottle,bottle,microwave,sink"
568,1778951349.23,11.58,85.65,63.2,4,"bottle,microwave,bottle,sink"
569,1778951349.32,11.56,85.82,56.3,4,"bottle,microwave,bottle,sink"
570,1778951349.4,11.58,85.59,60.0,4,"bottle,microwave,bottle,sink"
571,1778951349.49,11.53,85.98,62.2,3,"bottle,microwave,bottle"
572,1778951349.58,11.46,86.5,61.1,4,"bottle,microwave,bottle,sink"
573,1778951349.66,11.55,85.86,56.3,4,"bottle,microwave,bottle,sink"
574,1778951349.75,11.51,86.17,57.6,4,"bottle,microwave,bottle,sink"
575,1778951349.84,11.57,85.72,60.0,4,"bottle,microwave,bottle,sink"
576,1778951349.93,11.44,86.71,58.8,4,"bottle,microwave,bottle,sink"
577,1778951350.01,11.49,86.35,58.8,4,"bottle,microwave,bottle,sink"
578,1778951350.1,11.38,87.14,57.1,4,"bottle,microwave,bottle,sink"
579,1778951350.19,11.56,85.8,56.3,4,"bottle,microwave,bottle,sink"
580,1778951350.27,11.58,85.6,57.6,4,"bottle,microwave,bottle,sink"
581,1778951350.36,11.42,86.84,63.2,4,"bottle,microwave,bottle,bowl"
582,1778951350.45,11.4,87.0,57.6,4,"bottle,microwave,bottle,sink"
583,1778951350.54,11.52,86.12,61.1,4,"bottle,microwave,bottle,sink"
584,1778951350.63,11.49,86.3,56.3,4,"bottle,microwave,bottle,sink"
585,1778951350.71,11.57,85.66,60.0,4,"bottle,microwave,bottle,sink"
586,1778951350.8,11.45,86.59,61.1,4,"bottle,microwave,bottle,sink"
587,1778951350.89,11.48,86.42,61.1,4,"bottle,microwave,bottle,sink"
588,1778951350.97,11.44,86.68,62.2,4,"bottle,microwave,bottle,sink"
589,1778951351.06,11.39,87.12,58.3,5,"bottle,microwave,bottle,sink,bowl"
590,1778951351.15,11.55,85.87,57.6,4,"bottle,bottle,microwave,sink"
591,1778951351.24,11.52,86.1,60.0,4,"bottle,microwave,bottle,sink"
592,1778951351.32,11.53,86.03,62.2,4,"bottle,microwave,bottle,sink"
593,1778951351.42,10.47,94.83,63.2,4,"bottle,microwave,bottle,sink"
594,1778951351.51,11.43,86.75,63.2,5,"bottle,microwave,bottle,sink,bowl"
595,1778951351.59,11.49,86.34,53.3,4,"bottle,microwave,bottle,sink"
596,1778951351.68,11.61,85.42,57.6,4,"bottle,microwave,bottle,sink"
597,1778951351.77,11.51,86.15,60.0,4,"bottle,microwave,bottle,sink"
598,1778951351.85,11.49,86.37,60.5,5,"bottle,microwave,bottle,sink,bowl"
599,1778951351.94,11.41,86.91,57.6,4,"bottle,microwave,bottle,sink"
600,1778951352.03,11.46,86.51,54.8,4,"bottle,bottle,sink,microwave"
601,1778951352.12,11.62,85.31,58.8,4,"bottle,microwave,bottle,sink"
602,1778951352.2,11.58,85.64,57.6,5,"bottle,microwave,bottle,sink,bowl"
603,1778951352.29,11.58,85.62,59.5,4,"bottle,bottle,microwave,sink"
604,1778951352.38,11.58,85.62,60.0,4,"bottle,microwave,bottle,sink"
605,1778951352.46,11.34,87.47,62.2,4,"microwave,bottle,bottle,sink"
606,1778951352.55,11.51,86.17,61.1,5,"bottle,microwave,bottle,sink,bowl"
607,1778951352.64,11.51,86.2,61.1,4,"bottle,microwave,bottle,bowl"
608,1778951352.73,11.53,86.01,58.8,4,"bottle,microwave,bottle,sink"
609,1778951352.81,11.55,85.85,57.6,4,"bottle,bottle,microwave,sink"
610,1778951352.9,11.63,85.31,61.1,4,"bottle,microwave,bottle,sink"
611,1778951352.99,11.57,85.7,57.6,4,"bottle,microwave,bottle,sink"
612,1778951353.07,11.39,87.06,59.5,4,"bottle,microwave,bottle,sink"
613,1778951353.16,11.74,84.47,58.8,4,"bottle,microwave,bottle,sink"
614,1778951353.24,11.61,85.43,56.3,4,"bottle,microwave,bottle,sink"
615,1778951353.33,11.61,85.4,60.0,4,"bottle,microwave,bottle,sink"
616,1778951353.42,11.46,86.55,63.2,4,"bottle,microwave,bottle,sink"
617,1778951353.51,11.53,86.02,60.0,4,"bottle,microwave,bottle,sink"
618,1778951353.59,11.45,86.6,55.9,5,"bottle,bottle,microwave,sink,bowl"
619,1778951353.68,11.57,85.72,57.6,4,"bottle,bottle,microwave,sink"
620,1778951353.77,11.46,86.57,56.2,4,"bottle,microwave,sink,bottle"
621,1778951353.86,11.5,86.3,57.1,4,"bottle,microwave,bottle,sink"
622,1778951353.94,11.43,86.78,61.1,5,"bottle,microwave,bottle,bowl,sink"
623,1778951354.03,11.17,88.89,59.5,4,"bottle,microwave,bottle,sink"
624,1778951354.12,11.5,86.2,58.8,4,"bottle,microwave,bottle,sink"
625,1778951354.21,11.53,86.05,58.8,5,"bottle,microwave,bottle,bowl,sink"
626,1778951354.29,11.53,86.04,64.1,4,"bottle,microwave,bottle,sink"
627,1778951354.38,11.59,85.53,54.8,4,"bottle,microwave,bottle,sink"
628,1778951354.47,11.57,85.73,54.5,4,"bottle,microwave,bottle,sink"
629,1778951354.55,11.5,86.28,62.2,4,"bottle,microwave,bottle,sink"
630,1778951354.64,11.54,85.91,57.6,4,"bottle,microwave,bottle,sink"
631,1778951354.73,11.5,86.21,58.8,4,"bottle,bottle,microwave,sink"
632,1778951354.82,11.52,86.09,58.8,4,"bottle,bottle,microwave,sink"
633,1778951354.9,11.48,86.39,62.2,4,"bottle,bottle,microwave,sink"
634,1778951354.99,11.31,87.69,60.5,4,"bottle,microwave,bottle,sink"
635,1778951355.08,11.37,87.01,58.8,3,"bottle,microwave,bottle"
636,1778951355.17,11.3,87.72,63.2,4,"bottle,microwave,bottle,sink"
637,1778951355.25,11.61,85.45,60.0,5,"bottle,bottle,sink,microwave,bowl"
638,1778951355.34,11.46,86.51,60.0,4,"bottle,bottle,sink,microwave"
639,1778951355.43,11.62,85.33,56.3,4,"bottle,microwave,bottle,sink"
640,1778951355.52,11.48,86.37,58.3,4,"bottle,microwave,bottle,sink"
641,1778951355.6,11.44,86.73,62.2,4,"bottle,bottle,microwave,sink"
642,1778951355.69,11.45,86.58,63.2,4,"bottle,microwave,bottle,sink"
643,1778951355.78,11.29,87.86,60.0,5,"bottle,microwave,bottle,sink,bowl"
644,1778951355.87,11.51,86.17,63.2,5,"bottle,bottle,microwave,sink,bowl"
645,1778951355.95,11.47,86.46,61.5,4,"bottle,microwave,bottle,sink"
646,1778951356.04,11.26,88.09,60.0,4,"bottle,microwave,bottle,sink"
647,1778951356.13,11.35,87.44,60.0,4,"bottle,microwave,bottle,sink"
648,1778951356.22,11.45,86.66,63.2,4,"bottle,microwave,bottle,sink"
649,1778951356.31,11.38,87.14,62.5,5,"bottle,microwave,bottle,sink,bowl"
650,1778951356.4,10.76,92.23,67.5,4,"bottle,bottle,microwave,sink"
651,1778951356.49,11.55,85.88,57.6,4,"bottle,bottle,sink,microwave"
652,1778951356.58,11.38,87.16,64.1,4,"bottle,bottle,sink,microwave"
653,1778951356.66,11.38,87.17,61.5,4,"bottle,microwave,bottle,sink"
654,1778951356.75,11.39,87.08,63.2,4,"bottle,microwave,bottle,sink"
655,1778951356.84,11.45,86.6,61.1,4,"bottle,microwave,bottle,sink"
656,1778951356.93,11.48,86.35,63.2,5,"bottle,microwave,bottle,bowl,sink"
657,1778951357.01,11.49,86.33,57.6,4,"bottle,bottle,microwave,sink"
658,1778951357.1,11.56,85.78,57.6,5,"bottle,microwave,bottle,sink,bowl"
659,1778951357.19,11.52,86.12,61.1,4,"bottle,microwave,bottle,sink"
660,1778951357.27,11.49,86.32,60.5,4,"bottle,bottle,microwave,sink"
661,1778951357.36,11.52,86.08,60.0,4,"bottle,microwave,bottle,sink"
662,1778951357.45,11.26,88.07,60.0,4,"bottle,microwave,bottle,sink"
663,1778951357.54,11.46,86.59,62.2,5,"bottle,microwave,bottle,sink,bowl"
664,1778951357.62,11.66,85.04,57.6,4,"bottle,microwave,bottle,sink"
665,1778951357.71,11.48,86.43,57.6,4,"bottle,microwave,bottle,sink"
666,1778951357.8,11.48,86.37,59.5,4,"bottle,microwave,bottle,bowl"
667,1778951357.89,11.45,86.66,62.2,4,"bottle,microwave,bottle,sink"
668,1778951357.97,11.65,85.09,57.6,4,"bottle,microwave,bottle,sink"
669,1778951358.06,11.4,87.04,60.0,4,"bottle,microwave,bottle,sink"
670,1778951358.15,11.49,86.27,60.0,5,"bottle,microwave,bottle,sink,bowl"
671,1778951358.23,11.51,86.16,60.0,4,"microwave,bottle,bottle,sink"
672,1778951358.32,11.42,86.86,62.2,4,"bottle,microwave,bottle,sink"
673,1778951358.41,11.52,86.13,57.1,4,"bottle,microwave,bottle,sink"
674,1778951358.5,11.55,85.86,57.6,4,"bottle,microwave,bottle,sink"
