frame,timestamp,fps,latency_ms,cpu_percent,detections_count,labels
399,1778951924.44,11.63,85.36,58.8,5,"person,chair,bottle,bottle,bottle"
400,1778951924.52,11.61,85.53,54.8,5,"person,chair,bottle,bottle,bowl"
401,1778951924.61,11.45,86.75,62.2,5,"person,chair,bottle,bottle,microwave"
402,1778951924.7,11.77,84.34,62.2,5,"person,chair,microwave,bottle,bowl"
403,1778951924.78,11.62,85.44,58.8,5,"person,chair,bottle,microwave,bowl"
404,1778951924.87,11.76,84.44,60.6,4,"person,chair,bottle,microwave"
405,1778951924.95,11.72,84.72,61.1,4,"person,chair,bottle,microwave"
406,1778951925.05,10.64,93.34,58.8,5,"person,chair,microwave,bottle,bowl"
407,1778951925.14,11.44,86.61,62.9,5,"person,chair,bottle,microwave,bowl"
408,1778951925.22,11.78,84.27,62.2,4,"person,chair,bottle,bowl"
409,1778951925.31,11.68,85.04,58.8,5,"person,chair,bottle,microwave,bowl"
410,1778951925.39,11.73,84.67,54.8,4,"person,chair,bottle,microwave"
411,1778951925.48,11.6,85.62,63.2,6,"person,chair,bottle,microwave,bottle,bowl"
412,1778951925.56,11.7,84.85,57.6,5,"person,chair,bottle,microwave,bottle"
413,1778951925.65,11.61,85.57,62.2,5,"person,chair,microwave,bottle,bottle"
414,1778951925.74,11.59,85.71,60.0,4,"person,chair,bottle,microwave"
415,1778951925.82,11.72,84.69,57.6,3,"person,chair,bottle"
416,1778951925.91,11.71,84.78,58.1,4,"person,chair,bottle,microwave"
417,1778951926.0,11.49,86.45,60.5,4,"person,chair,bottle,microwave"
418,1778951926.08,11.39,87.2,62.9,4,"person,chair,bottle,microwave"
419,1778951926.17,11.8,84.18,60.0,5,"person,chair,bottle,sink,bowl"
420,1778951926.25,11.79,84.24,58.8,5,"person,chair,bottle,chair,bowl"
421,1778951926.34,11.68,85.03,54.8,6,"person,chair,bottle,bowl,chair,sink"
422,1778951926.42,11.76,84.41,58.8,3,"person,chair,bottle"
423,1778951926.51,11.67,85.11,60.6,2,"person,chair"
424,1778951926.6,11.78,84.28,57.6,2,"person,chair"
425,1778951926.68,11.74,84.62,62.2,2,"person,chair"
426,1778951926.77,11.74,84.55,58.8,2,"person,chair"
427,1778951926.85,11.78,84.34,54.8,2,"person,chair"
428,1778951926.94,11.74,84.56,64.9,4,"person,chair,bottle,chair"
429,1778951927.03,11.43,86.91,55.9,4,"person,chair,bottle,cup"
430,1778951927.11,11.72,84.74,60.0,4,"person,chair,bottle,bottle"
431,1778951927.2,11.68,85.07,56.3,5,"person,chair,bottle,bottle,chair"
432,1778951927.28,11.73,84.67,60.6,5,"person,chair,bottle,microwave,bottle"
433,1778951927.37,11.65,85.25,56.2,4,"person,chair,bottle,bottle"
434,1778951927.45,11.88,83.57,60.0,7,"person,chair,bottle,microwave,bottle,bottle,bottle"
435,1778951927.54,11.7,84.87,63.2,7,"person,chair,bottle,bottle,bottle,bottle,microwave"
436,1778951927.62,11.69,84.94,54.8,6,"chair,person,bottle,bottle,microwave,bottle"
437,1778951927.71,11.77,84.37,58.8,7,"chair,person,microwave,bottle,bottle,bottle,bottle"
438,1778951927.79,11.79,84.19,56.3,7,"chair,person,bottle,microwave,bottle,bottle,bottle"
439,1778951927.88,11.66,85.16,60.6,7,"person,chair,bottle,microwave,bottle,bottle,bottle"
440,1778951927.97,11.68,85.0,61.1,7,"person,chair,microwave,bottle,bottle,bottle,bottle"
441,1778951928.05,11.39,87.24,55.9,7,"chair,microwave,bottle,person,bottle,bottle,bottle"
442,1778951928.14,11.7,84.89,56.2,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
443,1778951928.23,11.61,85.55,61.1,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
444,1778951928.31,11.65,85.19,54.8,6,"chair,microwave,bottle,bottle,chair,bottle"
445,1778951928.4,11.75,84.53,61.1,7,"chair,microwave,bottle,bottle,bottle,chair,bottle"
446,1778951928.48,11.77,84.37,57.6,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
447,1778951928.57,11.62,85.45,54.8,6,"chair,microwave,bottle,bottle,chair,bottle"
448,1778951928.65,11.8,84.14,61.8,7,"chair,microwave,bottle,bottle,bottle,chair,bottle"
449,1778951928.74,11.63,85.43,56.3,6,"chair,microwave,bottle,bottle,chair,bottle"
450,1778951928.83,11.74,84.49,60.0,6,"chair,bottle,microwave,bottle,chair,bottle"
451,1778951928.91,11.61,85.55,54.8,6,"chair,microwave,bottle,bottle,chair,bottle"
452,1778951929.0,11.43,86.83,61.5,6,"chair,microwave,bottle,bottle,bottle,chair"
453,1778951929.09,11.69,84.95,60.0,6,"chair,microwave,bottle,bottle,chair,bottle"
454,1778951929.17,11.72,84.68,58.1,6,"chair,bottle,microwave,bottle,bottle,chair"
455,1778951929.26,11.66,85.19,57.6,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
456,1778951929.34,11.85,83.82,56.3,6,"chair,microwave,bottle,bottle,bottle,chair"
457,1778951929.43,11.82,84.01,56.2,8,"chair,bottle,microwave,bottle,bottle,bowl,chair,bottle"
458,1778951929.51,11.88,83.55,54.8,8,"chair,microwave,bottle,bottle,bottle,chair,bowl,bottle"
459,1778951929.6,11.72,84.76,56.3,7,"chair,microwave,bottle,bottle,bottle,bottle,chair"
460,1778951929.68,11.78,84.28,61.1,8,"chair,microwave,bottle,bottle,bottle,chair,bottle,bowl"
461,1778951929.77,11.68,84.99,59.4,6,"chair,microwave,bottle,bottle,chair,bottle"
462,1778951929.85,11.75,84.49,60.0,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
463,1778951929.94,11.7,84.88,58.8,6,"chair,microwave,bottle,bottle,chair,bottle"
464,1778951930.03,11.41,87.02,55.9,7,"chair,microwave,bottle,bottle,chair,bowl,bottle"
465,1778951930.12,10.98,90.51,64.7,8,"chair,microwave,bottle,bottle,chair,bottle,bottle,bowl"
466,1778951930.2,11.72,84.7,57.6,6,"chair,microwave,bottle,bottle,chair,bottle"
467,1778951930.29,11.76,84.48,62.2,7,"chair,bottle,microwave,bottle,bottle,bowl,chair"
468,1778951930.37,11.77,84.35,61.8,8,"chair,bottle,microwave,bottle,bottle,bowl,chair,bottle"
469,1778951930.46,11.69,84.97,56.2,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
470,1778951930.54,11.79,84.21,58.8,8,"chair,bottle,microwave,bottle,bottle,bowl,chair,bottle"
471,1778951930.63,11.68,85.01,58.8,8,"chair,microwave,bottle,bottle,bottle,bowl,bottle,chair"
472,1778951930.72,11.74,84.6,56.2,8,"chair,bottle,microwave,bottle,bottle,bowl,bottle,chair"
473,1778951930.8,11.75,84.53,63.9,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
474,1778951930.89,11.78,84.3,57.6,7,"chair,bottle,microwave,bottle,bottle,chair,bottle"
475,1778951930.97,11.73,84.66,56.2,8,"chair,microwave,bottle,bottle,bottle,chair,bowl,bottle"
476,1778951931.06,11.32,87.76,61.1,7,"chair,microwave,bottle,bottle,bowl,bottle,chair"
477,1778951931.15,11.66,85.09,57.6,8,"chair,bottle,microwave,bottle,bowl,chair,bottle,bottle"
478,1778951931.23,11.7,84.9,54.8,7,"chair,microwave,bottle,bottle,bottle,chair,bottle"
479,1778951931.32,11.73,84.67,61.1,6,"chair,microwave,bottle,bottle,bottle,chair"
480,1778951931.4,11.76,84.41,57.6,5,"chair,microwave,bottle,bottle,bottle"
481,1778951931.49,11.78,84.3,59.4,6,"chair,microwave,bottle,bottle,bottle,chair"
482,1778951931.57,11.76,84.4,63.2,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
483,1778951931.66,11.76,84.42,56.3,6,"microwave,chair,bottle,bottle,chair,bottle"
484,1778951931.74,11.79,84.18,54.8,6,"chair,microwave,bottle,bottle,chair,bottle"
485,1778951931.83,11.73,84.67,60.0,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
486,1778951931.91,11.71,84.76,60.0,7,"chair,microwave,bottle,bottle,bottle,chair,bottle"
487,1778951932.0,11.48,86.49,58.8,7,"chair,microwave,bottle,chair,bottle,bottle,bottle"
488,1778951932.1,9.98,99.58,52.8,5,"chair,microwave,bottle,bottle,bottle"
489,1778951932.19,10.85,91.63,54.3,6,"microwave,chair,bottle,bottle,bottle,bottle"
490,1778951932.28,11.79,84.24,54.8,7,"chair,microwave,bottle,bottle,chair,bottle,bottle"
491,1778951932.37,11.65,85.13,61.1,6,"chair,microwave,bottle,bottle,chair,bottle"
492,1778951932.45,11.73,84.68,58.1,6,"chair,microwave,bottle,bottle,bottle,chair"
493,1778951932.54,11.66,85.17,60.0,8,"chair,microwave,bottle,bottle,bottle,chair,bottle,bottle"
494,1778951932.62,11.82,83.98,57.6,8,"chair,bottle,microwave,bottle,chair,bottle,bottle,bottle"
495,1778951932.71,11.74,84.59,57.6,7,"chair,microwave,bottle,chair,bottle,bottle,bottle"
496,1778951932.79,11.73,84.63,61.1,6,"chair,bottle,microwave,bottle,bottle,bottle"
497,1778951932.88,11.74,84.57,58.1,7,"chair,bottle,microwave,bottle,chair,bottle,bottle"
498,1778951932.96,11.78,84.29,53.3,6,"chair,microwave,bottle,bottle,chair,bottle"
499,1778951933.05,11.54,86.06,61.1,6,"chair,microwave,bottle,chair,bottle,bottle"
500,1778951933.14,11.69,84.93,58.8,6,"chair,bottle,microwave,bottle,chair,bottle"
501,1778951933.22,11.78,84.31,60.0,6,"chair,microwave,bottle,bottle,chair,bottle"
502,1778951933.31,11.52,86.15,61.1,6,"chair,microwave,bottle,bottle,person,bottle"
503,1778951933.39,11.79,84.27,58.8,7,"chair,microwave,bottle,bottle,person,bottle,bottle"
504,1778951933.48,11.68,85.04,56.3,6,"person,chair,bottle,microwave,bottle,bottle"
505,1778951933.57,11.58,85.75,60.6,10,"chair,bottle,bottle,person,person,bottle,microwave,microwave,bottle,chair"
506,1778951933.65,11.7,84.85,57.6,6,"person,chair,bottle,microwave,bottle,bottle"
507,1778951933.74,11.68,85.02,62.2,5,"person,chair,bottle,bottle,bottle"
508,1778951933.82,11.71,84.78,58.8,5,"person,chair,bottle,bottle,bottle"
509,1778951933.91,11.87,83.66,57.6,4,"person,chair,bottle,bottle"
510,1778951934.0,11.48,86.46,64.1,6,"person,chair,bottle,microwave,bottle,bottle"
511,1778951934.08,11.68,85.01,59.4,4,"person,chair,bottle,bottle"
512,1778951934.17,11.75,84.47,57.6,4,"person,chair,bottle,bottle"
513,1778951934.25,11.8,84.15,58.8,4,"person,chair,bottle,bottle"
514,1778951934.34,11.76,84.42,57.6,4,"person,chair,bottle,bottle"
515,1778951934.42,11.83,83.96,61.8,4,"person,chair,bottle,bottle"
516,1778951934.51,11.76,84.38,58.8,3,"person,chair,bottle"
517,1778951934.59,11.79,84.22,56.3,4,"person,chair,bottle,person"
518,1778951934.68,11.71,84.74,62.2,4,"person,chair,bottle,person"
519,1778951934.76,11.74,84.61,60.6,3,"person,chair,bottle"
520,1778951934.85,11.69,84.95,60.0,3,"person,chair,bottle"
521,1778951934.93,11.74,84.56,54.8,3,"person,chair,bottle"
522,1778951935.02,11.49,86.44,56.3,4,"person,chair,bottle,bottle"
523,1778951935.11,11.1,89.46,67.6,4,"person,chair,bottle,bottle"
524,1778951935.2,11.7,84.85,61.1,4,"person,chair,bottle,bottle"
525,1778951935.28,11.76,84.45,59.4,4,"person,chair,bottle,bottle"
526,1778951935.37,11.75,84.51,54.8,4,"person,chair,bottle,bottle"
527,1778951935.45,11.71,84.8,62.2,4,"person,chair,bottle,bottle"
528,1778951935.54,11.8,84.09,56.3,4,"person,chair,bottle,bottle"
529,1778951935.62,11.81,84.07,58.1,4,"person,chair,bottle,bottle"
530,1778951935.71,11.68,85.04,62.2,4,"person,chair,bottle,bottle"
531,1778951935.79,11.76,84.45,58.8,4,"person,chair,bottle,bottle"
532,1778951935.88,11.79,84.25,56.2,4,"person,chair,bottle,bottle"
533,1778951935.96,11.72,84.71,61.8,4,"person,chair,bottle,bottle"
534,1778951936.05,11.65,85.25,57.6,4,"person,chair,bottle,bottle"
535,1778951936.14,11.74,84.65,61.8,5,"person,chair,bottle,bottle,chair"
536,1778951936.22,11.78,84.26,58.8,4,"person,chair,bottle,bottle"
537,1778951936.31,11.81,84.05,57.6,4,"person,chair,bottle,bottle"
538,1778951936.39,11.74,84.61,53.3,4,"person,chair,bottle,bottle"
539,1778951936.48,11.8,84.15,64.9,4,"person,chair,bottle,bottle"
540,1778951936.56,11.65,85.23,60.0,4,"person,chair,bottle,bottle"
541,1778951936.65,11.83,83.97,56.3,3,"person,chair,bottle"
542,1778951936.73,11.72,84.74,61.1,4,"person,chair,bottle,bottle"
543,1778951936.82,11.74,84.61,58.8,4,"person,chair,bottle,bottle"
544,1778951936.9,11.72,84.72,55.2,3,"person,chair,bottle"
545,1778951936.99,11.66,85.17,58.8,3,"person,chair,bottle"
546,1778951937.08,11.61,85.55,60.0,4,"person,chair,bottle,bottle"
547,1778951937.16,11.74,84.62,57.6,3,"person,chair,bottle"
548,1778951937.25,11.74,84.6,57.6,4,"person,chair,bottle,bottle"
549,1778951937.33,11.73,84.65,60.0,4,"person,chair,bottle,bottle"
550,1778951937.42,11.76,84.4,61.8,4,"person,chair,bottle,bottle"
551,1778951937.5,11.76,84.42,54.8,4,"person,chair,bottle,bottle"
552,1778951937.59,11.76,84.43,60.0,4,"person,chair,bottle,bottle"
553,1778951937.67,11.87,83.65,60.0,4,"person,chair,bottle,bottle"
554,1778951937.76,11.83,83.89,59.4,4,"person,chair,bottle,bottle"
555,1778951937.84,11.73,84.66,57.6,4,"person,chair,bottle,bottle"
556,1778951937.93,11.75,84.53,60.0,5,"person,chair,bottle,bottle,microwave"
557,1778951938.01,11.75,84.51,62.9,4,"person,chair,bottle,bottle"
558,1778951938.1,11.58,85.72,60.0,5,"person,chair,bottle,bottle,chair"
559,1778951938.19,11.82,84.04,58.8,4,"person,chair,bottle,bottle"
560,1778951938.27,11.88,83.57,56.2,4,"person,chair,bottle,bottle"
561,1778951938.36,11.7,84.87,56.7,6,"person,chair,bottle,bottle,bottle,microwave"
562,1778951938.44,11.7,84.85,63.2,4,"person,chair,bottle,bottle"
563,1778951938.53,11.72,84.75,56.2,4,"person,chair,bottle,bottle"
564,1778951938.61,11.64,85.28,60.0,4,"person,chair,bottle,bottle"
565,1778951938.7,11.78,84.32,57.6,4,"person,chair,bottle,bottle"
566,1778951938.78,11.77,84.32,59.4,3,"person,chair,bottle"
567,1778951938.87,11.77,84.36,61.1,3,"person,chair,bottle"
568,1778951938.95,11.77,84.37,58.8,4,"person,chair,bottle,bottle"
569,1778951939.04,11.62,85.47,58.8,4,"person,chair,bottle,bottle"
570,1778951939.13,11.56,85.92,61.1,4,"person,chair,bottle,bottle"
571,1778951939.21,11.65,85.23,62.2,3,"person,chair,bottle"
572,1778951939.3,11.67,85.09,59.4,3,"person,chair,bottle"
573,1778951939.38,11.81,84.06,56.3,3,"person,chair,bottle"
574,1778951939.47,11.76,84.43,57.6,3,"person,chair,bottle"
575,1778951939.55,11.82,84.04,59.4,3,"person,chair,bottle"
576,1778951939.64,11.79,84.21,54.8,3,"person,chair,bottle"
577,1778951939.72,11.75,84.52,56.3,3,"person,chair,bottle"
578,1778951939.81,11.82,83.97,64.9,3,"person,chair,bottle"
579,1778951939.89,11.7,84.88,58.8,3,"person,chair,bottle"
580,1778951939.98,11.77,84.39,54.8,3,"person,chair,bottle"
581,1778951940.07,11.01,90.22,67.6,4,"person,chair,bottle,chair"
582,1778951940.16,11.7,84.86,58.3,3,"person,chair,bottle"
583,1778951940.24,11.67,85.07,60.6,3,"person,chair,chair"
584,1778951940.33,11.74,84.58,54.8,3,"person,chair,bottle"
585,1778951940.41,11.71,84.76,63.2,4,"person,chair,bottle,chair"
586,1778951940.5,11.85,83.8,58.1,4,"person,chair,bottle,chair"
587,1778951940.58,11.78,84.29,57.6,4,"person,chair,bottle,chair"
588,1778951940.67,11.81,84.04,58.8,4,"person,chair,bottle,bottle"
589,1778951940.75,11.82,84.04,61.8,3,"person,chair,bottle"
590,1778951940.84,11.88,83.56,58.8,4,"person,chair,bottle,microwave"
591,1778951940.92,11.83,83.95,57.6,4,"person,chair,bottle,microwave"
592,1778951941.01,11.68,85.0,56.7,3,"person,chair,bottle"
593,1778951941.09,11.69,84.95,61.8,4,"person,chair,bottle,microwave"
594,1778951941.18,11.82,84.04,57.6,3,"person,chair,bottle"
595,1778951941.26,11.77,84.39,56.3,5,"person,chair,bottle,microwave,bottle"
596,1778951941.35,11.73,84.63,62.2,5,"person,chair,bottle,microwave,bottle"
597,1778951941.43,11.87,83.66,58.1,5,"person,chair,bottle,microwave,bottle"
598,1778951941.52,11.76,84.4,58.8,4,"person,chair,bottle,microwave"
599,1778951941.6,11.88,83.59,57.6,5,"person,chair,bottle,bowl,microwave"
600,1778951941.69,11.75,84.5,57.6,5,"person,chair,bottle,microwave,bowl"
601,1778951941.77,11.81,84.09,61.8,6,"person,chair,microwave,bottle,bowl,bottle"
602,1778951941.86,11.93,83.24,56.2,5,"person,chair,microwave,bottle,bottle"
603,1778951941.94,11.69,84.94,56.3,4,"person,chair,bottle,microwave"
604,1778951942.03,11.55,85.95,61.1,4,"person,chair,bottle,bottle"
605,1778951942.12,11.79,84.22,53.3,3,"person,chair,bottle"
606,1778951942.2,11.8,84.11,61.8,3,"person,chair,bottle"
607,1778951942.29,11.83,83.93,61.1,3,"person,chair,bottle"
608,1778951942.37,11.8,84.13,57.6,4,"person,chair,bottle,microwave"
609,1778951942.45,11.88,83.59,58.1,3,"person,chair,bottle"
610,1778951942.54,11.8,84.16,57.6,4,"person,chair,bottle,microwave"
611,1778951942.62,11.91,83.39,56.2,4,"person,chair,bottle,microwave"
612,1778951942.71,11.93,83.23,58.1,4,"person,chair,bottle,microwave"
613,1778951942.79,11.82,84.04,61.1,4,"person,chair,bottle,microwave"
614,1778951942.88,11.86,83.71,62.9,4,"person,chair,bottle,microwave"
615,1778951942.96,11.9,83.46,58.8,3,"person,chair,bottle"
616,1778951943.05,11.64,85.26,60.0,4,"person,chair,bottle,microwave"
617,1778951943.13,11.75,84.5,62.9,4,"person,chair,bottle,microwave"
618,1778951943.22,11.79,84.24,61.1,3,"person,chair,bottle"
619,1778951943.3,11.79,84.23,56.2,3,"person,chair,bottle"
620,1778951943.39,11.78,84.27,59.4,3,"person,chair,bottle"
621,1778951943.47,11.82,84.02,63.2,3,"person,chair,bottle"
622,1778951943.56,11.82,84.02,58.8,3,"person,chair,bottle"
623,1778951943.64,11.86,83.72,53.3,3,"person,chair,bottle"
624,1778951943.73,11.82,84.01,59.4,3,"person,chair,bottle"
625,1778951943.81,11.58,85.81,60.0,3,"person,chair,bottle"
626,1778951943.9,11.88,83.57,56.3,3,"person,chair,bottle"
627,1778951943.98,11.74,84.6,57.6,3,"person,chair,bottle"
628,1778951944.07,11.63,85.41,59.4,3,"person,chair,bottle"
629,1778951944.15,11.85,83.81,56.3,3,"person,chair,bottle"
630,1778951944.24,11.79,84.2,57.6,3,"person,chair,bottle"
631,1778951944.32,11.78,84.32,62.9,3,"person,chair,bottle"
632,1778951944.41,11.84,83.83,58.8,3,"person,chair,bottle"
633,1778951944.49,11.79,84.21,60.0,3,"person,chair,bottle"
634,1778951944.58,11.9,83.41,59.4,3,"person,chair,bottle"
635,1778951944.66,11.71,84.83,58.8,3,"person,chair,bottle"
636,1778951944.75,11.86,83.74,62.2,3,"person,chair,bottle"
637,1778951944.83,11.99,82.82,60.6,3,"person,chair,bottle"
638,1778951944.92,11.85,83.78,58.8,3,"person,chair,bottle"
639,1778951945.0,11.5,86.35,56.3,3,"person,chair,bottle"
640,1778951945.1,11.06,89.8,68.4,3,"person,chair,bottle"
641,1778951945.18,11.84,83.86,56.2,3,"person,chair,bottle"
642,1778951945.26,11.84,83.87,61.8,4,"person,chair,bottle,bottle"
643,1778951945.35,11.81,84.1,58.8,3,"person,chair,bottle"
644,1778951945.43,11.85,83.79,59.4,3,"person,chair,bottle"
645,1778951945.52,11.77,84.37,54.8,3,"person,chair,bottle"
646,1778951945.6,11.82,84.01,58.8,4,"person,chair,bottle,bottle"
647,1778951945.69,11.79,84.23,63.2,3,"person,chair,bottle"
648,1778951945.77,11.84,83.79,59.4,4,"person,chair,bottle,bottle"
649,1778951945.86,11.81,84.09,54.8,3,"person,chair,bottle"
650,1778951945.94,11.82,83.97,56.3,3,"person,chair,bottle"
651,1778951946.03,11.51,86.27,63.9,4,"person,chair,bottle,bottle"
652,1778951946.12,11.51,86.27,59.4,3,"person,chair,bottle"
653,1778951946.2,11.84,83.85,57.6,3,"person,chair,bottle"
654,1778951946.29,11.85,83.8,57.6,3,"person,chair,bottle"
655,1778951946.37,11.78,84.29,60.6,3,"person,chair,bottle"
656,1778951946.46,11.82,83.96,62.2,3,"person,chair,bottle"
657,1778951946.54,11.76,84.47,59.4,3,"person,chair,bottle"
658,1778951946.63,11.86,83.69,57.6,3,"person,chair,bottle"
659,1778951946.71,11.86,83.76,57.6,3,"person,chair,bottle"
660,1778951946.8,11.85,83.81,61.8,3,"person,chair,bottle"
661,1778951946.88,11.79,84.26,61.1,3,"person,chair,bottle"
662,1778951946.97,11.86,83.71,56.7,3,"person,chair,bottle"
663,1778951947.05,11.46,86.66,60.0,4,"person,chair,bottle,microwave"
664,1778951947.14,11.85,83.79,57.6,3,"person,chair,bottle"
665,1778951947.22,11.84,83.91,56.3,3,"person,chair,bottle"
666,1778951947.31,11.81,84.05,59.4,4,"person,chair,bottle,bottle"
667,1778951947.39,11.86,83.77,56.3,3,"person,chair,bottle"
668,1778951947.48,11.87,83.62,58.8,3,"person,chair,bottle"
669,1778951947.56,11.89,83.53,64.9,3,"person,chair,bottle"
670,1778951947.65,11.88,83.54,60.0,3,"person,chair,bottle"
671,1778951947.73,11.85,83.81,60.6,3,"person,chair,bottle"
672,1778951947.81,11.91,83.32,56.3,3,"person,chair,bottle"
673,1778951947.9,11.76,84.4,58.1,3,"person,chair,bottle"
674,1778951947.98,11.92,83.28,58.8,3,"person,chair,bottle"
675,1778951948.07,11.76,84.44,60.0,3,"person,chair,bottle"
676,1778951948.15,11.8,84.1,63.9,3,"person,chair,bottle"
677,1778951948.24,11.89,83.52,57.6,3,"person,chair,bottle"
678,1778951948.32,11.81,84.04,58.1,3,"person,chair,bottle"
679,1778951948.41,11.86,83.7,56.2,3,"person,chair,bottle"
680,1778951948.49,11.78,84.27,60.0,3,"person,chair,bottle"
681,1778951948.58,11.86,83.72,64.9,3,"person,chair,bottle"
682,1778951948.66,11.87,83.63,60.0,3,"person,chair,bottle"
683,1778951948.75,11.84,83.84,59.4,3,"person,chair,bottle"
684,1778951948.83,11.83,83.92,56.2,3,"person,chair,bottle"
