frame,time_s,latency_ms,fps,cpu_percent,ram_percent,temperature_c,detections
49,6.909,111.7,8.95,46.5,16.4,47.7,1
50,7.024,111.97,8.93,51.1,16.4,47.7,1
51,7.138,113.1,8.84,50.0,16.4,48.3,1
52,7.254,112.03,8.93,50.0,16.4,48.3,1
53,7.369,111.81,8.94,51.1,16.4,48.3,1
54,7.483,112.79,8.87,52.1,16.4,47.2,1
55,7.599,111.72,8.95,53.2,16.4,47.7,1
56,7.713,111.43,8.97,47.7,16.4,48.3,1
57,7.827,112.1,8.92,51.1,16.4,48.3,1
58,7.942,111.97,8.93,48.9,16.4,47.7,1
59,8.057,123.65,8.09,54.9,16.5,47.7,1
60,8.183,114.48,8.74,50.0,16.5,47.7,1
61,8.3,111.95,8.93,48.8,16.5,48.3,1
62,8.415,111.65,8.96,55.1,16.5,48.3,1
63,8.529,112.09,8.92,48.9,16.5,46.6,1
64,8.745,111.51,8.97,27.9,16.5,47.7,1
65,8.859,111.57,8.96,52.2,16.5,47.7,1
66,8.973,111.55,8.96,50.0,16.5,48.3,1
67,9.087,112.58,8.88,53.2,16.5,48.8,1
68,9.203,111.76,8.95,52.2,16.5,48.3,1
69,9.317,111.41,8.98,50.0,16.5,48.3,1
70,9.431,112.08,8.92,51.1,16.5,48.3,1
71,9.547,112.64,8.88,53.2,16.5,48.3,1
72,9.662,112.0,8.93,50.0,16.5,47.7,1
73,9.777,111.49,8.97,51.1,16.5,48.8,1
74,9.891,111.51,8.97,52.2,16.5,48.3,1
75,10.005,111.48,8.97,47.7,16.5,48.8,1
76,10.119,112.36,8.9,50.0,16.5,48.3,1
77,10.235,111.66,8.96,50.0,16.5,49.4,1
78,10.349,111.47,8.97,52.1,16.4,48.8,1
79,10.463,112.32,8.9,51.1,16.4,49.4,1
80,10.578,112.14,8.92,52.2,16.4,48.8,1
81,10.693,111.08,9.0,52.1,16.4,48.8,1
82,10.807,111.89,8.94,51.1,16.4,48.3,1
83,10.921,111.64,8.96,48.8,16.4,48.8,1
84,11.036,111.89,8.94,51.1,16.4,49.4,1
85,11.15,111.3,8.98,54.2,16.4,49.9,1
86,11.264,111.83,8.94,50.0,16.4,49.4,1
87,11.379,111.62,8.96,53.1,16.4,49.4,1
88,11.493,112.84,8.86,48.8,16.4,48.8,1
89,11.609,111.7,8.95,51.1,16.4,48.3,1
90,11.723,111.69,8.95,50.0,16.4,49.4,1
91,11.838,111.81,8.94,52.2,16.4,48.8,1
92,11.952,111.4,8.98,48.8,16.4,49.4,1
93,12.066,111.38,8.98,52.1,16.4,49.9,1
94,12.181,111.63,8.96,51.1,16.4,49.4,1
95,12.295,111.68,8.95,53.2,16.3,48.8,1
96,12.409,111.73,8.95,46.5,16.3,49.4,1
97,12.524,112.56,8.88,47.6,16.3,49.9,1
98,12.639,111.57,8.96,56.0,16.3,49.4,1
99,12.753,111.29,8.99,48.9,16.3,49.9,1
100,12.867,111.68,8.95,52.2,16.3,49.4,1
101,12.982,111.9,8.94,50.0,16.3,49.9,1
102,13.096,124.43,8.04,48.9,16.3,50.5,1
103,13.223,112.25,8.91,50.0,16.3,49.9,1
104,13.338,111.5,8.97,51.1,16.3,51.0,1
105,13.453,112.92,8.86,51.1,16.3,49.4,1
106,13.568,111.82,8.94,47.6,16.3,50.5,1
107,13.683,111.81,8.94,52.1,16.3,49.9,1
108,13.797,112.17,8.92,51.1,16.3,50.5,1
109,13.912,111.91,8.94,50.0,16.3,49.4,1
110,14.027,111.83,8.94,52.2,16.3,51.0,1
111,14.141,122.29,8.18,46.8,16.3,50.5,1
112,14.266,111.87,8.94,47.6,16.3,49.4,1
113,14.381,111.72,8.95,51.1,16.3,51.0,1
114,14.495,112.35,8.9,45.2,16.2,50.5,1
115,14.61,111.92,8.93,50.0,16.2,50.5,1
116,14.725,111.44,8.97,51.1,16.2,49.9,1
117,14.839,111.49,8.97,54.0,16.2,51.0,1
118,14.953,111.41,8.98,48.8,16.2,49.9,1
119,15.067,111.9,8.94,48.8,16.2,50.5,1
120,15.182,111.46,8.97,50.0,16.2,50.5,1
121,15.296,112.08,8.92,51.1,16.2,50.5,1
122,15.411,112.81,8.86,50.0,16.2,51.0,1
123,15.527,112.95,8.85,52.2,16.2,51.0,1
124,15.642,111.77,8.95,47.7,16.2,51.0,1
125,15.757,111.67,8.95,48.8,16.2,51.0,1
126,15.871,111.72,8.95,48.9,16.2,49.9,1
127,15.986,111.72,8.95,51.1,16.2,49.9,1
128,16.1,111.8,8.94,51.1,16.2,50.5,1
129,16.214,111.59,8.96,50.0,16.2,51.0,1
130,16.329,111.57,8.96,51.1,16.2,51.0,1
131,16.443,112.94,8.85,48.8,16.1,50.5,1
132,16.559,111.82,8.94,55.1,16.1,51.0,1
133,16.673,111.98,8.93,47.7,16.1,51.0,1
134,16.788,111.54,8.97,48.8,16.1,50.5,1
135,16.902,111.13,9.0,53.2,16.1,51.6,1
136,17.016,111.65,8.96,48.9,16.1,49.9,1
137,17.131,111.25,8.99,52.2,16.1,51.6,1
138,17.245,111.74,8.95,52.2,16.1,51.0,1
139,17.359,111.51,8.97,54.0,16.1,51.0,1
140,17.473,112.49,8.89,52.2,16.1,51.6,1
141,17.588,111.99,8.93,53.2,16.1,51.6,1
142,17.703,111.75,8.95,51.1,16.1,51.0,1
143,17.818,112.05,8.92,48.9,16.1,51.0,1
144,17.932,111.7,8.95,47.6,16.1,51.6,1
145,18.047,111.69,8.95,53.2,16.1,51.6,1
146,18.161,124.15,8.05,48.9,16.2,51.6,1
147,18.288,112.09,8.92,51.1,16.2,50.5,1
148,18.403,112.09,8.92,47.7,16.2,49.9,1
149,18.518,112.46,8.89,50.0,16.1,51.0,1
150,18.633,112.0,8.93,53.2,16.1,52.1,1
151,18.748,112.22,8.91,51.1,16.1,51.6,1
152,18.862,111.77,8.95,51.1,16.1,51.6,1
153,18.977,111.4,8.98,51.1,16.1,51.0,1
154,19.091,113.09,8.84,51.1,16.1,52.1,1
155,19.207,112.13,8.92,48.8,16.2,51.6,1
156,19.322,111.84,8.94,52.1,16.2,51.6,1
157,19.436,113.16,8.84,47.6,16.1,51.6,1
158,19.552,111.82,8.94,47.7,16.1,51.6,1
159,19.667,111.64,8.96,52.2,16.1,52.1,1
160,19.781,111.47,8.97,51.1,16.1,51.6,1
161,19.895,112.07,8.92,48.8,16.1,51.6,1
162,20.01,110.93,9.01,48.8,16.1,52.1,1
163,20.123,111.75,8.95,48.9,16.1,51.6,1
164,20.238,111.79,8.95,50.0,16.1,51.6,1
165,20.352,111.84,8.94,46.5,16.1,52.1,1
166,20.467,113.24,8.83,53.2,16.1,51.6,1
167,20.583,112.53,8.89,47.7,16.1,52.7,1
168,20.698,112.49,8.89,52.2,16.1,52.1,1
169,20.813,112.63,8.88,48.9,16.1,51.0,1
170,20.929,111.98,8.93,51.1,16.1,51.6,1
171,21.043,112.9,8.86,50.0,16.1,52.7,1
172,21.159,113.19,8.83,51.1,16.1,52.1,1
173,21.275,112.51,8.89,48.8,16.1,51.6,1
174,21.39,112.35,8.9,51.1,16.0,52.1,1
175,21.505,113.64,8.8,50.0,16.0,52.7,1
176,21.621,112.75,8.87,43.9,16.0,51.0,1
177,21.737,112.56,8.88,56.0,16.0,52.7,1
178,21.852,112.3,8.9,50.0,16.0,52.1,1
179,21.967,112.88,8.86,50.0,16.0,52.1,1
180,22.083,113.33,8.82,47.6,16.0,51.6,1
181,22.199,113.64,8.8,50.0,16.0,52.7,1
182,22.315,112.87,8.86,51.1,16.0,51.0,1
183,22.431,113.2,8.83,50.0,16.0,51.6,1
184,22.547,112.78,8.87,52.1,16.0,52.1,1
185,22.663,113.4,8.82,53.1,16.0,52.7,1
186,22.779,112.97,8.85,52.2,16.0,52.7,1
187,22.895,112.28,8.91,48.9,16.0,52.7,1
188,23.01,111.89,8.94,50.0,16.0,52.7,1
189,23.124,131.42,7.61,50.0,16.0,52.1,1
190,23.258,112.27,8.91,48.9,16.1,52.1,1
191,23.373,112.83,8.86,52.2,16.0,51.0,1
192,23.489,113.27,8.83,47.7,16.0,51.6,1
193,23.605,112.73,8.87,51.1,16.0,52.7,1
194,23.72,112.07,8.92,47.7,16.0,52.1,1
195,23.835,112.88,8.86,52.1,16.0,52.7,1
196,23.951,113.31,8.83,53.2,16.0,52.1,1
197,24.067,113.25,8.83,52.1,16.0,52.1,1
198,24.183,114.13,8.76,51.1,16.1,52.1,1
199,24.3,112.65,8.88,48.8,16.1,52.1,1
200,24.415,113.07,8.84,52.1,16.1,51.6,1
201,24.531,113.77,8.79,50.0,16.1,52.1,1
202,24.648,113.02,8.85,52.2,16.1,52.1,1
203,24.763,112.87,8.86,51.1,16.1,52.7,1
204,24.879,114.35,8.75,54.0,16.1,51.0,1
205,24.996,112.6,8.88,48.8,16.1,51.0,1
206,25.111,113.26,8.83,51.1,16.1,52.1,1
207,25.227,112.94,8.85,52.2,16.1,51.6,1
208,25.343,112.14,8.92,51.1,16.1,51.6,1
209,25.458,112.96,8.85,46.5,16.1,52.1,1
210,25.574,112.36,8.9,52.2,16.1,52.7,1
211,25.69,112.44,8.89,46.5,16.1,52.1,1
212,25.805,112.89,8.86,52.2,16.1,52.1,1
213,25.92,112.36,8.9,47.7,16.1,53.2,1
214,26.035,112.9,8.86,52.1,16.1,52.1,1
215,26.151,111.91,8.94,53.2,16.1,52.7,1
216,26.266,112.07,8.92,50.0,16.1,51.6,1
217,26.38,112.26,8.91,50.0,16.0,52.7,1
218,26.495,118.49,8.44,52.9,16.0,52.7,1
219,26.618,112.9,8.86,47.7,16.0,52.1,1
220,26.733,112.16,8.92,53.2,16.0,52.7,1
221,26.848,112.36,8.9,48.9,16.0,52.7,1
222,26.963,112.31,8.9,51.1,16.0,52.7,1
223,27.078,112.27,8.91,53.1,16.0,52.7,1
224,27.194,112.06,8.92,50.0,16.0,52.7,1
225,27.308,112.18,8.91,46.5,16.0,52.7,1
226,27.423,112.47,8.89,51.1,16.0,53.2,1
227,27.539,113.59,8.8,48.9,16.0,53.2,1
228,27.655,112.64,8.88,52.2,16.0,52.1,1
229,27.771,112.04,8.93,51.1,16.0,52.7,1
230,27.886,112.07,8.92,48.8,16.0,52.1,1
231,28.0,112.52,8.89,48.9,16.0,52.1,1
232,28.116,125.08,7.99,53.2,16.0,53.2,1
233,28.243,112.77,8.87,52.1,16.0,52.7,1
234,28.359,112.1,8.92,54.0,16.0,53.2,1
235,28.474,114.06,8.77,51.1,16.0,52.1,1
236,28.591,112.67,8.88,52.1,16.0,53.2,1
237,28.706,112.32,8.9,50.0,16.0,53.2,1
238,28.821,112.12,8.92,50.0,16.0,53.8,1
239,28.936,112.74,8.87,47.7,16.0,52.7,1
240,29.051,112.68,8.87,51.1,16.0,53.2,1
241,29.167,114.18,8.76,52.2,16.0,53.2,1
242,29.284,113.12,8.84,47.7,16.0,52.7,1
243,29.399,112.32,8.9,48.9,16.0,53.2,1
244,29.514,113.03,8.85,46.3,16.0,53.2,1
245,29.63,112.52,8.89,51.1,16.0,53.2,1
246,29.745,112.17,8.92,53.2,16.0,52.7,1
247,29.86,112.61,8.88,48.9,16.0,52.7,1
248,29.976,113.21,8.83,48.9,16.0,52.7,1
249,30.091,113.19,8.83,50.0,16.0,52.1,1
250,30.207,113.09,8.84,50.0,16.0,52.1,1
251,30.323,112.75,8.87,51.1,16.0,53.2,1
252,30.439,112.53,8.89,51.1,16.0,52.1,1
253,30.641,113.96,8.78,30.5,16.0,52.7,1
254,30.758,112.5,8.89,48.9,16.0,53.2,1
255,30.873,112.4,8.9,53.2,16.0,53.2,1
256,30.988,112.65,8.88,47.7,16.0,53.2,1
257,31.104,113.28,8.83,51.1,16.0,53.2,1
258,31.22,113.16,8.84,51.1,16.0,52.7,1
259,31.335,115.61,8.65,47.8,16.0,53.2,1
260,31.454,113.77,8.79,48.8,16.0,53.2,1
261,31.57,112.73,8.87,52.1,16.0,53.2,1
262,31.686,113.44,8.82,51.1,16.0,52.7,1
263,31.802,112.89,8.86,50.0,16.0,53.8,1
264,31.918,112.15,8.92,48.9,16.0,53.2,1
265,32.032,112.62,8.88,47.6,16.0,53.2,1
266,32.148,112.92,8.86,47.7,16.0,53.8,1
267,32.263,113.26,8.83,51.1,16.0,53.2,1
268,32.379,112.52,8.89,51.1,16.0,52.7,1
269,32.495,114.32,8.75,51.1,16.0,52.7,1
270,32.612,113.41,8.82,50.0,16.0,53.2,1
271,32.728,112.01,8.93,52.2,16.0,53.8,1
272,32.842,112.96,8.85,52.1,16.0,53.8,1
273,32.958,112.35,8.9,52.2,16.0,53.8,1
274,33.073,120.15,8.32,52.1,16.0,52.7,1
275,33.196,112.61,8.88,48.8,16.1,53.8,1
276,33.311,112.17,8.91,51.1,16.1,52.7,1
277,33.426,114.01,8.77,51.1,16.1,54.3,1
278,33.545,113.48,8.81,52.1,16.1,52.7,1
279,33.661,112.79,8.87,46.5,16.1,53.8,1
280,33.777,112.1,8.92,51.1,16.1,53.2,1
281,33.892,113.81,8.79,52.1,16.1,53.8,1
282,34.008,112.86,8.86,51.1,16.1,54.3,1
283,34.124,117.6,8.5,50.0,16.0,53.8,1
284,34.244,112.91,8.86,47.7,16.1,53.8,1
285,34.36,112.99,8.85,47.6,16.0,54.9,1
286,34.475,122.21,8.18,50.0,16.0,53.8,1
287,34.6,112.45,8.89,50.0,16.1,54.3,1
288,34.716,112.03,8.93,51.1,16.0,53.8,1
289,34.83,112.51,8.89,50.0,16.0,53.2,1
290,34.946,112.36,8.9,51.1,16.0,53.8,1
291,35.061,112.82,8.86,53.2,16.0,54.9,1
292,35.176,112.39,8.9,48.9,16.0,54.3,1
293,35.291,112.44,8.89,51.1,16.0,54.3,1
294,35.407,112.29,8.91,52.1,16.0,54.3,1
295,35.522,113.39,8.82,48.8,16.0,53.2,1
296,35.638,112.68,8.87,47.7,16.0,54.9,1
297,35.753,112.05,8.92,52.2,16.0,54.3,1
298,35.868,112.45,8.89,51.1,16.0,53.8,1
299,35.983,112.54,8.89,50.0,16.0,53.8,1
300,36.098,112.64,8.88,51.1,16.0,53.8,1
301,36.214,112.37,8.9,48.9,16.0,54.9,1
302,36.329,112.57,8.88,52.2,16.0,54.9,1
303,36.444,112.6,8.88,51.1,16.0,54.3,1
304,36.56,112.33,8.9,48.9,16.0,54.3,1
305,36.675,112.76,8.87,51.1,16.0,54.9,1
306,36.79,112.33,8.9,51.1,16.0,54.3,1
307,36.905,112.05,8.92,50.0,16.0,54.9,1
308,37.02,111.92,8.93,50.0,16.0,54.9,1
309,37.135,112.06,8.92,51.1,16.0,54.9,1
310,37.25,111.98,8.93,50.0,16.0,54.3,1
311,37.364,112.27,8.91,48.9,16.0,54.3,1
312,37.479,113.41,8.82,52.2,16.0,53.8,1
313,37.595,111.92,8.93,51.1,16.0,55.4,1
314,37.71,112.25,8.91,51.1,16.0,53.8,1
315,37.825,112.17,8.91,50.0,16.0,53.8,1
316,37.94,112.37,8.9,51.1,16.0,54.3,1
317,38.055,115.05,8.69,51.1,16.0,54.3,1
318,38.173,115.44,8.66,52.3,16.0,53.8,1
319,38.291,112.12,8.92,51.1,16.0,54.3,1
320,38.406,112.24,8.91,51.1,16.0,53.8,1
321,38.521,113.77,8.79,51.1,16.0,54.9,1
322,38.637,112.38,8.9,48.8,16.0,55.4,1
323,38.753,111.85,8.94,52.2,16.0,55.4,1
324,38.867,112.44,8.89,50.0,16.0,54.9,1
325,38.982,111.63,8.96,47.6,16.0,54.9,1
326,39.097,112.83,8.86,53.2,16.0,54.3,1
327,39.212,112.13,8.92,48.9,16.0,55.4,1
328,39.327,112.37,8.9,51.1,16.0,53.8,1
329,39.442,113.05,8.85,50.0,16.0,54.9,1
330,39.558,112.51,8.89,52.2,16.0,54.9,1
331,39.673,112.1,8.92,50.0,16.0,55.4,1
332,39.788,112.66,8.88,47.6,16.0,54.9,1
333,39.904,112.29,8.91,51.1,16.0,54.3,1
334,40.019,112.04,8.93,54.0,16.0,54.3,1
335,40.133,112.14,8.92,48.8,16.0,54.9,1
336,40.248,112.33,8.9,48.9,16.0,54.9,1
337,40.363,112.48,8.89,52.2,16.0,56.0,1
338,40.479,113.56,8.81,47.7,16.0,54.3,1
339,40.595,112.28,8.91,52.2,16.0,54.9,1
340,40.71,112.39,8.9,51.1,16.0,54.9,1
341,40.825,114.38,8.74,52.3,16.0,54.9,1
342,40.942,112.54,8.89,52.1,16.0,55.4,1
343,41.058,112.36,8.9,51.1,16.0,54.9,1
344,41.173,112.33,8.9,50.0,16.0,52.7,1
345,41.388,112.25,8.91,27.1,16.0,54.3,1
346,41.503,113.03,8.85,50.0,16.0,54.9,1
347,41.619,112.57,8.88,52.2,16.0,53.8,1
348,41.734,112.33,8.9,53.2,16.0,54.9,1
349,41.849,112.21,8.91,50.0,16.0,55.4,1
350,41.964,112.27,8.91,50.0,16.0,54.9,1
351,42.079,112.83,8.86,51.1,16.0,54.3,1
352,42.195,111.54,8.97,54.2,16.0,54.9,1
353,42.309,112.12,8.92,50.0,16.0,54.9,1
354,42.424,112.57,8.88,46.5,16.0,54.9,1
355,42.539,112.94,8.85,52.2,16.0,54.9,1
356,42.655,112.4,8.9,50.0,16.0,54.9,1
357,42.77,111.95,8.93,51.1,16.0,56.0,1
358,42.885,112.21,8.91,51.1,16.0,54.9,1
359,43.0,112.39,8.9,48.9,16.0,55.4,1
360,43.115,127.03,7.87,56.4,16.0,54.9,2
361,43.245,119.57,8.36,45.5,16.0,55.4,2
362,43.367,118.7,8.42,48.9,16.0,55.4,2
363,43.489,121.38,8.24,45.7,16.0,54.3,1
364,43.613,118.96,8.41,50.0,16.0,55.4,1
365,43.735,118.62,8.43,51.9,16.0,54.9,1
366,43.856,118.84,8.41,50.0,16.0,54.3,1
367,43.978,118.88,8.41,50.0,16.0,54.9,1
368,44.1,120.47,8.3,46.8,16.0,54.9,1
369,44.224,118.73,8.42,51.0,16.0,54.9,1
370,44.345,119.03,8.4,49.0,16.0,56.0,2
371,44.467,121.0,8.26,52.0,16.0,54.9,2
372,44.591,118.66,8.43,52.9,16.0,55.4,1
373,44.713,118.84,8.41,50.0,16.0,53.2,1
374,44.834,118.93,8.41,50.0,16.0,54.9,1
375,44.956,118.7,8.42,50.0,16.0,54.9,1
376,45.077,118.45,8.44,46.7,16.0,55.4,1
377,45.199,118.66,8.43,50.0,16.0,53.2,1
378,45.421,118.93,8.41,26.4,16.0,54.3,1
379,45.544,119.39,8.38,49.0,16.0,53.8,1
380,45.667,119.03,8.4,52.0,16.0,54.9,1
381,45.788,119.34,8.38,47.8,16.0,55.4,1
382,45.911,118.89,8.41,52.9,16.0,54.3,1
383,46.032,118.91,8.41,51.0,16.0,54.3,1
384,46.154,118.36,8.45,52.0,16.0,54.3,1
385,46.275,118.91,8.41,50.0,16.0,54.3,1
386,46.397,118.69,8.43,46.8,16.0,54.9,1
387,46.519,119.79,8.35,51.0,16.0,54.9,1
388,46.641,118.65,8.43,45.5,16.0,54.3,1
389,46.763,118.93,8.41,50.0,16.0,55.4,1
390,46.884,118.68,8.43,49.0,16.0,54.9,1
391,47.006,119.31,8.38,52.9,16.0,55.4,1
392,47.128,119.08,8.4,51.0,16.0,54.3,1
393,47.25,118.58,8.43,51.0,16.0,54.9,1
394,47.371,118.54,8.44,51.0,15.9,54.3,1
395,47.492,119.89,8.34,49.0,15.9,54.3,1
396,47.615,118.57,8.43,52.9,15.9,54.9,1
397,47.737,118.24,8.46,51.0,15.9,55.4,1
398,47.858,118.99,8.4,51.0,15.9,54.3,1
399,47.979,118.49,8.44,49.0,15.9,54.9,1
400,48.101,125.07,8.0,54.9,16.0,55.4,1
401,48.229,119.28,8.38,51.0,16.0,54.3,1
402,48.351,118.83,8.42,50.0,16.0,54.9,1
403,48.473,119.97,8.34,49.0,16.0,54.3,1
404,48.596,118.61,8.43,52.9,16.0,54.3,2
405,48.718,118.56,8.43,50.0,16.0,55.4,1
406,48.839,119.46,8.37,47.9,16.0,55.4,1
407,48.961,118.69,8.43,48.9,16.0,54.9,1
408,49.083,119.54,8.37,52.0,16.0,53.8,1
409,49.205,118.6,8.43,46.7,16.0,54.9,1
410,49.327,118.83,8.42,50.0,16.0,54.3,1
411,49.448,120.7,8.29,48.9,16.0,55.4,1
412,49.572,118.78,8.42,48.9,16.0,55.4,1
413,49.694,118.87,8.41,51.0,16.0,55.4,2
414,49.815,118.69,8.43,52.0,16.0,54.3,1
415,49.937,118.5,8.44,50.0,16.0,54.9,1
416,50.058,118.34,8.45,48.9,16.0,55.4,2
417,50.179,118.1,8.47,52.0,16.0,53.8,2
418,50.3,119.16,8.39,49.0,16.0,55.4,2
419,50.422,119.53,8.37,50.0,16.0,54.9,2
420,50.545,119.18,8.39,50.0,16.0,54.9,2
421,50.668,119.32,8.38,51.0,16.0,55.4,1
422,50.79,118.8,8.42,51.0,16.0,55.4,1
423,50.911,118.98,8.4,46.8,16.0,54.9,1
424,51.033,119.43,8.37,48.9,16.0,55.4,1
425,51.155,118.65,8.43,52.9,16.0,54.9,1
426,51.277,118.88,8.41,47.9,16.0,54.9,1
427,51.399,119.17,8.39,51.0,15.9,54.9,3
428,51.521,121.36,8.24,50.0,15.9,54.9,2
429,51.645,119.49,8.37,48.9,15.9,54.9,2
430,51.767,119.11,8.4,47.9,16.0,54.9,3
431,51.889,120.07,8.33,45.5,16.0,55.4,2
432,52.012,118.99,8.4,48.9,16.0,54.9,4
433,52.134,119.21,8.39,48.9,16.0,55.4,2
434,52.256,118.78,8.42,46.8,16.0,54.9,1
435,52.377,118.18,8.46,52.0,16.0,54.3,2
436,52.498,119.54,8.37,51.0,15.9,55.4,1
437,52.621,118.38,8.45,50.0,15.9,55.4,1
438,52.742,118.14,8.46,46.8,15.9,56.0,1
439,52.863,118.35,8.45,51.0,15.9,54.9,1
440,52.984,118.34,8.45,45.5,15.9,55.4,1
441,53.105,128.15,7.8,51.0,16.0,55.4,1
442,53.236,118.65,8.43,46.7,16.0,55.4,1
443,53.358,118.11,8.47,48.9,16.0,54.9,1
444,53.479,119.61,8.36,52.0,16.0,54.9,1
445,53.601,118.11,8.47,46.7,16.0,54.3,1
446,53.722,118.29,8.45,50.0,16.0,54.3,1
447,53.843,118.08,8.47,50.0,16.0,56.0,1
448,53.964,118.22,8.46,47.8,16.0,54.9,1
449,54.085,119.35,8.38,47.8,16.0,55.4,1
450,54.207,117.96,8.48,48.9,16.0,55.4,1
451,54.328,118.43,8.44,48.9,16.0,54.3,2
452,54.449,120.49,8.3,46.8,16.0,55.4,2
453,54.573,118.0,8.47,46.7,16.0,56.0,2
454,54.694,119.12,8.39,46.7,16.0,54.9,2
455,54.815,117.99,8.48,46.7,16.0,54.9,3
456,54.936,118.39,8.45,45.7,16.0,54.9,4
457,55.057,118.34,8.45,46.7,16.0,55.4,3
458,55.179,117.78,8.49,52.0,16.0,55.4,4
459,55.3,118.5,8.44,50.0,16.0,55.4,4
460,55.421,118.94,8.41,44.2,16.0,55.4,4
461,55.545,118.78,8.42,46.8,16.0,55.4,4
462,55.667,118.84,8.41,53.8,16.0,55.4,4
463,55.789,117.74,8.49,47.9,16.0,56.0,3
464,55.909,118.06,8.47,46.7,16.0,55.4,3
465,56.03,117.89,8.48,46.7,16.0,55.4,2
466,56.151,117.81,8.49,48.9,16.0,55.4,3
467,56.271,118.4,8.45,50.0,16.0,56.0,3
468,56.392,118.19,8.46,45.5,15.9,55.4,2
469,56.513,119.86,8.34,45.7,15.9,54.3,2
470,56.637,118.98,8.4,44.2,15.9,55.4,2
471,56.759,122.1,8.19,49.0,15.9,55.4,2
472,56.884,112.26,8.91,52.1,15.9,54.9,2
473,56.999,112.55,8.89,50.0,15.9,55.4,2
474,57.114,112.61,8.88,53.1,15.9,56.0,2
475,57.23,112.33,8.9,54.2,15.9,55.4,2
476,57.345,112.15,8.92,48.9,15.9,56.0,2
477,57.459,113.2,8.83,50.0,15.9,55.4,2
478,57.575,113.07,8.84,54.0,15.9,56.0,2
479,57.691,112.47,8.89,51.1,15.9,56.5,2
480,57.806,112.2,8.91,53.1,15.9,56.0,2
481,57.921,112.72,8.87,51.1,15.9,56.5,2
482,58.037,113.04,8.85,54.9,15.9,57.1,2
483,58.152,125.31,7.98,57.1,16.0,55.4,2
484,58.28,112.14,8.92,52.2,16.0,54.3,2
485,58.395,112.6,8.88,51.1,16.0,55.4,2
486,58.511,114.63,8.72,51.1,16.0,55.4,2
487,58.628,112.62,8.88,52.2,16.0,55.4,1
488,58.743,111.48,8.97,50.0,16.0,55.4,2
489,58.858,112.51,8.89,48.8,16.0,56.0,1
490,58.973,112.73,8.87,54.9,16.0,55.4,1
491,59.088,115.71,8.64,56.0,16.0,56.0,1
492,59.207,112.79,8.87,50.0,16.0,56.0,1
493,59.322,112.49,8.89,51.1,16.0,54.9,1
494,59.438,114.65,8.72,42.5,16.0,55.4,1
495,59.555,112.17,8.92,51.1,16.0,54.9,1
496,59.671,112.42,8.9,47.7,16.0,55.4,1
