frame,timestamp,fps,latency_ms,cpu_percent,detections_count,labels
363,1778952373.7,11.1,89.37,57.1,2,"person,person"
364,1778952373.79,11.19,88.63,58.3,2,"person,person"
365,1778952373.88,11.19,88.63,54.5,2,"person,person"
366,1778952373.97,11.01,90.04,60.5,2,"person,person"
367,1778952374.06,10.93,90.8,54.5,1,person
368,1778952374.15,11.18,88.58,53.1,1,person
369,1778952374.24,11.19,88.67,59.5,1,person
370,1778952374.33,11.14,89.0,57.1,1,person
371,1778952374.42,11.2,88.59,51.6,1,person
372,1778952374.51,11.19,88.48,53.1,1,person
373,1778952374.6,11.21,88.5,55.9,1,person
374,1778952374.69,11.09,89.4,54.5,2,"person,bottle"
375,1778952374.78,11.17,88.81,54.5,3,"person,bottle,bottle"
376,1778952374.87,11.2,88.5,59.5,3,"person,bottle,bottle"
377,1778952374.96,11.17,88.78,51.6,3,"person,bottle,bottle"
378,1778952375.05,10.9,90.93,57.1,4,"person,bottle,bottle,bottle"
379,1778952375.14,11.07,89.62,55.9,3,"person,bottle,bottle"
380,1778952375.23,11.14,88.98,55.9,3,"person,bottle,bottle"
381,1778952375.32,11.14,89.0,55.9,3,"person,bottle,bottle"
382,1778952375.41,11.1,89.32,58.3,4,"person,bottle,person,bottle"
383,1778952375.5,11.06,89.7,59.5,6,"person,person,bottle,bottle,person,bottle"
384,1778952375.59,11.04,89.83,57.1,4,"person,person,bottle,bottle"
385,1778952375.68,11.1,89.4,51.6,3,"person,bottle,bottle"
386,1778952375.78,11.06,89.62,55.9,4,"person,bottle,bottle,bottle"
387,1778952375.87,11.03,89.89,58.3,4,"person,bottle,microwave,bottle"
388,1778952375.96,11.06,89.64,50.0,3,"person,bottle,bottle"
389,1778952376.05,10.84,91.51,52.9,3,"person,bottle,bottle"
390,1778952376.14,10.92,89.82,55.9,3,"person,bottle,bottle"
391,1778952376.23,11.04,89.71,50.0,4,"person,bottle,bottle,microwave"
392,1778952376.32,11.0,90.17,57.9,4,"person,bottle,microwave,bottle"
393,1778952376.41,11.03,89.89,55.9,3,"person,bottle,bottle"
394,1778952376.5,11.08,89.5,55.9,3,"person,bottle,bottle"
395,1778952376.59,11.08,89.53,57.1,3,"person,bottle,bottle"
396,1778952376.69,11.02,89.99,54.5,3,"person,bottle,bottle"
397,1778952376.78,10.96,90.49,51.6,3,"person,bottle,bottle"
398,1778952376.87,11.12,88.99,53.1,3,"person,bottle,bottle"
399,1778952376.96,11.03,89.94,59.0,4,"person,bottle,bottle,microwave"
400,1778952377.05,10.89,91.03,55.9,3,"person,bottle,bottle"
401,1778952377.14,11.3,87.73,55.9,4,"person,bottle,bottle,microwave"
402,1778952377.22,11.74,84.47,62.9,3,"person,bottle,bottle"
403,1778952377.31,11.71,84.69,60.0,4,"person,bottle,bottle,microwave"
404,1778952377.4,11.71,84.69,60.0,3,"person,bottle,bottle"
405,1778952377.49,10.14,97.97,65.1,4,"person,bottle,bottle,microwave"
406,1778952377.58,11.69,84.81,62.2,3,"person,bottle,bottle"
407,1778952377.67,11.71,84.72,61.1,3,"person,bottle,bottle"
408,1778952377.75,11.82,83.85,61.1,3,"person,bottle,bottle"
409,1778952377.84,11.84,83.76,60.6,3,"person,bottle,bottle"
410,1778952377.92,11.72,84.62,64.1,3,"person,bottle,bottle"
411,1778952378.01,11.58,85.62,62.2,5,"person,bottle,microwave,bottle,person"
412,1778952378.09,11.68,84.92,63.2,5,"person,bottle,person,bottle,bottle"
413,1778952378.18,11.76,84.32,58.8,5,"person,bottle,person,bottle,microwave"
414,1778952378.26,11.82,83.87,58.8,7,"person,bottle,person,bottle,bottle,microwave,bottle"
415,1778952378.35,11.86,83.68,60.0,3,"person,bottle,bottle"
416,1778952378.43,11.73,84.57,62.9,4,"person,bottle,microwave,bottle"
417,1778952378.52,11.51,86.22,63.2,3,"person,bottle,bottle"
418,1778952378.61,11.82,83.87,61.1,4,"person,bottle,bottle,microwave"
419,1778952378.69,11.83,83.86,57.6,4,"person,bottle,microwave,bottle"
420,1778952378.78,11.84,83.79,59.4,4,"person,bottle,microwave,bottle"
421,1778952378.86,11.84,83.81,60.0,5,"person,bottle,bottle,bottle,microwave"
422,1778952378.94,11.81,83.97,65.0,3,"person,bottle,bottle"
423,1778952379.03,11.52,86.14,58.8,5,"person,bottle,bottle,bottle,microwave"
424,1778952379.12,11.8,84.07,62.2,5,"person,bottle,bottle,microwave,bottle"
425,1778952379.2,11.84,83.76,59.4,4,"person,bottle,bottle,bottle"
426,1778952379.29,11.78,84.16,58.8,3,"person,bottle,bottle"
427,1778952379.37,11.76,84.35,54.8,4,"person,bottle,bottle,microwave"
428,1778952379.46,11.77,84.27,61.1,3,"person,bottle,bottle"
429,1778952379.54,11.83,83.83,58.8,4,"person,bottle,bottle,microwave"
430,1778952379.63,11.81,83.98,58.1,4,"person,bottle,bottle,microwave"
431,1778952379.71,11.86,83.66,53.3,4,"person,bottle,bottle,microwave"
432,1778952379.8,11.76,84.35,57.6,3,"person,bottle,bottle"
433,1778952379.88,11.79,84.12,60.0,3,"person,bottle,bottle"
434,1778952379.97,11.67,84.92,59.4,4,"person,bottle,bottle,microwave"
435,1778952380.05,11.59,85.6,58.8,4,"person,bottle,microwave,bottle"
436,1778952380.14,11.66,85.06,57.6,3,"person,bottle,bottle"
437,1778952380.23,11.73,84.55,62.2,3,"person,bottle,bottle"
438,1778952380.31,11.71,84.66,57.6,4,"person,bottle,bottle,bottle"
439,1778952380.4,11.71,84.7,60.0,4,"person,bottle,bottle,microwave"
440,1778952380.48,11.68,84.93,59.4,4,"person,bottle,bottle,microwave"
441,1778952380.57,11.81,83.99,57.6,4,"person,bottle,bottle,microwave"
442,1778952380.65,11.65,85.13,60.0,3,"person,bottle,bottle"
443,1778952380.74,11.77,84.25,57.6,6,"person,bottle,bottle,bottle,microwave,bottle"
444,1778952380.82,11.67,84.99,57.6,4,"person,bottle,microwave,bottle"
445,1778952380.91,11.75,84.44,60.0,4,"person,bottle,bottle,bottle"
446,1778952381.0,11.38,87.15,56.3,5,"person,bottle,microwave,bottle,bottle"
447,1778952381.08,11.77,84.29,58.1,4,"person,bottle,bottle,bottle"
448,1778952381.17,11.66,85.01,62.2,6,"person,bottle,bottle,microwave,bottle,bottle"
449,1778952381.25,11.76,84.36,57.6,4,"person,bottle,microwave,bottle"
450,1778952381.34,11.74,84.45,57.6,5,"person,bottle,bottle,bottle,bottle"
451,1778952381.42,11.81,84.01,62.2,4,"person,bottle,bottle,microwave"
452,1778952381.51,11.71,84.71,57.6,5,"person,person,bottle,bottle,bottle"
453,1778952381.6,11.78,84.22,60.6,4,"person,person,bottle,bottle"
454,1778952381.68,11.75,84.38,60.0,5,"person,bottle,microwave,bottle,bottle"
455,1778952381.77,11.74,84.49,57.6,6,"person,bottle,bottle,person,bottle,person"
456,1778952381.85,11.75,84.4,53.3,5,"person,person,bottle,bottle,bottle"
457,1778952381.94,11.71,84.68,60.6,6,"person,person,bottle,bottle,bottle,microwave"
458,1778952382.02,11.65,85.13,57.6,5,"person,bottle,bottle,bottle,bottle"
459,1778952382.11,11.82,83.96,57.6,4,"person,bottle,bottle,bottle"
460,1778952382.19,11.72,84.6,60.0,4,"person,bottle,bottle,bottle"
461,1778952382.28,11.77,84.28,58.1,4,"person,person,bottle,bottle"
462,1778952382.36,11.8,84.01,57.6,4,"person,bottle,person,bottle"
463,1778952382.46,9.94,99.89,59.0,2,"person,bottle"
464,1778952382.55,11.63,85.28,60.6,1,person
465,1778952382.64,11.72,84.64,57.6,1,person
466,1778952382.72,11.67,84.96,57.6,1,person
467,1778952382.81,11.71,84.75,54.8,1,person
468,1778952382.89,11.62,85.31,61.1,1,person
469,1778952382.98,11.69,84.88,56.3,2,"person,person"
470,1778952383.07,11.35,87.38,60.0,2,"person,person"
471,1778952383.15,11.61,85.48,58.8,2,"person,person"
472,1778952383.24,11.69,84.79,57.6,2,"person,person"
473,1778952383.33,11.68,84.91,57.6,2,"person,person"
474,1778952383.41,11.62,85.31,56.3,2,"person,person"
475,1778952383.5,11.52,86.02,61.8,2,"person,person"
476,1778952383.59,11.56,85.76,61.1,2,"person,person"
477,1778952383.67,11.73,84.57,57.6,2,"person,person"
478,1778952383.76,11.64,85.17,63.2,2,"person,person"
479,1778952383.84,11.63,85.33,58.8,2,"person,person"
480,1778952383.93,11.64,85.19,56.2,2,"person,person"
481,1778952384.02,11.42,86.91,58.8,2,"person,person"
482,1778952384.1,11.66,85.04,58.8,2,"person,person"
483,1778952384.19,11.59,85.61,60.0,2,"person,person"
484,1778952384.28,11.76,84.27,56.3,2,"person,person"
485,1778952384.36,11.64,85.22,61.1,2,"person,person"
486,1778952384.45,11.63,85.27,57.6,2,"person,person"
487,1778952384.53,11.66,85.05,61.8,2,"person,person"
488,1778952384.62,11.73,84.55,56.3,2,"person,person"
489,1778952384.71,11.65,85.17,62.2,2,"person,person"
490,1778952384.79,11.74,84.46,58.8,2,"person,person"
491,1778952384.88,11.76,84.41,60.0,2,"person,person"
492,1778952384.96,11.63,85.28,58.8,2,"person,person"
493,1778952385.05,11.59,85.6,56.3,4,"person,person,bottle,bottle"
494,1778952385.13,11.69,84.84,56.3,4,"person,person,bottle,bottle"
495,1778952385.22,11.77,84.27,57.6,3,"person,person,bottle"
496,1778952385.31,11.72,84.62,62.2,2,"person,person"
497,1778952385.39,11.57,85.79,59.4,2,"person,person"
498,1778952385.48,11.63,85.29,57.6,2,"person,person"
499,1778952385.56,11.72,84.63,57.6,2,"person,person"
500,1778952385.65,11.61,85.41,62.2,3,"person,person,person"
501,1778952385.74,11.78,84.22,54.8,2,"person,person"
502,1778952385.82,11.64,85.2,61.1,2,"person,person"
503,1778952385.91,11.79,84.16,54.8,2,"person,person"
504,1778952385.99,11.45,86.67,56.2,3,"person,person,person"
505,1778952386.08,11.76,84.35,58.8,2,"person,person"
506,1778952386.17,11.61,85.42,63.2,2,"person,person"
507,1778952386.25,11.71,84.69,54.8,1,person
508,1778952386.34,11.72,84.63,63.9,2,"person,bottle"
509,1778952386.42,11.75,84.39,57.6,3,"person,bottle,bottle"
510,1778952386.51,11.82,83.91,58.8,4,"person,bottle,bottle,bottle"
511,1778952386.59,11.56,85.81,60.0,4,"person,bottle,bottle,bottle"
512,1778952386.68,11.66,85.04,56.3,4,"person,bottle,bottle,bottle"
513,1778952386.77,11.6,85.5,63.2,4,"person,bottle,bottle,bottle"
514,1778952386.85,11.6,85.52,58.8,5,"person,person,bottle,bottle,bottle"
515,1778952386.94,11.62,85.42,57.6,5,"person,bottle,bottle,person,bottle"
516,1778952387.03,11.48,86.4,62.2,5,"person,bottle,person,bottle,microwave"
517,1778952387.11,11.61,85.45,56.3,4,"person,bottle,bottle,bottle"
518,1778952387.2,11.63,85.28,58.8,5,"person,bottle,bottle,bottle,microwave"
519,1778952387.28,11.72,84.65,63.9,4,"person,bottle,bottle,bottle"
520,1778952387.37,11.65,85.1,58.8,4,"person,bottle,bottle,bottle"
521,1778952387.46,11.18,88.74,62.9,5,"person,bottle,bottle,microwave,bottle"
522,1778952387.55,11.4,86.71,56.3,5,"person,bottle,bottle,bottle,microwave"
523,1778952387.63,11.61,85.48,58.8,5,"person,bottle,microwave,bottle,bottle"
524,1778952387.72,11.71,84.67,54.8,4,"person,bottle,microwave,bottle"
525,1778952387.81,11.63,85.29,58.8,5,"person,bottle,bottle,bottle,microwave"
526,1778952387.89,11.71,84.67,59.4,5,"person,bottle,microwave,bottle,bottle"
527,1778952387.98,11.62,85.36,60.0,4,"person,bottle,bottle,bottle"
528,1778952388.07,11.23,88.34,58.3,4,"person,bottle,bottle,bottle"
529,1778952388.15,11.58,85.68,63.2,4,"person,bottle,bottle,bottle"
530,1778952388.24,11.69,84.83,56.3,3,"person,bottle,bottle"
531,1778952388.33,11.66,85.06,63.2,4,"person,bottle,bottle,microwave"
532,1778952388.41,11.62,85.29,56.7,3,"person,bottle,bottle"
533,1778952388.5,11.47,86.48,58.8,4,"person,bottle,sink,bottle"
534,1778952388.59,11.58,85.66,62.2,4,"person,bottle,sink,bottle"
535,1778952388.67,11.71,84.74,57.6,4,"person,bottle,sink,bottle"
536,1778952388.76,11.79,84.1,63.2,3,"person,bottle,sink"
537,1778952388.84,11.66,85.09,58.8,3,"person,bottle,sink"
538,1778952388.93,11.77,84.21,58.8,2,"person,sink"
539,1778952389.02,11.44,86.76,62.2,2,"person,sink"
540,1778952389.1,11.71,84.7,62.2,3,"person,sink,bottle"
541,1778952389.19,11.71,84.7,56.3,4,"person,microwave,bottle,sink"
542,1778952389.27,11.77,84.24,58.8,5,"person,microwave,bottle,sink,bottle"
543,1778952389.36,11.66,85.12,61.1,4,"person,bottle,sink,bottle"
544,1778952389.44,11.66,85.04,59.4,4,"person,bottle,bottle,sink"
545,1778952389.53,11.66,85.1,60.0,4,"person,bottle,bottle,sink"
546,1778952389.62,11.77,84.24,58.8,3,"person,bottle,bowl"
547,1778952389.7,11.79,84.11,61.1,3,"person,bottle,bowl"
548,1778952389.79,11.65,85.12,58.8,3,"person,bottle,bowl"
549,1778952389.87,11.73,84.58,56.2,3,"person,bottle,bowl"
550,1778952389.96,11.68,84.94,61.1,3,"person,bottle,bowl"
551,1778952390.04,11.65,85.15,56.7,3,"person,bottle,bowl"
552,1778952390.13,11.75,84.41,63.2,3,"person,bottle,bowl"
553,1778952390.21,11.74,84.47,56.3,3,"person,bottle,bowl"
554,1778952390.3,11.72,84.65,56.3,3,"person,bottle,bowl"
555,1778952390.39,11.66,85.11,61.1,3,"person,bottle,bowl"
556,1778952390.47,11.76,84.33,54.8,3,"person,bottle,bowl"
557,1778952390.56,11.6,85.49,61.1,3,"person,bottle,bowl"
558,1778952390.64,11.77,84.28,56.2,3,"person,bottle,bowl"
559,1778952390.73,11.78,84.23,62.9,3,"person,bottle,bowl"
560,1778952390.81,11.66,85.07,61.1,4,"person,sink,bottle,sink"
561,1778952390.9,11.82,83.92,57.6,3,"person,bottle,microwave"
562,1778952390.98,11.75,84.44,62.2,3,"person,bottle,microwave"
563,1778952391.07,11.39,87.17,60.0,2,"person,person"
564,1778952391.16,11.62,85.32,58.8,2,"person,person"
565,1778952391.24,11.65,85.16,57.6,2,"person,person"
566,1778952391.33,11.64,85.17,57.6,3,"person,person,person"
567,1778952391.42,11.64,85.25,61.1,2,"person,person"
568,1778952391.5,11.68,84.89,57.6,2,"person,person"
569,1778952391.59,11.69,84.84,60.0,2,"person,person"
570,1778952391.67,11.72,84.65,57.6,2,"person,person"
571,1778952391.76,11.6,85.54,56.3,2,"person,person"
572,1778952391.85,11.62,85.31,57.6,2,"person,person"
573,1778952391.93,11.64,85.25,61.8,2,"person,person"
574,1778952392.02,11.47,86.45,54.5,2,"person,person"
575,1778952392.11,11.61,85.41,58.8,3,"person,person,person"
576,1778952392.19,11.65,85.12,61.8,3,"person,person,person"
577,1778952392.28,11.67,85.0,58.8,3,"person,person,person"
578,1778952392.36,11.67,84.98,57.6,2,"person,person"
579,1778952392.46,11.0,90.2,60.0,2,"person,person"
580,1778952392.54,11.37,87.06,59.4,2,"person,person"
581,1778952392.63,11.69,84.85,58.8,2,"person,person"
582,1778952392.72,11.65,85.09,57.6,2,"person,person"
583,1778952392.8,11.54,85.96,61.1,2,"person,person"
584,1778952392.89,11.68,84.92,50.0,2,"person,person"
585,1778952392.97,11.67,85.05,60.0,2,"person,person"
586,1778952393.06,11.57,85.76,59.4,2,"person,person"
587,1778952393.15,11.71,84.73,58.8,3,"person,person,person"
588,1778952393.23,11.79,84.14,57.6,3,"person,person,person"
589,1778952393.32,11.8,84.11,58.8,4,"person,person,person,bottle"
590,1778952393.4,11.65,85.16,58.8,3,"person,bottle,person"
591,1778952393.49,11.59,85.6,57.6,4,"person,person,person,bottle"
592,1778952393.58,11.68,84.85,57.6,3,"person,person,bottle"
593,1778952393.66,11.72,84.66,57.6,3,"person,person,bottle"
594,1778952393.75,11.65,85.15,58.8,3,"person,person,bottle"
595,1778952393.83,11.73,84.56,54.8,3,"person,person,bottle"
596,1778952393.92,11.78,84.16,61.8,4,"person,person,bottle,bottle"
597,1778952394.0,11.57,85.76,60.0,4,"person,person,bottle,bottle"
598,1778952394.09,11.53,86.0,59.5,3,"person,person,bottle"
599,1778952394.18,11.85,83.76,58.1,4,"person,person,microwave,bottle"
600,1778952394.26,11.74,84.43,62.2,3,"person,person,person"
601,1778952394.35,11.72,84.6,57.6,2,"person,person"
602,1778952394.43,11.7,84.77,56.3,3,"person,person,person"
603,1778952394.52,11.77,84.29,58.8,2,"person,person"
604,1778952394.6,11.76,84.31,56.3,2,"person,person"
605,1778952394.69,11.91,83.31,56.3,2,"person,person"
606,1778952394.77,11.76,84.32,57.6,2,"person,remote"
607,1778952394.86,11.77,84.33,60.6,1,person
608,1778952394.94,11.76,84.31,58.8,1,person
609,1778952395.03,11.64,85.25,58.8,1,person
610,1778952395.11,11.76,84.34,56.3,2,"person,bowl"
611,1778952395.2,11.79,84.16,57.6,2,"person,bowl"
612,1778952395.28,11.87,83.53,57.6,4,"person,person,bowl,bottle"
613,1778952395.37,11.72,84.64,61.1,3,"person,bottle,bowl"
614,1778952395.46,11.6,85.46,60.0,3,"person,bottle,bowl"
615,1778952395.54,11.84,83.79,61.8,1,person
616,1778952395.63,11.71,84.69,60.0,1,person
617,1778952395.71,11.76,84.36,57.6,1,person
618,1778952395.8,11.65,85.14,61.1,2,"person,bowl"
619,1778952395.88,11.76,84.37,61.1,4,"person,bottle,bottle,bowl"
620,1778952395.97,11.79,84.1,56.3,3,"person,bowl,bottle"
621,1778952396.05,11.64,85.22,60.0,4,"person,bowl,bottle,bottle"
622,1778952396.14,11.79,84.08,58.1,3,"person,bowl,bottle"
623,1778952396.22,11.81,84.0,57.6,3,"person,bottle,bowl"
624,1778952396.31,11.78,84.17,61.1,3,"person,bottle,bowl"
625,1778952396.39,11.66,85.05,58.8,3,"person,bottle,bowl"
626,1778952396.48,11.76,84.33,54.8,2,"person,bowl"
627,1778952396.57,11.73,84.58,62.2,2,"person,bowl"
628,1778952396.65,11.8,84.0,61.8,1,person
629,1778952396.74,11.82,83.9,56.3,2,"person,bowl"
630,1778952396.82,11.72,84.62,57.6,3,"person,bowl,bottle"
631,1778952396.91,11.81,83.97,56.3,2,"person,bottle"
632,1778952396.99,11.64,85.23,58.8,2,"person,bottle"
633,1778952397.08,11.64,84.94,58.8,2,"person,bottle"
634,1778952397.16,11.84,83.75,57.6,2,"person,bottle"
635,1778952397.25,11.62,85.37,61.1,1,person
636,1778952397.33,11.8,84.06,57.6,2,"person,person"
637,1778952397.42,11.72,84.67,59.4,2,"person,person"
638,1778952397.52,10.45,95.04,59.5,3,"person,person,suitcase"
639,1778952397.6,11.72,84.62,61.1,3,"person,person,suitcase"
640,1778952397.69,11.8,84.03,58.8,2,"person,person"
641,1778952397.77,11.77,84.26,59.4,2,"person,person"
642,1778952397.86,11.82,83.9,60.0,2,"person,person"
643,1778952397.94,11.77,84.33,62.2,2,"person,person"
644,1778952398.03,11.58,85.5,56.3,2,"person,person"
645,1778952398.11,11.87,83.55,64.9,2,"person,person"
646,1778952398.2,11.76,84.33,57.6,3,"person,person,bottle"
647,1778952398.28,11.84,83.75,56.3,3,"person,person,bottle"
648,1778952398.37,11.75,84.42,58.1,3,"person,person,bottle"
649,1778952398.45,11.83,83.81,61.1,3,"person,person,bottle"
650,1778952398.54,11.56,85.79,60.0,3,"person,person,bottle"
651,1778952398.62,11.76,84.35,60.6,3,"person,person,bottle"
652,1778952398.71,11.76,84.29,57.6,3,"person,person,bottle"
653,1778952398.79,11.8,84.07,57.6,3,"person,person,bottle"
654,1778952398.88,11.73,84.51,54.8,3,"person,person,bottle"
655,1778952398.97,11.8,84.04,62.9,3,"person,person,bottle"
656,1778952399.05,11.58,85.6,58.8,3,"person,person,bottle"
657,1778952399.14,11.78,84.18,61.1,2,"person,bottle"
658,1778952399.22,11.84,83.76,54.8,2,"person,bottle"
659,1778952399.31,11.75,84.47,56.7,3,"person,bottle,bowl"
660,1778952399.39,11.71,84.66,61.1,1,person
661,1778952399.48,11.81,84.03,57.6,1,person
662,1778952399.56,11.75,84.36,57.6,3,"person,bowl,bottle"
