frame,fps,latency_ms,cpu_percent,raw_messages,filtered_messages,blocked_messages,messages
147,11.71,84.8,61.1,2,0,2,
148,11.73,84.62,61.1,2,0,2,
149,11.76,84.38,54.8,2,0,2,
150,11.64,85.26,60.6,2,0,2,
151,11.58,85.67,57.6,2,0,2,
152,11.71,84.73,61.1,2,0,2,
153,11.73,84.58,57.6,2,0,2,
154,11.76,84.35,60.0,2,0,2,
155,11.76,84.36,58.8,2,0,2,
156,11.81,84.02,54.8,2,0,2,
157,11.74,84.52,57.6,2,0,2,
158,11.69,84.88,63.9,2,0,2,
159,11.7,84.83,57.6,2,0,2,
160,11.69,84.9,62.2,2,0,2,
161,11.7,84.85,57.6,2,0,2,
162,11.62,85.38,60.0,2,0,2,
163,11.61,85.47,58.8,2,0,2,
164,11.7,84.83,63.2,2,0,2,
165,11.64,85.24,58.8,2,0,2,
166,11.73,84.6,61.1,2,0,2,
167,11.71,84.76,60.0,2,0,2,
168,11.79,84.12,54.8,2,0,2,
169,11.73,84.57,61.8,2,0,2,
170,11.65,85.15,58.8,2,0,2,
171,11.7,84.82,61.1,2,0,2,
172,11.76,84.39,60.0,2,0,2,
173,11.63,85.35,57.6,2,0,2,
174,11.73,84.56,60.0,2,0,2,
175,11.58,85.74,56.3,2,0,2,
176,11.68,84.94,63.9,2,2,0,person on your right | microwave ahead
177,11.69,84.94,57.6,2,0,2,
178,11.81,84.01,64.1,3,1,2,refrigerator on your left
179,11.72,84.72,58.8,2,0,2,
180,11.66,85.12,57.6,2,0,2,
181,11.73,84.6,60.0,2,0,2,
182,11.69,84.89,56.3,2,0,2,
183,10.94,90.77,67.6,2,0,2,
184,11.76,84.33,60.0,2,0,2,
185,11.75,84.5,58.8,2,0,2,
186,11.61,85.44,57.6,2,0,2,
187,11.7,84.84,64.9,2,0,2,
188,11.73,84.61,56.2,2,0,2,
189,11.81,84.04,60.0,2,0,2,
190,11.7,84.78,61.1,2,0,2,
191,11.66,85.12,56.7,2,0,2,
192,11.73,84.58,63.2,2,0,2,
193,11.71,84.73,57.6,2,0,2,
194,11.69,84.91,61.1,2,0,2,
195,11.58,85.68,60.0,2,0,2,
196,11.82,83.9,60.0,2,0,2,
197,11.79,84.17,62.9,2,0,2,
198,11.55,85.88,54.8,2,0,2,
199,11.62,85.4,63.2,2,0,2,
200,11.69,84.89,54.8,2,0,2,
201,11.78,84.25,62.2,2,0,2,
202,11.8,84.06,60.0,2,0,2,
203,11.6,85.58,57.6,2,0,2,
204,11.7,84.82,60.0,2,0,2,
205,11.64,85.29,53.3,2,0,2,
206,11.71,84.72,57.6,2,0,2,
207,11.59,85.58,53.6,2,0,2,
208,11.62,85.4,61.1,2,0,2,
209,11.61,85.5,60.0,2,0,2,
210,11.49,86.38,58.8,2,0,2,
211,11.69,84.92,57.6,2,0,2,
212,11.61,85.42,60.0,2,0,2,
213,11.63,85.37,60.0,2,0,2,
214,11.61,85.45,60.0,2,0,2,
215,11.71,84.7,56.2,2,0,2,
216,11.63,85.3,62.2,2,0,2,
217,11.7,84.8,60.0,2,0,2,
218,11.67,85.03,61.1,2,0,2,
219,11.61,85.49,58.1,2,0,2,
220,11.59,85.56,62.2,2,0,2,
221,11.48,86.45,56.3,2,0,2,
222,11.63,85.33,58.8,2,0,2,
223,11.67,85.08,61.1,3,1,2,refrigerator on your left
224,11.67,85.03,58.8,2,0,2,
225,11.63,85.24,60.0,3,0,3,
226,11.58,85.63,58.8,2,0,2,
227,11.69,84.89,61.1,2,0,2,
228,11.61,85.41,60.0,2,0,2,
229,11.71,84.76,62.2,3,0,3,
230,11.79,84.16,59.4,2,0,2,
231,11.66,85.12,58.8,2,0,2,
232,11.69,84.89,57.6,2,0,2,
233,11.58,85.7,60.0,2,0,2,
234,11.67,85.02,60.0,2,0,2,
235,11.61,85.46,58.8,2,2,0,person on your right | microwave ahead
236,11.69,84.85,61.1,2,0,2,
237,11.63,85.32,61.1,2,0,2,
238,11.73,84.57,58.8,2,0,2,
239,11.66,85.09,56.2,2,0,2,
240,11.71,84.75,60.0,2,0,2,
241,10.46,94.94,60.0,3,1,2,refrigerator on your left
242,11.64,85.27,54.8,2,0,2,
243,11.66,85.13,62.2,2,0,2,
244,11.5,86.31,58.8,2,0,2,
245,11.66,85.12,57.6,2,0,2,
246,11.66,85.06,61.1,2,0,2,
247,11.7,84.82,57.6,2,0,2,
248,11.65,85.19,62.2,3,0,3,
249,11.64,85.27,60.6,2,0,2,
250,11.65,85.18,60.0,2,0,2,
251,11.72,84.67,57.6,2,0,2,
252,11.18,88.78,60.5,2,0,2,
253,11.53,86.05,61.8,2,0,2,
254,11.67,85.04,60.0,2,0,2,
255,11.79,84.19,58.8,3,0,3,
256,11.54,85.98,57.6,3,0,3,
257,11.62,85.4,60.0,2,0,2,
258,11.69,84.88,60.0,3,0,3,
259,11.7,84.79,56.3,3,0,3,
260,11.64,85.24,63.2,3,0,3,
261,11.73,84.6,61.8,2,0,2,
262,11.65,85.15,61.1,2,0,2,
263,11.7,84.82,58.8,3,0,3,
264,11.66,85.1,56.3,3,0,3,
265,11.76,84.35,60.0,2,0,2,
266,11.61,85.43,58.8,3,0,3,
267,11.74,84.5,62.2,2,0,2,
268,11.54,85.98,56.7,3,0,3,
269,11.73,84.62,62.2,2,0,2,
270,11.63,85.31,57.6,3,0,3,
271,11.7,84.83,61.1,2,0,2,
272,11.71,84.71,57.6,2,0,2,
273,11.66,85.1,61.1,3,0,3,
274,11.62,85.37,57.6,2,0,2,
275,11.75,84.44,57.6,3,0,3,
276,11.75,84.39,60.6,2,0,2,
277,11.67,85.04,56.3,2,0,2,
278,11.63,85.34,61.1,2,0,2,
279,11.58,85.7,56.3,3,0,3,
280,11.76,84.33,58.8,2,0,2,
281,11.77,84.3,57.6,2,0,2,
282,11.76,84.36,60.0,3,0,3,
283,11.82,83.95,62.9,3,0,3,
284,11.75,84.39,57.6,2,0,2,
285,11.69,84.93,56.3,2,0,2,
286,11.85,83.72,62.2,2,0,2,
287,11.81,84.05,58.1,2,0,2,
288,11.81,84.04,56.3,2,0,2,
289,11.71,84.74,57.6,2,0,2,
290,11.78,84.21,60.0,2,0,2,
291,11.59,85.6,56.3,2,0,2,
292,11.75,84.43,63.9,3,0,3,
293,11.84,83.83,57.6,2,0,2,
294,11.73,84.58,56.3,3,2,1,person on your right | microwave ahead
295,11.8,84.09,61.1,3,0,3,
296,11.78,84.2,58.8,3,0,3,
297,11.77,84.34,56.7,3,0,3,
298,11.68,84.99,61.1,3,0,3,
299,11.07,89.66,64.9,3,0,3,
300,11.71,84.7,61.8,3,1,2,refrigerator on your left
301,11.74,84.58,60.0,2,0,2,
302,11.79,84.19,57.6,2,0,2,
303,11.59,85.65,63.9,3,0,3,
304,11.77,84.29,56.3,3,0,3,
305,11.72,84.71,61.1,3,0,3,
306,11.74,84.56,58.8,2,0,2,
307,11.65,85.22,54.8,3,0,3,
308,11.72,84.61,61.1,2,0,2,
309,11.78,84.26,58.1,3,0,3,
310,11.67,85.05,60.0,2,0,2,
311,11.48,86.42,58.8,2,0,2,
312,11.78,84.19,62.2,2,0,2,
313,11.72,84.65,58.8,2,0,2,
314,11.5,86.27,57.6,2,0,2,
315,11.73,84.63,59.4,2,0,2,
316,11.68,84.94,61.1,2,0,2,
317,11.75,84.45,57.6,2,0,2,
318,11.69,84.89,56.3,2,0,2,
319,11.76,84.35,60.0,3,0,3,
320,11.76,84.34,57.6,2,0,2,
321,11.66,85.11,60.0,2,0,2,
322,11.66,85.12,57.6,2,0,2,
323,11.69,84.87,61.8,3,0,3,
324,11.75,84.44,60.0,2,0,2,
325,11.77,84.29,57.6,2,0,2,
326,11.48,86.44,62.2,2,0,2,
327,11.64,85.29,56.3,2,0,2,
328,11.74,84.52,57.6,3,0,3,
329,11.7,84.86,57.6,3,0,3,
330,11.74,84.53,64.9,2,0,2,
331,11.76,84.35,57.6,2,0,2,
332,11.95,82.98,56.3,2,0,2,
333,11.75,84.44,58.8,2,0,2,
334,11.65,85.16,60.0,3,0,3,
335,11.78,84.22,59.4,2,0,2,
336,11.66,85.08,56.3,3,0,3,
337,11.7,84.86,60.0,2,0,2,
338,11.58,85.7,57.6,3,0,3,
339,11.75,84.49,56.2,3,0,3,
340,11.73,84.6,53.3,3,0,3,
341,11.72,84.72,62.9,3,0,3,
342,11.81,84.03,58.8,2,0,2,
343,11.76,84.36,56.3,2,0,2,
344,11.67,85.02,60.0,3,0,3,
345,11.78,84.25,57.6,2,0,2,
346,11.75,84.42,56.3,3,0,3,
347,11.72,84.71,63.9,3,0,3,
348,11.7,84.77,58.8,3,0,3,
349,11.4,87.05,63.2,2,0,2,
350,11.66,85.12,62.2,2,0,2,
351,11.7,84.84,58.8,2,0,2,
352,11.66,85.08,53.3,3,0,3,
353,11.74,84.5,60.6,2,2,0,person on your right | microwave ahead
354,11.7,84.78,54.8,3,0,3,
355,11.67,85.03,61.1,2,0,2,
356,11.71,84.67,57.6,3,0,3,
357,11.73,84.59,57.6,3,0,3,
358,10.36,95.81,65.9,3,0,3,
359,11.77,84.28,58.8,2,0,2,
360,11.7,84.79,54.8,2,0,2,
361,11.56,85.84,64.9,3,1,2,refrigerator on your left
362,11.71,84.74,56.3,3,0,3,
363,11.76,84.36,61.1,3,0,3,
364,11.75,84.44,58.8,2,0,2,
365,11.71,84.75,58.8,2,0,2,
366,11.79,84.12,60.6,2,0,2,
367,11.71,84.73,56.3,2,0,2,
368,11.72,84.69,61.1,2,0,2,
369,11.49,86.43,62.2,2,0,2,
370,11.72,84.66,61.1,3,0,3,
371,11.66,85.08,54.8,2,0,2,
372,11.74,84.48,64.9,2,0,2,
373,11.68,84.99,56.3,2,0,2,
374,11.71,84.77,61.1,3,0,3,
375,11.64,85.24,57.6,2,0,2,
376,11.7,84.78,57.6,2,0,2,
377,11.76,84.4,62.9,2,0,2,
378,11.8,84.09,58.8,2,0,2,
379,11.66,85.13,56.3,2,0,2,
380,11.73,84.59,62.2,3,0,3,
381,11.75,84.46,57.6,2,0,2,
382,11.65,85.15,56.3,3,0,3,
383,11.88,83.46,60.6,2,0,2,
384,11.59,85.59,57.6,3,0,3,
385,11.69,84.91,62.2,3,0,3,
386,11.8,84.07,56.2,2,0,2,
387,11.76,84.39,57.6,2,0,2,
388,11.8,84.06,61.8,3,0,3,
389,11.81,84.02,57.6,2,0,2,
390,11.77,84.29,58.8,2,0,2,
391,11.67,85.07,60.0,2,0,2,
392,11.72,84.62,58.8,2,0,2,
393,11.79,84.19,59.4,2,0,2,
394,11.7,84.81,63.2,2,0,2,
395,11.63,85.26,57.6,3,0,3,
396,11.59,85.63,62.2,2,0,2,
397,11.74,84.53,58.1,3,0,3,
398,11.73,84.61,63.2,2,0,2,
399,11.74,84.53,60.0,2,0,2,
400,11.7,84.8,56.3,3,0,3,
401,11.75,84.49,61.1,2,0,2,
402,11.71,84.7,57.6,3,0,3,
403,11.75,84.44,56.7,2,0,2,
404,11.73,84.6,62.2,2,0,2,
405,11.83,83.86,57.6,2,0,2,
406,11.81,84.0,56.3,3,0,3,
407,11.7,84.86,62.2,3,0,3,
408,11.65,85.15,58.8,3,0,3,
409,11.66,85.12,60.0,3,0,3,
410,11.7,84.82,58.1,2,0,2,
411,11.67,85.07,58.8,2,0,2,
412,11.78,84.23,62.2,3,2,1,person on your right | microwave ahead
413,11.75,84.47,56.2,3,0,3,
414,11.65,85.19,62.2,3,0,3,
415,11.73,84.58,60.0,2,0,2,
416,10.35,95.98,65.0,3,0,3,
417,11.69,84.92,63.9,2,0,2,
418,11.65,85.15,54.8,2,0,2,
419,11.56,85.89,61.1,2,0,2,
420,11.64,85.26,54.8,2,0,2,
421,11.7,84.8,57.6,2,0,2,
422,11.7,84.82,56.2,2,0,2,
423,11.7,84.84,62.2,2,0,2,
424,11.68,84.88,60.6,2,0,2,
425,11.66,85.15,61.1,2,0,2,
426,11.72,84.65,58.8,2,0,2,
427,11.72,84.63,58.8,2,0,2,
428,11.47,86.47,61.1,2,0,2,
429,11.62,85.44,61.1,2,0,2,
430,11.73,84.6,58.1,2,0,2,
431,11.55,85.91,60.0,2,0,2,
432,11.67,85.03,58.8,2,0,2,
433,11.72,84.66,57.6,2,0,2,
434,11.8,84.05,56.3,2,0,2,
435,11.68,84.99,62.2,2,0,2,
436,11.71,84.69,58.8,2,0,2,
437,11.71,84.73,58.1,2,0,2,
438,11.67,85.0,61.1,2,0,2,
439,11.68,84.97,54.8,2,0,2,
440,11.71,84.69,62.2,2,0,2,
441,11.56,85.88,57.6,2,0,2,
442,11.51,86.22,60.0,3,1,2,refrigerator on your left
443,11.63,85.33,61.1,2,0,2,
444,11.66,85.11,57.6,3,0,3,
445,11.74,84.58,60.0,2,0,2,
446,11.69,84.87,61.8,2,0,2,
447,11.75,84.44,56.3,2,0,2,
448,11.67,85.01,61.1,2,0,2,
449,11.73,84.63,58.8,2,0,2,
450,11.63,85.36,60.0,3,0,3,
451,11.73,84.62,58.8,3,0,3,
452,11.71,84.71,61.1,3,0,3,
453,11.64,85.29,58.8,2,0,2,
454,11.45,86.71,60.6,3,0,3,
455,11.72,84.7,57.6,2,0,2,
456,11.67,84.99,60.0,2,0,2,
457,11.76,84.36,57.6,3,0,3,
458,11.69,84.88,58.8,3,0,3,
459,11.66,85.13,61.1,2,0,2,
460,11.65,85.18,60.0,2,0,2,
461,11.69,84.88,56.3,2,0,2,
462,11.51,86.2,56.3,2,0,2,
463,11.73,84.62,60.6,2,0,2,
464,11.56,85.82,58.3,2,0,2,
465,11.72,84.68,56.3,2,0,2,
466,11.44,86.73,58.8,2,0,2,
467,11.64,85.26,58.8,2,0,2,
468,11.7,84.77,57.6,2,0,2,
469,10.86,91.42,57.1,2,0,2,
470,11.63,85.36,61.1,2,2,0,person on your right | microwave ahead
471,11.75,84.49,60.0,2,0,2,
472,11.67,85.04,58.8,2,0,2,
473,11.71,84.74,59.4,2,0,2,
474,10.82,91.73,62.9,2,0,2,
475,11.8,84.1,56.3,2,0,2,
476,11.7,84.83,62.2,2,0,2,
477,11.58,85.69,56.3,3,1,2,refrigerator on your left
478,11.66,85.08,62.2,2,0,2,
479,11.79,84.15,58.8,2,0,2,
480,11.64,85.29,58.8,2,0,2,
481,11.72,84.73,58.8,2,0,2,
482,11.76,84.4,54.8,2,0,2,
483,11.63,85.34,64.1,2,0,2,
484,11.73,84.56,56.3,2,0,2,
485,11.72,84.68,60.6,2,0,2,
486,11.65,85.16,63.2,2,0,2,
487,11.62,85.4,61.1,2,0,2,
488,11.63,85.31,61.1,2,0,2,
489,11.43,86.86,62.2,2,0,2,
490,11.67,85.04,62.2,2,0,2,
491,11.84,83.84,56.2,2,0,2,
492,11.79,84.17,58.8,2,0,2,
493,11.69,84.91,60.0,2,0,2,
494,11.71,84.73,57.6,2,0,2,
495,11.76,84.39,58.8,2,0,2,
496,11.7,84.82,61.1,2,1,1,microwave on your right
497,11.66,85.13,60.6,2,0,2,
498,11.37,87.26,63.2,2,1,1,microwave ahead
499,11.66,85.12,59.5,2,0,2,
500,11.52,86.11,60.0,2,0,2,
501,11.73,84.33,60.0,2,0,2,
502,11.75,84.45,58.1,2,0,2,
503,11.63,85.33,60.5,2,0,2,
504,11.74,84.5,59.4,2,0,2,
505,11.61,85.47,61.5,2,0,2,
506,11.79,84.11,60.6,2,0,2,
507,11.78,84.25,57.6,2,0,2,
508,11.67,85.0,62.2,2,0,2,
509,11.72,84.68,57.6,2,0,2,
510,11.8,84.05,57.6,2,0,2,
511,11.59,85.64,61.5,2,0,2,
512,11.39,87.16,57.6,2,0,2,
513,11.79,84.2,57.6,2,0,2,
514,11.61,85.46,62.2,2,0,2,
515,11.79,84.18,58.8,2,0,2,
516,11.72,84.69,56.3,2,0,2,
517,11.75,84.51,60.0,2,0,2,
518,11.84,83.77,57.6,2,0,2,
519,11.79,84.22,57.6,2,0,2,
520,11.6,85.53,63.2,2,0,2,
521,11.75,84.51,56.3,2,0,2,
522,11.61,85.51,61.1,2,0,2,
523,11.78,84.25,60.6,2,0,2,
524,11.57,85.75,59.5,2,0,2,
525,11.8,84.02,60.6,2,0,2,
526,11.79,84.16,57.6,3,1,2,refrigerator on your left
527,11.75,84.46,60.0,3,0,3,
528,11.75,84.44,61.1,3,0,3,
529,11.82,83.96,56.3,3,1,2,person on your right
530,11.78,84.21,58.8,3,0,3,
531,11.73,84.59,62.2,3,0,3,
532,11.05,89.79,63.6,2,0,2,
533,11.7,84.79,61.1,2,0,2,
534,11.76,84.37,57.6,2,0,2,
535,11.5,86.28,57.6,3,0,3,
536,11.81,84.03,54.8,3,0,3,
537,11.6,85.59,63.2,3,0,3,
538,11.78,84.21,57.6,3,0,3,
539,11.73,84.6,54.8,3,0,3,
540,11.72,84.67,60.0,2,0,2,
541,11.73,84.61,57.6,3,0,3,
542,11.67,85.05,62.2,3,0,3,
543,11.78,84.24,58.1,2,0,2,
544,11.52,86.13,58.8,3,0,3,
545,11.74,84.55,57.6,3,0,3,
546,11.67,85.03,60.0,3,0,3,
547,11.29,87.88,60.0,3,0,3,
548,11.63,85.29,58.8,2,0,2,
549,11.62,85.46,62.2,3,0,3,
550,11.72,84.69,57.6,3,0,3,
551,11.63,85.36,62.2,2,0,2,
552,11.73,84.57,57.6,2,0,2,
553,11.64,85.28,62.2,2,0,2,
554,11.72,84.62,57.6,2,0,2,
555,11.72,84.67,57.6,2,0,2,
556,11.71,84.74,58.8,2,0,2,
557,11.71,84.72,59.4,2,1,1,microwave ahead
558,11.65,85.18,60.0,2,0,2,
559,11.51,86.21,62.2,3,0,3,
560,11.68,84.91,58.8,3,0,3,
561,11.8,84.07,57.6,3,0,3,
562,11.8,84.08,57.6,3,0,3,
563,11.76,84.4,57.6,3,0,3,
564,11.76,84.38,60.0,3,0,3,
565,11.7,84.82,61.1,3,0,3,
566,11.72,84.65,61.8,3,0,3,
567,11.75,84.49,60.0,2,0,2,
568,11.68,84.97,61.1,2,0,2,
569,11.63,85.33,58.8,3,0,3,
570,11.39,87.14,65.0,3,0,3,
571,11.62,85.39,62.2,3,0,3,
572,11.72,84.64,56.3,3,0,3,
573,11.64,85.26,62.2,2,0,2,
574,11.65,85.16,57.6,3,0,3,
575,11.56,85.83,62.2,3,0,3,
576,11.76,84.33,56.3,3,0,3,
577,11.62,85.39,60.0,2,0,2,
578,11.68,84.92,58.8,3,0,3,
579,11.59,85.62,61.1,3,0,3,
580,11.68,84.93,57.6,3,0,3,
581,11.67,85.04,58.8,3,0,3,
582,11.49,86.36,60.0,3,0,3,
583,11.75,84.41,57.6,3,0,3,
584,11.78,84.21,56.7,3,0,3,
585,11.68,84.99,61.1,2,0,2,
586,11.7,84.84,57.6,3,1,2,refrigerator on your left
587,11.87,83.62,58.8,2,0,2,
588,11.69,84.86,63.2,2,1,1,person on your right
589,11.73,84.56,58.8,2,0,2,
590,10.99,90.33,67.6,3,0,3,
591,11.71,84.79,56.3,3,0,3,
592,11.74,84.54,62.2,3,0,3,
593,11.73,84.58,61.1,3,0,3,
594,11.49,86.34,60.0,3,0,3,
595,11.63,85.31,58.8,3,0,3,
596,11.67,84.98,57.6,3,0,3,
597,11.72,84.72,56.3,3,0,3,
598,11.72,84.69,61.1,3,0,3,
599,11.72,84.69,60.0,3,0,3,
600,11.78,84.23,58.1,2,0,2,
601,11.61,85.47,63.2,3,0,3,
602,11.43,86.81,54.8,3,0,3,
603,11.72,84.68,58.8,3,0,3,
604,11.56,85.81,62.2,2,0,2,
605,11.53,86.09,57.6,3,0,3,
606,11.61,85.48,58.8,2,0,2,
607,11.64,85.29,60.0,3,0,3,
608,11.71,84.71,58.8,3,0,3,
609,11.71,84.78,60.0,3,0,3,
610,11.54,85.98,60.0,2,0,2,
611,11.7,84.8,62.2,3,0,3,
612,11.66,85.0,58.8,2,0,2,
613,11.74,84.57,61.8,3,0,3,
614,11.7,84.8,58.8,3,0,3,
615,11.76,84.42,54.8,3,0,3,
616,11.65,85.15,61.1,3,1,2,microwave ahead
617,11.67,85.01,57.6,2,0,2,
618,11.65,85.13,58.8,3,0,3,
619,11.79,84.11,57.6,3,0,3,
620,11.64,85.22,57.6,3,0,3,
621,11.72,84.7,58.1,3,0,3,
622,11.74,84.5,57.6,3,0,3,
623,11.72,84.68,61.1,3,0,3,
624,11.8,84.04,57.6,3,0,3,
625,11.69,84.92,56.3,3,0,3,
626,11.66,85.11,63.2,3,0,3,
627,11.67,85.03,57.6,3,0,3,
628,11.64,85.21,62.2,3,0,3,
629,11.62,85.42,58.8,3,0,3,
630,11.67,85.02,58.8,3,0,3,
631,11.65,85.16,58.8,3,0,3,
632,11.63,85.33,56.3,3,0,3,
633,11.68,85.0,53.3,3,0,3,
634,11.67,85.01,58.8,3,0,3,
635,11.76,84.4,59.4,3,0,3,
636,11.63,85.32,60.0,3,0,3,
637,11.74,84.52,57.6,2,0,2,
638,11.61,85.46,63.2,3,0,3,
639,11.76,84.34,58.8,3,0,3,
640,11.45,86.7,57.6,3,0,3,
641,11.66,85.09,56.3,3,0,3,
642,11.61,85.46,58.8,3,0,3,
643,11.62,85.41,56.3,3,0,3,
644,11.74,84.47,58.8,3,0,3,
645,11.7,84.81,53.3,2,0,2,
646,11.74,84.51,62.2,3,1,2,refrigerator on your left
647,11.79,84.12,58.8,3,1,2,person on your right
648,10.87,91.32,62.9,3,0,3,
