frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,audio_accepted,audio_spoken_total,audio_dropped_total,audio_repeated_blocked_total,final_messages
470,11.54,86.03,57.6,2,2,1,1,13,2,0,Person very close ahead
471,11.57,85.83,60.6,2,1,1,1,13,2,0,Person on your left
472,11.5,86.31,61.1,2,1,1,1,13,3,0,Person ahead
473,11.65,85.22,58.8,1,0,0,0,13,3,0,
474,11.34,87.6,58.8,1,0,0,0,13,3,0,
475,11.6,85.64,60.0,1,0,0,0,13,3,0,
476,11.46,86.68,62.9,1,1,1,1,13,4,0,Person very close on your right
477,8.62,115.47,64.0,1,0,0,0,13,4,0,
478,11.53,86.12,61.1,1,0,0,0,13,4,0,
479,8.06,123.44,67.4,1,0,0,0,14,4,0,
480,11.36,87.46,61.1,1,0,0,0,14,4,0,
481,11.36,87.37,61.1,1,0,0,0,14,4,0,
482,11.41,87.07,61.1,1,0,0,0,14,4,0,
483,11.41,87.11,63.2,4,3,0,0,14,4,0,
484,11.33,87.67,64.1,1,1,1,1,14,4,0,Person very close on your right
485,11.38,87.34,59.4,1,1,1,1,14,5,0,Person on your right
486,11.57,85.81,62.2,1,0,0,0,14,5,0,
487,11.56,85.91,57.6,2,0,0,0,14,5,0,
488,11.5,86.32,61.1,2,0,0,0,14,5,0,
489,11.6,85.65,60.0,1,0,0,0,14,5,0,
490,11.43,86.87,59.4,2,0,0,0,14,5,0,
491,11.52,86.24,58.3,2,0,0,0,14,5,0,
492,11.47,86.58,58.8,1,0,0,0,14,5,0,
493,11.57,85.84,56.7,1,0,0,0,14,5,0,
494,11.43,86.88,63.2,1,0,0,0,14,5,0,
495,11.52,86.27,62.2,2,0,0,0,14,5,0,
496,11.33,87.65,53.3,2,0,0,0,14,5,0,
497,11.58,85.8,58.8,2,1,0,0,14,5,0,
498,11.48,86.45,61.1,3,1,1,1,14,6,0,Person very close on your right
499,8.73,114.0,67.4,3,1,1,1,14,7,0,Person very close on your right
500,11.44,86.81,60.0,3,1,1,1,14,8,0,Person very close on your right
501,10.95,90.75,64.9,2,0,0,0,15,8,0,
502,9.22,107.69,79.1,1,0,0,0,15,8,0,
503,10.45,95.09,67.5,2,0,0,0,15,8,0,
504,11.57,85.81,61.1,1,0,0,0,15,8,0,
505,11.54,86.05,56.3,1,0,0,0,15,8,0,
506,11.51,86.29,57.6,1,0,0,0,15,8,0,
507,11.45,86.79,62.9,1,0,0,0,15,8,0,
508,11.47,86.56,62.2,1,0,0,0,15,8,0,
509,11.63,85.44,56.3,1,0,0,0,15,8,0,
510,11.61,85.54,57.6,1,0,0,0,15,8,0,
511,11.53,86.14,63.2,1,0,0,0,15,8,0,
512,11.47,86.54,59.4,1,0,0,0,15,8,0,
513,11.45,86.76,58.8,1,1,1,1,15,8,0,Person very close ahead
514,11.22,88.54,63.2,1,0,0,0,15,8,0,
515,11.47,86.59,61.8,1,0,0,0,15,8,0,
516,11.41,87.02,57.6,1,0,0,0,15,8,0,
517,11.5,86.4,58.8,1,0,0,0,15,8,0,
518,11.33,87.67,60.0,1,0,0,0,15,8,0,
519,11.48,86.53,60.0,1,0,0,0,15,8,0,
520,11.46,86.66,60.0,1,0,0,0,15,8,0,
521,11.47,86.62,56.3,1,0,0,0,15,8,0,
522,11.51,86.3,61.8,0,0,0,0,15,8,0,
523,11.38,87.3,61.5,1,1,1,1,15,9,0,Person very close on your right
524,11.52,86.21,63.9,1,0,0,0,15,9,0,
525,11.56,85.95,57.6,1,0,0,0,15,9,0,
526,11.52,86.17,61.1,0,0,0,0,15,9,0,
527,11.49,86.45,60.0,0,0,0,0,15,9,0,
528,11.41,87.01,62.2,0,0,0,0,15,9,0,
529,11.63,85.42,57.6,0,0,0,0,15,9,0,
530,11.3,87.85,58.8,0,0,0,0,15,9,0,
531,9.09,109.04,66.7,1,0,0,0,15,9,0,
532,11.56,85.93,58.8,1,0,0,0,15,9,0,
533,9.21,108.03,72.1,1,0,0,0,16,9,0,
534,10.36,95.84,68.6,1,0,0,0,16,9,0,
535,11.54,86.09,57.6,1,0,0,0,16,9,0,
536,11.42,86.94,62.2,1,0,0,0,16,9,0,
537,11.64,85.36,58.8,1,0,0,0,16,9,0,
538,11.5,86.31,60.0,1,0,0,0,16,9,0,
539,11.57,85.89,58.8,1,0,0,0,16,9,0,
540,11.44,86.8,63.2,1,0,0,0,16,9,0,
541,11.35,87.54,63.2,1,0,0,0,16,9,0,
542,11.47,86.59,64.9,1,0,0,0,16,9,0,
543,11.54,86.13,57.6,1,0,0,0,16,9,0,
544,11.58,85.75,58.8,1,0,0,0,16,9,0,
545,11.41,87.1,62.2,1,0,0,0,16,9,0,
546,11.43,86.9,61.1,2,1,0,0,16,9,0,
547,11.5,86.36,61.1,2,0,0,0,16,9,0,
548,11.52,86.21,57.6,2,0,0,0,16,9,0,
549,11.53,86.2,56.3,2,0,0,0,16,9,0,
550,11.5,86.38,58.8,2,0,0,0,16,9,0,
551,11.57,85.86,62.2,2,0,0,0,16,9,0,
552,11.4,87.15,60.6,2,0,0,0,16,9,0,
553,11.58,85.81,58.8,3,1,0,0,16,9,0,
554,11.54,85.97,58.8,2,0,0,0,16,9,0,
555,11.45,86.77,58.8,2,0,0,0,16,9,0,
556,11.51,86.3,62.2,2,0,0,0,16,9,0,
557,11.55,86.02,56.3,2,0,0,0,16,9,0,
558,11.52,86.11,54.8,2,0,0,0,16,9,0,
559,10.45,95.12,62.2,2,0,0,0,16,9,0,
560,11.68,85.0,61.8,2,0,0,0,16,9,0,
561,11.68,85.03,54.8,2,0,0,0,16,9,0,
562,8.32,119.6,65.3,2,0,0,0,16,9,0,
563,10.65,93.3,59.5,2,0,0,0,16,9,0,
564,9.91,100.35,66.7,2,0,0,0,17,9,0,
565,8.73,113.84,68.2,2,0,0,0,17,9,0,
566,11.6,85.6,58.8,2,0,0,0,17,9,0,
567,11.53,86.12,61.1,2,0,0,0,17,9,0,
568,11.5,86.36,62.2,2,0,0,0,17,9,0,
569,11.62,85.51,60.0,2,0,0,0,17,9,0,
570,11.08,89.63,57.6,2,0,0,0,17,9,0,
571,11.52,86.27,62.2,2,0,0,0,17,9,0,
572,11.49,86.44,61.1,2,0,0,0,17,9,0,
573,11.56,85.97,60.6,2,0,0,0,17,9,0,
574,10.9,91.15,61.5,2,0,0,0,17,9,0,
575,11.62,85.48,58.8,2,0,0,0,17,9,0,
576,11.36,87.41,58.8,2,0,0,0,17,9,0,
577,11.6,85.68,61.1,2,0,0,0,17,9,0,
578,11.57,85.82,54.8,2,0,0,0,17,9,0,
579,11.45,86.69,58.8,2,1,1,0,17,9,1,Person very close on your right
580,11.43,86.86,58.8,2,0,0,0,17,9,1,
581,11.47,86.62,61.1,2,0,0,0,17,9,1,
582,11.55,86.01,63.2,2,0,0,0,17,9,1,
583,10.25,97.02,63.2,2,0,0,0,17,9,1,
584,11.49,86.38,60.0,2,0,0,0,17,9,1,
585,11.35,87.56,62.2,2,0,0,0,17,9,1,
586,11.46,86.63,62.2,2,0,0,0,17,9,1,
587,11.52,86.28,58.8,2,0,0,0,17,9,1,
588,11.55,85.96,59.4,2,0,0,0,17,9,1,
589,8.9,111.78,66.0,2,0,0,0,17,9,1,
590,11.41,87.01,57.6,2,0,0,0,17,9,1,
591,11.6,85.63,57.6,2,0,0,0,17,9,1,
592,8.73,114.01,83.0,2,0,0,0,18,9,1,
593,11.23,88.49,60.0,2,0,0,0,18,9,1,
594,11.12,89.29,62.2,2,0,0,0,18,9,1,
595,11.49,86.46,58.8,2,0,0,0,18,9,1,
596,11.24,88.32,57.6,2,0,0,0,18,9,1,
597,11.28,88.08,60.0,2,0,0,0,18,9,1,
598,11.07,89.73,63.2,2,0,0,0,18,9,1,
599,10.49,94.75,62.5,2,0,0,0,18,9,1,
600,11.56,85.87,56.2,2,0,0,0,18,9,1,
601,11.62,85.5,63.9,2,0,0,0,18,9,1,
602,11.58,85.74,57.6,2,0,0,0,18,9,1,
603,11.66,85.09,61.8,2,0,0,0,18,9,1,
604,11.49,86.4,63.2,2,0,0,0,18,9,1,
605,11.57,85.87,54.8,2,0,0,0,18,9,1,
606,11.54,86.05,62.9,2,0,0,0,18,9,1,
607,11.35,87.51,61.1,2,0,0,0,18,9,1,
608,11.51,86.27,60.0,2,0,0,0,18,9,1,
609,11.5,86.39,64.9,2,1,0,0,18,9,1,
610,11.52,86.21,58.8,2,0,0,0,18,9,1,
611,11.55,86.0,60.6,2,0,0,0,18,9,1,
612,11.56,85.89,56.3,2,0,0,0,18,9,1,
